Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Jan Lennard Struff [GER],4,3,57.1%,2,1,1,50.0%,2013,2018,7,1.12,15.6%,4.7%,53.8%,77.7%,59.6%,69.3%,34.4%,60.7%,38.5%
6,Pierre Hugues Herbert [FRA],2,4,33.3%,3,0,3,0.0%,2014,2023,6,1.02,12.6%,4.2%,61.3%,74.1%,50.6%,65.0%,35.8%,62.5%,48.3%
6,Mirza Basic [BIH],3,3,50.0%,5,2,3,40.0%,2015,2019,5,1.24,15.7%,4.9%,58.5%,80.8%,57.0%,70.9%,36.3%,68.2%,28.9%
6,Lukas Rosol [CZE],3,3,50.0%,5,4,1,80.0%,2011,2017,5,1.08,17.0%,4.1%,58.1%,79.3%,55.2%,69.2%,33.2%,50.0%,50.0%
6,Victor Crivoi [ROU],5,1,83.3%,1,1,0,100.0%,2008,2016,3,1.23,7.9%,3.0%,55.4%,78.6%,54.4%,67.8%,39.5%,100.0%,31.8%
5,Damir Dzumhur [BIH],1,4,20.0%,0,0,0,-,2016,2024,5,0.94,12.1%,3.7%,62.1%,70.4%,50.8%,62.9%,34.9%,58.3%,50.0%
5,Mikhail Kukushkin [KAZ],2,3,40.0%,1,1,0,100.0%,2013,2022,5,1.05,15.8%,2.1%,62.1%,80.3%,44.9%,66.9%,34.7%,69.0%,42.1%
5,Lukas Lacko [SVK],1,4,20.0%,6,1,5,16.7%,2011,2021,5,0.91,15.4%,3.9%,60.6%,79.3%,51.8%,68.4%,28.7%,71.4%,22.2%
5,Ruben Bemelmans [BEL],2,3,40.0%,4,1,3,25.0%,2011,2019,5,0.96,16.7%,3.9%,55.7%,79.5%,57.9%,69.9%,29.0%,62.5%,46.2%
5,Marin Cilic [CRO],2,3,40.0%,5,3,2,60.0%,2012,2019,5,0.89,18.5%,3.7%,53.7%,77.9%,47.3%,63.7%,32.4%,66.7%,38.1%
5,Radu Albot [MDA],0,5,0.0%,2,1,1,50.0%,2012,2019,3,0.83,8.5%,3.2%,54.5%,72.8%,46.5%,60.8%,32.4%,26.7%,13.0%
5,Steve Darcis [BEL],4,1,80.0%,2,2,0,100.0%,2010,2016,5,1.26,14.4%,3.2%,54.7%,80.1%,54.5%,68.5%,39.5%,81.5%,57.7%
4,Kimmer Coppejans [BEL],3,1,75.0%,2,2,0,100.0%,2013,2022,3,0.95,9.2%,4.4%,52.8%,73.6%,53.7%,64.2%,34.1%,61.9%,42.9%
4,Gilles Simon [FRA],2,2,50.0%,0,0,0,-,2013,2022,4,1.03,12.7%,2.3%,60.5%,73.0%,52.1%,64.7%,36.5%,69.4%,42.9%
4,Roberto Bautista Agut [ESP],0,4,0.0%,1,0,1,0.0%,2015,2022,4,0.70,11.2%,4.4%,57.5%,69.2%,47.2%,59.9%,28.0%,71.4%,33.3%
