Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 US Open R64,L vs Monfils,23% (3/13),33% (1/3),1/6,58% (7/12),14% (1/7),1/1,0/0,0/0,0/0,0/0
2019 US Open R128,W vs Humbert,25% (6/24),83% (5/6),1/3,38% (10/26),60% (6/10),4/5,2/3,2/3,1/1,0/0
2019 Washington R64,W vs Torpegaard,40% (6/15),67% (4/6),0/0,25% (4/16),75% (3/4),3/3,1/2,1/2,0/0,0/0
2019 Atlanta R32,L vs Klahn,25% (3/12),0% (0/3),0/1,33% (4/12),75% (3/4),0/0,0/0,0/0,0/0,0/0
2019 Wimbledon R128,L vs Pella,23% (5/22),60% (3/5),0/4,24% (5/21),20% (1/5),2/3,1/1,2/2,0/0,1/1
2019 Surbiton CH QF,W vs Ebden,38% (3/8),100% (3/3),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2019 Roland Garros R128,L vs Paire,22% (4/18),0% (0/4),0/5,53% (9/17),33% (3/9),0/0,0/0,2/3,0/0,1/1
2019 Munich R32,L vs Molleker,13% (2/16),100% (2/2),0/2,31% (5/16),60% (3/5),0/1,0/0,3/3,0/0,1/1
2019 Barcelona R64,L vs Mayer,12% (2/17),0% (0/2),0/1,25% (4/16),50% (2/4),0/0,0/0,2/3,0/0,1/2
2019 Davis Cup RR,L vs Lock,18% (2/11),50% (1/2),0/3,45% (5/11),40% (2/5),0/1,0/0,2/2,0/0,1/1
2019 Davis Cup RR,W vs Garanganga,45% (5/11),40% (2/5),0/0,18% (2/11),100% (2/2),2/2,2/2,1/1,1/1,0/0
2019 Miami R128,L vs Ramos,22% (2/9),50% (1/2),1/4,44% (4/9),0% (0/4),1/1,0/0,1/1,0/0,0/0
2019 Indian Wells R128,L vs Albot,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),0/1,0/0,1/1,0/0,1/1
2019 Acapulco R32,L vs Schwartzman,54% (7/13),57% (4/7),3/6,69% (9/13),22% (2/9),3/4,1/1,0/1,0/0,0/0
2019 Rotterdam R32,L vs Gulbis,0% (0/9),- (0/0),0/1,56% (5/9),40% (2/5),0/0,0/0,0/2,0/0,0/1
2019 Rotterdam Q1,W vs Griekspoor,11% (2/18),0% (0/2),0/0,6% (1/18),100% (1/1),0/0,0/0,2/2,0/0,2/2
2019 Sofia R16,L vs Verdasco,15% (2/13),50% (1/2),0/3,42% (5/12),20% (1/5),1/1,1/1,0/1,0/0,0/0
2019 Sofia R32,W vs Wawrinka,13% (2/16),50% (1/2),0/1,13% (2/15),50% (1/2),1/1,1/1,1/1,1/1,0/0
2019 Australian Open R64,L vs Goffin,10% (2/21),100% (2/2),0/5,29% (6/21),17% (1/6),1/1,0/1,1/1,0/0,1/1
2019 Australian Open R128,W vs Granollers,29% (4/14),100% (4/4),0/1,20% (3/15),67% (2/3),4/4,3/3,0/0,1/1,0/0
2019 (22 matches),,22.5%,51.4%,12.7%,34.5%,39.3%,81.8%,83.3%,68.8%,100.0%,76.9%
2018 (47 matches),,25.6%,60.8%,20.5%,23.4%,38.7%,92.2%,86.5%,84.1%,88.2%,75.0%
2017 (55 matches),,26.8%,59.1%,12.7%,24.8%,39.5%,88.5%,89.1%,75.0%,86.4%,78.6%
2016 (48 matches),,27.8%,66.9%,17.4%,25.5%,45.5%,87.8%,87.5%,79.1%,91.3%,86.7%
2015 (25 matches),,24.3%,60.8%,10.8%,23.7%,38.4%,92.1%,85.0%,74.2%,77.8%,50.0%
Career (292 matches),,26.1%,60.5%,14.6%,25.7%,39.7%,86.1%,88.8%,76.7%,91.7%,75.4%
