Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,8,4,4,50.0%,9-12,42.9%,105-113,48.2%,5-3,62.5%,8,79.8%,16.0%,11.9%,4.8%,58.1%,75.6%,50.7%,65.2%,34.8%,49.6%,1.00,SF (Oeiras 2)
2023,20,9,11,45.0%,19-25,43.2%,203-231,46.8%,3-4,42.9%,20,77.4%,16.7%,10.9%,4.2%,57.8%,72.3%,49.3%,62.6%,33.3%,48.4%,0.89,SF (Biel-Bienne)
2022,21,7,14,33.3%,22-30,42.3%,266-273,49.4%,4-8,33.3%,20,81.4%,17.9%,9.9%,3.6%,58.9%,72.7%,50.7%,63.7%,35.8%,50.0%,0.99,QF (Lugano)
2021,23,11,12,47.8%,24-28,46.2%,259-269,49.1%,7-5,58.3%,23,79.8%,18.1%,12.0%,4.5%,58.6%,75.2%,49.7%,64.6%,34.7%,49.6%,0.98,SF (2x)
2020,4,0,4,0.0%,2-8,20.0%,43-60,41.7%,0-2,0.0%,4,72.0%,13.7%,10.2%,4.2%,56.5%,67.8%,49.3%,59.7%,32.1%,46.1%,0.80,R32 (2x)
2019,12,7,5,58.3%,16-12,57.1%,140-133,51.3%,4-2,66.7%,12,81.3%,20.3%,11.3%,3.6%,62.4%,73.4%,51.7%,65.3%,37.3%,50.8%,1.08,SF (Surbiton)
2018,3,2,1,66.7%,4-3,57.1%,32-27,54.2%,0-0,-,3,73.3%,34.5%,9.9%,7.6%,51.7%,69.7%,53.0%,61.6%,43.2%,51.9%,1.13,QF (Indian Wells)
2017,32,21,11,65.6%,42-24,63.6%,367-308,54.4%,7-6,53.8%,32,89.0%,19.6%,15.4%,3.6%,60.2%,79.8%,55.1%,70.0%,35.3%,52.4%,1.18,F (2x)
2016,33,22,11,66.7%,48-26,64.9%,402-352,53.3%,11-5,68.8%,33,88.4%,17.6%,13.7%,2.7%,61.3%,76.2%,54.7%,67.9%,35.3%,51.6%,1.10,W (Budapest)
2015,25,13,12,52.0%,29-28,50.9%,292-287,50.4%,5-8,38.5%,24,83.2%,17.5%,14.3%,3.7%,57.7%,75.9%,54.3%,66.8%,35.3%,50.8%,1.06,F (Izmir)
2014,24,9,15,37.5%,26-31,45.6%,276-295,48.3%,8-4,66.7%,24,80.5%,14.9%,12.5%,4.7%,59.1%,77.2%,48.2%,65.4%,33.3%,49.3%,0.96,QF (2x)
2013,41,26,15,63.4%,54-39,58.1%,474-450,51.3%,10-4,71.4%,41,84.3%,17.0%,14.6%,4.2%,57.5%,78.1%,53.7%,67.7%,34.4%,51.1%,1.06,W (Quimper)
2012,32,18,14,56.3%,42-36,53.8%,416-378,52.4%,8-11,42.1%,32,87.0%,18.3%,13.8%,4.2%,58.4%,77.7%,54.4%,68.0%,34.9%,51.4%,1.09,F (Kazan)
2011,21,10,11,47.6%,23-24,48.9%,237-238,49.9%,3-5,37.5%,21,81.2%,17.9%,11.9%,4.8%,62.9%,74.3%,49.0%,64.9%,35.7%,50.1%,1.02,W (Kazan)
2010,20,8,12,40.0%,19-27,41.3%,213-241,46.9%,4-4,50.0%,20,78.1%,15.3%,11.4%,6.4%,54.4%,76.1%,48.3%,63.4%,34.3%,48.9%,0.94,F (Cremona)
2009,2,0,2,0.0%,0-4,0.0%,12-24,33.3%,0-0,-,0,,,,,,,,,,,,R32 (2x)
2008,5,2,3,40.0%,5-5,50.0%,53-47,53.0%,1-2,33.3%,0,,,,,,,,,,,,QF (Bucharest2)
2007,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,0,,,,,,,,,,,,R32 (Brasov)
2006,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Medellin)
Career,328,169,159,51.5%,384-366,51.2%,3803-3750,50.4%,80-73,52.3%,317,83.0%,17.6%,12.9%,4.2%,58.9%,76.0%,51.9%,66.1%,34.9%,50.5%,1.03,
