Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,103,49,54,47.6%,128-132,49.2%,1320-1336,49.7%,32-24,57.1%,93,83.0%,14.7%,15.3%,3.9%,56.8%,77.8%,51.4%,66.4%,33.2%,49.8%,0.99
Clay,40,10,30,25.0%,34-67,33.7%,463-555,45.5%,10-10,50.0%,35,78.9%,10.9%,9.2%,3.4%,58.3%,71.1%,52.2%,63.2%,31.9%,47.6%,0.87
Grass,15,6,9,40.0%,17-26,39.5%,214-236,47.6%,3-8,27.3%,15,85.1%,11.3%,13.6%,4.3%,59.3%,73.9%,54.0%,65.8%,30.4%,48.5%,0.89
Grand Slams,16,3,13,18.8%,18-40,31.0%,261-326,44.5%,4-6,40.0%,16,76.8%,12.9%,11.6%,3.8%,56.9%,72.6%,49.3%,62.5%,31.8%,47.6%,0.85
Masters,16,4,12,25.0%,13-25,34.2%,181-217,45.5%,6-4,60.0%,16,80.2%,10.7%,12.3%,3.4%,57.5%,73.8%,51.1%,64.2%,30.2%,47.3%,0.84
Other Tours,96,40,56,41.7%,104-127,45.0%,1147-1225,48.4%,29-24,54.7%,96,83.0%,13.2%,14.2%,3.9%,57.6%,76.1%,52.3%,66.0%,32.6%,49.4%,0.96
Best of 5,27,10,17,37.0%,39-56,41.1%,463-509,47.6%,9-11,45.0%,19,78.3%,12.8%,12.5%,3.6%,56.8%,73.4%,50.1%,63.4%,32.0%,48.0%,0.87
Best of 3,131,55,76,42.0%,140-169,45.3%,1534-1618,48.7%,36-31,53.7%,124,83.3%,13.6%,13.9%,3.8%,57.6%,76.2%,52.3%,66.1%,32.7%,49.4%,0.96
Finals,2,0,2,0.0%,1-4,20.0%,27-32,45.8%,1-2,33.3%,2,78.6%,14.3%,17.4%,6.3%,57.4%,76.1%,49.4%,64.7%,27.3%,47.0%,0.77
Semi-finals,2,2,0,100.0%,4-1,80.0%,30-20,60.0%,0-1,0.0%,2,100.0%,20.8%,19.9%,4.7%,53.2%,87.9%,47.5%,69.0%,37.3%,53.8%,1.20
Quarter-finals,9,2,7,22.2%,6-14,30.0%,80-115,41.0%,2-1,66.7%,9,70.8%,10.4%,15.8%,4.0%,57.9%,71.7%,41.5%,59.0%,29.7%,45.3%,0.72
vs Righties,130,51,79,39.2%,142-186,43.3%,1618-1749,48.1%,39-34,53.4%,119,81.6%,12.9%,13.3%,3.8%,57.4%,75.0%,51.8%,65.1%,32.4%,48.8%,0.93
vs Lefties,25,11,14,44.0%,31-39,44.3%,343-366,48.4%,6-8,42.9%,21,84.3%,14.4%,14.8%,4.1%,57.3%,78.2%,51.6%,66.8%,32.7%,49.7%,0.99
vs Top 10,11,2,9,18.2%,5-20,20.0%,112-150,42.7%,2-4,33.3%,11,80.3%,6.9%,16.6%,3.9%,55.4%,75.7%,47.9%,63.3%,28.7%,46.6%,0.78
