Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 US Open R64,L vs Monfils,60% (6/10),17% (1/6),0/0,0/0,33% (3/9),3/6,1/2,- (0/0),- (0/0)
2019 US Open R128,W vs Humbert,59% (22/37),42% (5/12),3/8,1/4,67% (8/12),4/6,0/0,83% (10/12),25% (3/12)
2019 Washington R64,W vs Torpegaard,87% (13/15),44% (4/9),2/3,1/1,80% (4/5),1/2,0/0,- (0/0),- (0/0)
2019 Atlanta R32,L vs Klahn,71% (10/14),0% (0/7),0/0,0/0,83% (5/6),0/2,0/1,60% (3/5),0% (0/5)
2019 Wimbledon R128,L vs Pella,74% (17/23),50% (3/6),1/7,0/0,50% (4/8),2/5,0/1,75% (9/12),17% (2/12)
2019 Surbiton CH QF,W vs Ebden,90% (9/10),60% (3/5),2/2,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 Roland Garros R128,L vs Paire,46% (11/24),0% (0/8),1/4,0/0,54% (7/13),1/4,1/2,100% (6/6),17% (1/6)
2019 Munich R32,L vs Molleker,82% (14/17),100% (2/2),1/1,0/0,80% (8/10),3/5,1/2,67% (4/6),17% (1/6)
2019 Barcelona R64,L vs Mayer,78% (14/18),0% (0/5),1/1,0/0,67% (4/6),0/2,0/1,80% (4/5),60% (3/5)
2019 Davis Cup RR,L vs Lock,89% (8/9),33% (1/3),0/0,0/0,63% (5/8),3/5,0/1,- (0/0),- (0/0)
2019 Davis Cup RR,W vs Garanganga,85% (11/13),17% (2/12),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2019 Miami R128,L vs Ramos,71% (5/7),50% (1/2),0/0,0/0,20% (1/5),3/5,2/3,- (0/0),- (0/0)
2019 Indian Wells R128,L vs Albot,75% (3/4),50% (1/2),0/0,0/0,0% (0/5),1/3,0/1,- (0/0),- (0/0)
2019 Acapulco R32,L vs Schwartzman,50% (6/12),44% (4/9),1/1,0/0,56% (9/16),0/2,0/1,- (0/0),- (0/0)
2019 Rotterdam R32,L vs Gulbis,55% (6/11),- (0/0),0/0,0/0,75% (9/12),3/5,3/4,- (0/0),- (0/0)
2019 Rotterdam Q1,W vs Griekspoor,67% (18/27),0% (0/6),2/5,1/4,100% (1/1),2/3,1/1,69% (9/13),57% (8/14)
2019 Sofia R16,L vs Verdasco,67% (8/12),20% (1/5),1/1,0/0,50% (4/8),3/5,1/2,- (0/0),- (0/0)
2019 Sofia R32,W vs Wawrinka,67% (14/21),14% (1/7),2/4,1/3,67% (2/3),0/1,0/0,100% (6/6),17% (1/6)
2019 Australian Open R64,L vs Goffin,70% (16/23),67% (2/3),1/3,0/0,38% (3/8),5/8,4/5,- (0/0),- (0/0)
2019 Australian Open R128,W vs Granollers,82% (14/17),100% (4/4),3/4,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 (22 matches),,70.3%,28.3%,51.1%,46.7%,59.6%,48.7%,53.1%,78.5%,28.8%
2018 (47 matches),,68.3%,37.8%,59.6%,57.1%,63.6%,52.6%,46.5%,67.7%,33.8%
2017 (55 matches),,68.4%,36.7%,54.1%,50.0%,63.2%,46.2%,39.5%,66.5%,33.0%
2016 (48 matches),,67.6%,41.2%,55.0%,62.0%,66.9%,40.3%,51.4%,74.1%,36.1%
2015 (25 matches),,68.5%,39.8%,72.5%,63.2%,64.0%,41.8%,43.5%,59.6%,31.5%
Career (292 matches),,67.8%,36.6%,56.9%,58.2%,63.2%,46.2%,47.9%,68.7%,34.1%
