Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2019 Acapulco R32,L vs Schwartzman,15.1%,53.8%,15.1%,57.7%,8.5%,30.4%,0.0%,5.9%,30.8%,2.1%,50.0%,52,47
2019 Rotterdam R32,L vs Gulbis,11.3%,42.9%,21.8%,45.8%,7.3%,0.0%,0.0%,11.8%,0.0%,5.0%,16.7%,76,57
2019 Australian Open R64,L vs Goffin,21.6%,59.1%,17.9%,69.0%,19.6%,29.6%,0.0%,8.6%,16.7%,1.2%,33.3%,103,115
2018 Basel F,L vs Federer,12.9%,25.0%,9.9%,35.7%,7.6%,9.1%,0.0%,10.0%,8.3%,2.1%,25.0%,13,50
2018 Basel SF,W vs Zverev,24.2%,75.0%,19.6%,69.8%,9.9%,13.5%,0.0%,8.3%,30.8%,2.7%,25.0%,44,74
2018 Basel QF,W vs Fritz,1.4%,0.0%,4.1%,57.1%,11.0%,16.7%,0.0%,10.0%,27.3%,3.0%,33.3%,-16,42
2018 Sofia F,L vs Basic,0.0%,-,12.7%,67.9%,13.7%,18.5%,0.0%,3.9%,25.0%,1.7%,25.0%,37,88
2018 Sofia SF,W vs Kovalik,31.6%,75.0%,21.8%,70.8%,16.7%,0.0%,0.0%,17.1%,16.7%,1.4%,100.0%,20,71
2016 Sofia R32,W vs Chung,47.4%,88.9%,31.3%,86.7%,21.1%,60.0%,0.0%,10.7%,50.0%,0.0%,-,172,157
2015 Izmir CH SF,W vs Dustov,6.9%,100.0%,15.6%,75.0%,25.0%,16.7%,0.0%,26.1%,100.0%,1.0%,0.0%,47,103
2015 Madrid R64,L vs Bautista Agut,13.2%,77.8%,17.7%,76.0%,11.2%,13.3%,50.0%,13.3%,33.3%,3.3%,0.0%,15,18
Career (11 matches),,15.4%,66.4%,16.2%,66.9%,12.7%,18.3%,5.3%,10.0%,25.0%,2.2%,27.7%,48,72
