Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 US Open R128,L vs Shevchenko,68% (13/19),44% (4/9),1/2,0/0,56% (9/16),0/3,0/1,- (0/0),- (0/0)
2024 Paris Olympics R16,L vs Djokovic,64% (7/11),50% (1/2),0/0,0/0,25% (1/4),0/2,0/1,- (0/0),- (0/0)
2024 Halle R16,L vs Fils,64% (7/11),0% (0/5),0/0,0/0,33% (1/3),2/4,2/3,- (0/0),- (0/0)
2024 Stuttgart R16,L vs Musetti,70% (14/20),20% (1/5),1/3,0/0,67% (4/6),5/7,0/1,69% (11/16),31% (5/16)
2023 Wimbledon R128,L vs Otte,60% (12/20),40% (2/5),0/2,0/0,43% (3/7),5/8,2/3,70% (7/10),20% (2/10)
2022 Wimbledon R128,L vs Galan,71% (12/17),60% (3/5),0/0,0/0,17% (1/6),1/4,1/2,25% (1/4),0% (0/4)
2021 Paris R16,L vs Hurkacz,59% (10/17),33% (3/9),1/1,0/0,62% (8/13),5/7,2/3,- (0/0),- (0/0)
2021 US Open R64,L vs Medvedev,50% (6/12),100% (1/1),0/0,0/0,59% (10/17),2/5,2/3,- (0/0),- (0/0)
2021 US Open R128,W vs Halys,57% (21/37),27% (4/15),3/6,1/3,81% (13/16),1/3,0/0,- (0/0),- (0/0)
2021 Wimbledon R32,L vs Bautista Agut,58% (7/12),63% (5/8),0/1,0/0,50% (8/16),2/5,0/1,40% (2/5),33% (2/6)
2021 Wimbledon R64,W vs Kwon,65% (20/31),53% (9/17),3/8,1/3,65% (13/20),4/6,0/0,77% (10/13),36% (5/14)
2021 Wimbledon R128,W vs Opelka,58% (15/26),100% (3/3),3/5,1/1,100% (3/3),0/0,0/0,100% (5/5),40% (2/5)
2021 Roland Garros R32,L vs Federer,76% (19/25),67% (4/6),1/2,0/0,64% (9/14),4/7,1/2,53% (9/17),44% (7/16)
2021 Roland Garros R64,W vs Fritz,58% (14/24),41% (7/17),3/4,1/1,56% (5/9),1/2,0/0,- (0/0),- (0/0)
2021 Roland Garros R128,W vs Bourgue,62% (13/21),42% (5/12),3/5,1/2,90% (9/10),0/0,0/0,- (0/0),- (0/0)
2021 Australian Open R64,L vs Thiem,55% (6/11),0% (0/2),0/0,0/0,50% (6/12),1/4,0/1,- (0/0),- (0/0)
2021 Australian Open R128,W vs Dellien,88% (14/16),45% (5/11),3/3,1/1,50% (1/2),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R64,L vs Wawrinka,79% (11/14),17% (1/6),1/1,0/0,62% (8/13),4/7,2/3,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Hoang,72% (13/18),73% (8/11),3/5,1/1,50% (2/4),1/2,0/0,- (0/0),- (0/0)
2020 Rome R16,W vs Musetti,67% (8/12),100% (4/4),2/3,1/2,100% (5/5),0/0,0/0,- (0/0),- (0/0)
2024 (4 matches),,67.2%,28.6%,40.0%,-,51.7%,43.8%,33.3%,68.8%,31.3%
2023 (1 matches),,60.0%,40.0%,0.0%,-,42.9%,62.5%,66.7%,70.0%,20.0%
2022 (1 matches),,70.6%,60.0%,-,-,16.7%,25.0%,50.0%,25.0%,0.0%
2021 (11 matches),,62.5%,45.5%,57.1%,54.5%,64.4%,51.3%,50.0%,65.0%,39.0%
2020 (5 matches),,69.1%,44.4%,58.3%,66.7%,60.9%,54.5%,50.0%,87.5%,25.0%
Career (91 matches),,63.6%,40.0%,53.7%,70.0%,58.4%,44.9%,39.1%,63.0%,36.0%
