Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Reilly Opelka [USA],3,4,42.9%,7,2,5,28.6%,2018,2022,7,1.01,6.2%,4.5%,64.6%,76.8%,54.5%,68.9%,31.3%,76.5%,41.4%
7,Jared Hiltzik [USA],3,4,42.9%,2,1,1,50.0%,2016,2018,2,1.07,2.7%,5.9%,54.3%,61.4%,49.4%,55.9%,47.2%,57.9%,57.9%
5,Bernabe Zapata Miralles [ESP],3,2,60.0%,1,1,0,100.0%,2017,2025,5,1.12,3.9%,3.9%,62.7%,68.7%,46.6%,60.5%,44.1%,61.1%,40.5%
5,Ugo Humbert [FRA],4,1,80.0%,0,0,0,-,2018,2024,3,1.11,5.8%,3.1%,65.0%,70.7%,50.6%,63.7%,40.4%,73.9%,41.7%
5,Marcos Giron [USA],3,2,60.0%,3,1,2,33.3%,2016,2024,5,1.04,6.6%,4.2%,63.6%,68.0%,59.4%,64.9%,36.3%,73.9%,40.0%
5,Mitchell Krueger [USA],4,1,80.0%,2,2,0,100.0%,2016,2019,4,1.19,5.4%,3.3%,61.9%,69.7%,50.0%,62.2%,44.8%,51.9%,50.0%
5,Jc Aragone [USA],2,3,40.0%,3,1,2,33.3%,2016,2018,3,1.06,3.2%,5.5%,54.8%,67.2%,54.1%,61.3%,40.9%,57.1%,30.3%
4,Jordan Thompson [AUS],0,4,0.0%,1,0,1,0.0%,2017,2025,4,0.70,3.6%,5.4%,63.7%,64.5%,42.6%,56.5%,30.4%,60.5%,36.8%
4,Daniil Medvedev [RUS],0,4,0.0%,2,0,2,0.0%,2019,2024,4,0.71,2.4%,3.7%,63.8%,59.8%,44.6%,54.3%,32.4%,48.9%,50.0%
4,Tommy Paul [USA],1,3,25.0%,0,0,0,-,2017,2024,3,0.67,3.3%,4.3%,55.4%,66.7%,32.9%,51.6%,32.3%,57.1%,41.7%
4,Aleksandar Kovacevic [USA],3,1,75.0%,2,1,1,50.0%,2022,2024,4,1.16,10.4%,5.4%,63.3%,72.2%,54.9%,65.8%,39.6%,75.8%,36.4%
4,Tomas Barrios Vera [CHI],3,1,75.0%,3,2,1,66.7%,2019,2023,4,1.28,7.1%,6.4%,59.9%,77.0%,54.6%,68.0%,40.8%,55.0%,33.3%
4,Daniel Evans [GBR],1,3,25.0%,3,2,1,66.7%,2018,2023,4,0.89,9.6%,3.7%,65.6%,69.5%,50.8%,63.1%,33.0%,61.8%,50.0%
4,Filip Krajinovic [SRB],2,2,50.0%,2,2,0,100.0%,2019,2023,4,0.94,5.4%,5.6%,59.1%,70.5%,46.1%,60.5%,37.2%,63.9%,28.2%
4,Cameron Norrie [GBR],2,2,50.0%,0,0,0,-,2016,2021,3,0.88,6.1%,5.6%,62.2%,65.6%,43.2%,57.1%,37.5%,60.0%,37.5%
