Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Australian Open Q1,W vs Buse,4.0,3.3,4.6,51.8%,52.1%,47.1%,40.0%,48.5%,13.5%,2.0,1.3,4.5,3.1
2024 Olympics R16,L vs Djokovic,4.7,4.6,4.8,42.1%,53.8%,40.0%,25.0%,47.3%,10.3%,3.5,3.4,-2.5,-2.4
2024 Halle R16,L vs Fils,3.6,3.5,3.7,50.6%,28.6%,70.0%,22.2%,45.6%,28.6%,-10.5,-14.4,-2.0,-2.9
2024 Stuttgart R16,L vs Musetti,4.6,4.2,4.9,46.2%,48.1%,55.0%,58.6%,37.8%,26.3%,-1.5,-0.9,-3.0,-1.6
2023 US Open R128,L vs Alcaraz,3.7,4.1,2.9,42.9%,40.0%,28.6%,33.3%,45.3%,20.0%,3.5,6.1,-5.0,-8.9
2021 Paris R16,L vs Hurkacz,4.1,4.7,3.4,44.0%,50.0%,50.0%,33.3%,50.2%,17.1%,2.5,1.7,-6.5,-5.4
2021 Roland Garros R32,L vs Federer,4.4,4.8,4.0,53.5%,49.5%,45.0%,36.0%,49.0%,11.6%,15.0,5.6,6.5,2.6
2020 Rome R16,W vs Musetti,3.8,3.6,4.1,62.7%,45.5%,66.7%,60.0%,37.5%,9.5%,4.0,7.4,3.5,4.2
2020 Australian Open R128,L vs Martinez,4.7,4.5,5.0,51.6%,33.3%,48.1%,57.9%,50.6%,15.6%,-5.0,-3.2,-1.5,-1.0
2019 Zhuhai R32,L vs Zhang,3.8,3.9,3.7,41.5%,50.0%,30.8%,60.0%,48.9%,16.3%,5.5,7.7,1.5,2.0
2019 US Open R64,W vs Opelka,3.7,4.2,3.3,51.4%,52.3%,65.4%,62.5%,50.6%,15.2%,11.0,7.9,12.0,8.6
2019 Dallas CH QF,L vs Opelka,3.6,4.1,3.0,46.4%,48.3%,63.6%,61.5%,47.9%,14.8%,7.5,5.6,5.0,3.7
2018 Houston CH QF,W vs Karlovic,3.1,3.5,2.6,59.7%,68.0%,25.0%,0.0%,57.0%,10.0%,10.5,21.4,9.5,27.9
2018 San Francisco CH F,L vs Jung,4.6,4.1,5.2,53.9%,47.5%,56.0%,45.0%,44.2%,11.5%,2.5,1.5,3.5,1.8
Career (14 matches),,4.1,4.2,4.0,49.9%,47.8%,50.7%,46.3%,46.9%,15.9%,3.6,2.9,1.8,1.5
