Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,6,Hard,12,6,6,50.0%,4,1,3,25.0%,2019,2025,R64,12,0.99,5.8%,5.0%,63.1%,71.4%,51.5%,64.1%,35.7%,58.0%,33.0%
Roland Garros,5,Clay,11,6,5,54.5%,4,2,2,50.0%,2019,2024,R32,11,1.03,3.8%,3.3%,65.5%,64.0%,54.0%,60.6%,40.6%,53.6%,50.6%
Wimbledon,5,Grass,10,5,5,50.0%,7,3,4,42.9%,2018,2023,R32,7,0.95,6.3%,5.0%,59.4%,71.7%,45.7%,61.2%,37.0%,58.4%,55.1%
US Open,6,Hard,13,7,6,53.8%,7,5,2,71.4%,2019,2024,R16,13,0.95,4.9%,4.9%,59.7%,68.7%,50.1%,61.2%,36.9%,63.0%,37.0%
Olympics,2,,6,4,2,66.7%,4,2,2,50.0%,2021,2024,R16,3,1.20,9.0%,3.9%,63.9%,77.9%,69.0%,74.7%,30.4%,50.0%,35.3%
Davis Cup,3,,5,3,2,60.0%,2,2,0,100.0%,2020,2024,,5,1.06,5.1%,3.3%,62.0%,65.3%,56.7%,62.0%,40.1%,52.2%,33.3%
Winston-Salem,4,Hard,12,6,6,50.0%,5,3,2,60.0%,2017,2023,R16,12,1.00,6.2%,6.2%,56.8%,71.4%,55.7%,64.6%,35.4%,54.8%,29.3%
Los Cabos,3,Hard,8,5,3,62.5%,3,2,1,66.7%,2019,2024,SF,8,1.15,6.2%,4.7%,62.5%,72.3%,50.3%,64.0%,41.2%,48.6%,50.0%
Atlanta,3,Hard,7,4,3,57.1%,4,4,0,100.0%,2019,2023,QF,7,1.02,6.3%,3.6%,65.5%,70.2%,50.8%,63.5%,37.2%,57.4%,41.7%
Miami Masters,3,Hard,6,3,3,50.0%,2,1,1,50.0%,2021,2024,R16,6,0.96,4.8%,4.8%,67.0%,63.2%,47.3%,57.9%,40.3%,53.2%,54.1%
Hamburg,3,Clay,5,2,3,40.0%,4,3,1,75.0%,2020,2024,R16,5,0.90,4.5%,2.9%,63.3%,63.6%,50.6%,58.8%,37.2%,71.2%,34.4%
Indian Wells Masters,3,Hard,4,1,3,25.0%,2,1,1,50.0%,2021,2024,R64,4,0.90,4.3%,4.3%,60.0%,59.0%,49.3%,55.1%,40.4%,62.3%,36.8%
