Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R128,L vs Shevchenko,102.6,106.6,4.9,109.5,106.0,119,89,94.4,4.4,93.0,95.5,103,82
2023 US Open R128,L vs Alcaraz,107.8,110.7,7.9,114.4,103.8,127,97,101.8,4.5,104.0,98.5,108,93
2021 US Open R64,L vs Medvedev,102.9,107.6,6.3,110.6,104.9,126,92,96.1,3.6,,,103,91
2021 US Open R128,W vs Halys,104.4,108.3,10.3,113.3,102.0,128,62,98.7,8.2,106.8,97.1,111,75
2021 Wimbledon R32,L vs Bautista Agut,108.7,113.2,5.9,117.6,108.2,129,102,102.1,3.4,,107.0,107,94
2020 US Open R128,L vs Fritz,108.4,113.3,9.5,118.0,106.4,128,70,100.4,6.3,99.0,96.7,112,79
2019 US Open R16,L vs Medvedev,100.3,105.8,8.3,110.8,102.6,127,90,91.4,4.8,,,102,79
2019 US Open R32,W vs Basilashvili,104.1,110.2,8.1,113.5,105.1,132,89,92.2,5.3,95.3,93.0,104,80
2019 US Open R64,W vs Opelka,103.4,109.7,6.1,113.3,103.0,125,93,93.1,6.4,,,119,79
2019 Wimbledon R64,L vs Schwartzman,107.2,113.7,9.0,117.0,109.0,134,94,97.3,5.3,95.3,93.0,109,86
Career (10 matches),,104.8,109.7,7.7,114.1,105.1,134,62,96.5,5.4,99.9,96.9,119,75
