Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R128,L vs Shevchenko,33% (7/21),57% (4/7),1/7,50% (10/20),30% (3/10),1/3,0/0,3/3,0/0,2/2
2024 Paris Olympics R16,L vs Djokovic,9% (1/11),100% (1/1),1/2,30% (3/10),0% (0/3),1/1,0/0,2/3,0/0,1/1
2024 Halle R16,L vs Fils,20% (2/10),0% (0/2),0/2,22% (2/9),0% (0/2),0/0,0/0,2/2,0/0,1/1
2024 Stuttgart R16,L vs Musetti,18% (3/17),33% (1/3),1/2,31% (5/16),60% (3/5),1/1,0/0,2/2,0/0,0/0
2023 Wimbledon R128,L vs Otte,24% (4/17),50% (2/4),1/3,31% (5/16),20% (1/5),1/2,0/0,2/3,0/0,0/0
2022 Wimbledon R128,L vs Galan,29% (5/17),60% (3/5),0/3,29% (5/17),0% (0/5),0/3,0/0,4/6,0/0,2/2
2021 Paris R16,L vs Hurkacz,27% (4/15),75% (3/4),1/3,60% (9/15),44% (4/9),1/3,1/1,1/3,0/0,0/1
2021 US Open R64,L vs Medvedev,8% (1/12),100% (1/1),0/5,54% (7/13),0% (0/7),0/1,0/0,1/3,0/0,0/1
2021 US Open R128,W vs Halys,33% (8/24),50% (4/8),0/3,33% (8/24),63% (5/8),3/4,3/3,2/2,1/1,0/0
2021 Wimbledon R32,L vs Bautista Agut,38% (6/16),83% (5/6),1/7,67% (10/15),20% (2/10),2/5,0/2,0/1,0/0,0/0
2021 Wimbledon R64,W vs Kwon,41% (11/27),82% (9/11),1/7,44% (12/27),42% (5/12),5/8,1/4,2/2,1/1,0/0
2021 Wimbledon R128,W vs Opelka,20% (3/15),100% (3/3),0/0,13% (2/15),100% (2/2),2/2,1/1,2/2,0/0,0/0
2021 Roland Garros R32,L vs Federer,21% (5/24),80% (4/5),2/5,38% (9/24),44% (4/9),3/4,0/0,4/4,0/0,0/0
2021 Roland Garros R64,W vs Fritz,44% (8/18),88% (7/8),0/3,33% (6/18),33% (2/6),4/5,1/1,0/1,1/1,0/0
2021 Roland Garros R128,W vs Bourgue,50% (7/14),71% (5/7),1/1,29% (4/14),75% (3/4),4/4,2/2,0/0,1/1,0/0
2021 Australian Open R64,L vs Thiem,8% (1/12),0% (0/1),0/6,50% (6/12),0% (0/6),0/0,0/0,2/2,0/0,1/1
2021 Australian Open R128,W vs Dellien,47% (7/15),71% (5/7),0/1,13% (2/15),50% (1/2),4/5,3/3,1/1,1/1,0/0
2020 Roland Garros R64,L vs Wawrinka,18% (3/17),33% (1/3),0/5,50% (8/16),38% (3/8),1/1,1/1,2/2,0/0,1/1
2020 Roland Garros R128,W vs Hoang,56% (9/16),89% (8/9),1/2,27% (4/15),50% (2/4),6/7,2/2,1/1,0/0,0/0
2020 Rome R16,W vs Musetti,50% (4/8),100% (4/4),0/0,38% (3/8),100% (3/3),4/4,2/2,0/0,1/1,0/0
2024 (4 matches),,22.0%,46.2%,23.1%,36.4%,30.0%,60.0%,-,90.0%,-,100.0%
2023 (1 matches),,23.5%,50.0%,33.3%,31.3%,20.0%,50.0%,-,66.7%,-,-
2022 (1 matches),,29.4%,60.0%,0.0%,29.4%,0.0%,0.0%,-,66.7%,-,100.0%
2021 (11 matches),,31.8%,75.4%,14.6%,39.1%,37.3%,68.3%,70.6%,71.4%,100.0%,33.3%
2020 (5 matches),,30.3%,69.6%,13.3%,37.8%,35.7%,80.0%,83.3%,70.0%,100.0%,50.0%
Career (91 matches),,31.7%,67.1%,20.0%,37.7%,31.7%,73.3%,74.1%,76.9%,84.6%,75.0%
