Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Cali R32,W vs Vergara Rivera,0.0%,-,2.7%,100.0%,14.1%,18.8%,0.0%,7.3%,40.0%,0.0%,-,128,116
2025 Sao Paulo R16,W vs Candiotto,0.0%,-,9.2%,90.0%,18.4%,20.0%,0.0%,7.7%,50.0%,0.0%,-,18,45
2025 Sao Paulo R32,W vs Rogers,0.0%,-,8.3%,66.7%,17.2%,33.3%,0.0%,12.0%,44.4%,1.6%,33.3%,40,47
2024 Wimbledon R128,L vs Kalinskaya,0.0%,-,3.8%,100.0%,10.3%,25.0%,0.0%,14.7%,50.0%,0.0%,-,-18,42
2023 Wimbledon R128,L vs Sabalenka,0.0%,-,3.0%,66.7%,9.5%,0.0%,0.0%,4.0%,0.0%,0.0%,-,-50,-11
2023 Roland Garros R128,L vs Shymanovich,0.0%,-,8.6%,68.8%,7.5%,8.1%,0.0%,5.8%,26.7%,0.3%,100.0%,-62,-66
2022 Wimbledon R64,L vs Mertens,0.0%,-,19.2%,72.5%,8.4%,10.3%,0.0%,9.8%,21.1%,1.7%,11.1%,-2,-25
2022 Roland Garros R128,L vs Contreras Gomez,0.0%,-,10.6%,72.2%,20.8%,18.2%,33.3%,11.1%,33.3%,0.6%,0.0%,87,55
2021 ITF Brasilia F,W vs Avanesyan,0.0%,-,6.0%,70.0%,11.5%,12.5%,50.0%,15.5%,33.3%,1.0%,33.3%,89,48
2021 Montevideo F,L vs Parry,0.0%,-,8.0%,66.7%,12.0%,5.9%,0.0%,9.7%,33.3%,0.0%,-,57,66
2021 ITF The Hague F,L vs Lemoine,0.0%,-,6.7%,70.0%,10.0%,11.8%,0.0%,12.8%,27.3%,1.3%,66.7%,37,54
Last 52 Weeks (3 matches),,0.0%,-,6.6%,81.8%,16.3%,22.9%,0.0%,9.5%,43.8%,0.6%,33.3%,62,70
Career (11 matches),,0.0%,-,9.0%,73.4%,11.9%,13.3%,12.5%,10.2%,30.5%,0.8%,28.6%,25,21
