Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Cali 125 R32,W vs Vergara Rivera,67% (6/9),100% (6/6),3/3,44% (4/9),25% (1/4),3/5,1/2,0/0,0/1,0/0
2025 Sao Paulo R16,W vs Candiotto,78% (7/9),71% (5/7),1/2,22% (2/9),0% (0/2),4/4,1/1,0/0,1/1,0/0
2025 Sao Paulo R32,W vs Rogers,56% (5/9),100% (5/5),1/1,38% (3/8),67% (2/3),4/4,1/1,0/0,0/0,0/0
2024 Wimbledon R128,L vs Kalinskaya,33% (3/9),0% (0/3),0/3,63% (5/8),40% (2/5),0/0,0/0,0/0,0/0,0/0
2023 US Open R128,L vs Tomljanovic,46% (6/13),83% (5/6),3/5,50% (7/14),0% (0/7),3/5,1/1,0/2,0/0,0/1
2023 Wimbledon R128,L vs Sabalenka,13% (1/8),0% (0/1),0/3,63% (5/8),20% (1/5),0/0,0/0,1/2,0/0,0/1
2023 Roland Garros R128,L vs Shymanovich,57% (8/14),88% (7/8),4/10,79% (11/14),0% (0/11),2/7,0/2,1/2,0/0,0/0
2022 Wimbledon R64,L vs Mertens,44% (7/16),71% (5/7),1/4,47% (8/17),38% (3/8),3/5,1/2,1/1,0/1,0/0
2022 Wimbledon R128,W vs Zidansek,45% (5/11),80% (4/5),1/3,27% (3/11),0% (0/3),2/3,0/0,0/0,0/0,0/0
2022 Roland Garros R128,L vs Contreras Gomez,36% (4/11),75% (3/4),2/4,60% (6/10),33% (2/6),3/3,0/0,1/1,0/0,1/1
2021 Montevideo F,L vs Parry,25% (2/8),50% (1/2),1/3,56% (5/9),0% (0/5),0/1,0/0,0/2,0/0,0/1
2021 W25 The Hague F,L vs Lemoine,80% (8/10),50% (4/8),2/6,73% (8/11),13% (1/8),2/4,0/0,0/1,0/0,0/1
2019 W80 Palm Harbor FL SF,L vs Krejcikova,30% (3/10),67% (2/3),1/5,70% (7/10),29% (2/7),2/2,0/0,1/1,0/0,1/1
2019 W80 Palm Harbor FL QF,W vs Nara,50% (4/8),100% (4/4),1/1,33% (3/9),67% (2/3),3/3,1/1,0/0,1/1,0/0
2019 W80 Palm Harbor FL R16,W vs Paquet,88% (7/8),86% (6/7),1/3,67% (6/9),50% (3/6),5/6,2/2,0/0,1/1,0/0
2019 W80 Palm Harbor FL R32,W vs Nefedova,56% (5/9),80% (4/5),2/2,20% (2/10),0% (0/2),2/4,2/2,0/0,1/1,0/0
2018 Budapest R32,L vs Vekic,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,0/0
2017 Solapur $15K QF,L vs Murray,27% (3/11),33% (1/3),0/1,27% (3/11),33% (1/3),0/1,0/0,0/1,0/0,0/1
2017 Solapur $15K R16,W vs Wu,58% (7/12),86% (6/7),0/2,25% (3/12),33% (1/3),4/5,1/1,0/0,0/0,0/0
2017 Valencia $25K R32,L vs Danilovic,33% (3/9),67% (2/3),0/4,56% (5/9),0% (0/5),1/2,0/0,2/3,0/0,2/2
2025 (3 matches),,66.7%,88.9%,83.3%,34.6%,33.3%,84.6%,75.0%,-,50.0%,-
2024 (1 matches),,33.3%,0.0%,0.0%,62.5%,40.0%,-,-,-,-,-
2023 (3 matches),,42.9%,80.0%,38.9%,63.9%,4.3%,41.7%,33.3%,33.3%,-,0.0%
2022 (3 matches),,42.1%,75.0%,36.4%,44.7%,29.4%,72.7%,50.0%,100.0%,0.0%,100.0%
2021 (2 matches),,55.6%,50.0%,33.3%,65.0%,7.7%,40.0%,-,0.0%,-,0.0%
Career (62 matches),,55.4%,78.3%,45.0%,50.8%,22.4%,63.0%,64.7%,45.5%,66.7%,34.8%
