Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,5,Hard,6,1,5,16.7%,1,0,1,0.0%,2022,2026,R128,6,0.77,4.6%,5.8%,54.2%,63.1%,34.8%,50.1%,38.2%,59.7%,35.1%
Roland Garros,4,Clay,8,3,5,37.5%,3,1,2,33.3%,2022,2025,R128,8,0.96,2.6%,4.4%,72.1%,57.6%,43.5%,53.6%,44.6%,52.6%,49.3%
Wimbledon,5,Grass,12,7,5,58.3%,3,2,1,66.7%,2021,2025,R64,12,1.06,5.2%,5.2%,63.1%,66.4%,48.6%,59.8%,42.6%,57.0%,40.5%
US Open,4,Hard,6,2,4,33.3%,1,0,1,0.0%,2021,2025,R128,6,0.97,5.1%,5.1%,59.5%,64.5%,49.1%,58.3%,40.5%,42.4%,65.5%
Antalya 125 2,2,Clay,4,2,2,50.0%,2,1,1,50.0%,2025,2026,QF,4,1.02,2.3%,4.3%,56.9%,54.8%,47.0%,51.4%,49.4%,51.2%,41.5%
Antalya 125 1,2,Clay,3,1,2,33.3%,1,1,0,100.0%,2025,2026,R16,3,1.00,4.1%,3.7%,68.2%,53.9%,49.4%,52.5%,47.4%,37.9%,45.0%
Hobart,2,Hard,3,1,2,33.3%,0,0,0,-,2023,2026,Q2,3,0.95,5.7%,6.3%,62.9%,66.0%,44.1%,57.9%,40.1%,43.8%,42.9%
Buenos Aires 125,3,Clay,12,11,1,91.7%,2,2,0,100.0%,2022,2025,W,12,1.31,3.1%,4.3%,58.3%,68.8%,50.3%,61.1%,51.1%,45.6%,44.1%
Colina 125,2,Clay,5,3,2,60.0%,3,1,2,33.3%,2023,2025,QF,5,1.08,3.1%,3.1%,60.1%,68.7%,47.9%,60.4%,42.9%,50.0%,60.0%
Cali 125,2,Clay,9,7,2,77.8%,3,3,0,100.0%,2024,2025,F,9,1.10,2.1%,6.6%,48.0%,65.0%,46.3%,55.3%,49.1%,55.7%,43.2%
