Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Cali R32,W vs Vergara Rivera,3.4,3.1,3.7,48.7%,70.6%,64.3%,83.3%,59.3%,0.0%,14.0,14.4,-4.0,-5.9
2025 Sao Paulo R16,W vs Candiotto,3.2,3.2,3.2,59.7%,62.5%,55.6%,75.0%,54.7%,6.5%,10.5,14.4,4.5,8.0
2025 Sao Paulo R32,W vs Rogers,4.0,4.0,4.1,60.3%,54.2%,53.8%,44.4%,45.5%,2.0%,7.5,9.3,5.5,5.6
2024 Wimbledon R128,L vs Kalinskaya,2.9,3.1,2.7,42.6%,33.3%,80.0%,50.0%,46.8%,5.1%,-0.5,-1.2,-3.0,-5.6
2023 Wimbledon R128,L vs Sabalenka,2.6,2.8,2.4,36.1%,34.8%,75.0%,-,54.1%,10.3%,-6.0,-25.0,-3.0,-9.1
2023 Roland Garros R128,L vs Shymanovich,5.0,4.9,5.0,43.3%,44.7%,40.0%,58.6%,48.4%,5.9%,5.5,3.1,-1.0,-0.5
2022 Wimbledon R64,L vs Mertens,4.9,5.5,4.2,52.0%,50.8%,60.0%,28.6%,60.1%,3.4%,0.0,0.0,4.5,2.3
2022 Roland Garros R128,L vs Contreras Gomez,4.3,4.3,4.4,37.5%,58.9%,50.0%,44.4%,42.4%,2.8%,14.0,11.9,4.5,2.6
2021 ITF Brasilia F,W vs Avanesyan,4.1,3.9,4.3,47.3%,57.5%,28.6%,84.6%,42.8%,2.4%,5.5,4.7,12.5,7.7
2021 Montevideo F,L vs Parry,3.4,3.6,3.3,37.5%,50.0%,69.2%,20.0%,42.0%,7.7%,2.0,3.4,-5.5,-6.7
2021 ITF The Hague F,L vs Lemoine,3.7,3.5,3.8,42.4%,51.2%,45.0%,100.0%,61.2%,2.3%,3.5,2.8,8.5,10.4
Last 52 Weeks (3 matches),,3.5,3.4,3.6,55.9%,61.5%,58.3%,63.2%,52.7%,2.6%,10.7,12.7,2.0,2.7
Career (11 matches),,4.0,4.1,3.9,46.2%,51.4%,52.6%,51.2%,51.1%,4.0%,5.1,4.8,2.1,2.0
