Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Cali 125 R32,W vs Vergara Rivera,1.23,1.58,40.5,2.2,6.7%,63.3%,0.0%,55.6%,55.2%,48.1%
2025 Sao Paulo R16,W vs Candiotto,0.96,1.63,44.0,2.6,8.0%,64.0%,4.2%,70.8%,50.0%,60.0%
2025 Sao Paulo R32,W vs Rogers,1.21,1.73,41.7,2.1,12.0%,72.0%,4.3%,56.5%,48.4%,53.3%
2024 Wimbledon R128,L vs Kalinskaya,0.85,0.58,43.0,2.0,11.5%,61.5%,9.1%,50.0%,20.0%,40.7%
2023 US Open R128,L vs Tomljanovic,0.98,0.83,65.9,4.9,0.0%,57.4%,0.0%,43.2%,33.3%,51.4%
2023 Wimbledon R128,L vs Sabalenka,0.97,0.44,37.0,2.1,0.0%,57.1%,0.0%,39.3%,20.8%,26.3%
2023 Roland Garros R128,L vs Shymanovich,1.02,0.87,64.0,6.4,0.0%,41.7%,0.0%,40.0%,58.3%,42.2%
2022 Wimbledon R64,L vs Mertens,0.95,0.92,98.8,54.1,4.1%,47.9%,1.4%,65.2%,45.3%,39.0%
2022 Wimbledon R128,W vs Zidansek,1.06,1.37,61.8,3.0,0.0%,72.7%,0.0%,58.6%,31.6%,57.1%
2022 Roland Garros R128,L vs Contreras Gomez,0.95,0.79,62.6,2.8,0.0%,59.6%,9.1%,47.7%,43.9%,31.6%
2021 Montevideo F,L vs Parry,0.89,0.62,43.4,2.2,0.0%,51.6%,10.3%,48.3%,40.7%,28.0%
2021 W25 The Hague F,L vs Lemoine,0.84,0.73,54.6,2.7,0.0%,48.6%,6.5%,41.9%,48.8%,46.3%
2019 W80 Palm Harbor FL SF,L vs Krejcikova,0.98,0.69,46.3,2.8,0.0%,37.1%,0.0%,54.5%,37.5%,39.3%
2019 W80 Palm Harbor FL QF,W vs Nara,1.16,1.77,40.6,2.1,0.0%,63.3%,3.7%,66.7%,47.8%,61.1%
2019 W80 Palm Harbor FL R16,W vs Paquet,1.02,1.40,51.6,2.5,0.0%,54.5%,6.3%,56.3%,60.7%,61.5%
2019 W80 Palm Harbor FL R32,W vs Nefedova,1.18,1.60,45.3,2.0,3.2%,64.5%,0.0%,64.3%,46.2%,50.0%
2018 Budapest R32,L vs Vekic,0.78,0.58,44.9,2.1,7.1%,46.4%,7.7%,65.4%,34.6%,30.4%
2017 Solapur $15K QF,L vs Murray,0.82,0.84,65.5,2.8,2.9%,70.6%,6.9%,55.2%,34.1%,40.5%
2017 Solapur $15K R16,W vs Wu,0.88,1.38,52.6,4.5,11.1%,63.9%,15.2%,69.7%,55.0%,50.0%
2017 Valencia $25K R32,L vs Danilovic,0.90,0.60,39.7,3.0,3.4%,65.5%,0.0%,28.6%,24.1%,48.0%
2025 (3 matches),,1.13,1.63,42.0,2.3,8.8%,66.3%,2.7%,60.8%,51.1%,54.0%
2024 (1 matches),,0.85,0.58,43.0,2.0,11.5%,61.5%,9.1%,50.0%,20.0%,40.7%
2023 (3 matches),,0.99,0.77,58.8,3.6,0.0%,51.2%,0.0%,41.0%,41.4%,42.4%
2022 (3 matches),,0.98,0.96,79.2,4.2,2.0%,56.9%,3.5%,58.5%,41.3%,41.7%
2021 (2 matches),,0.86,0.70,49.8,2.4,0.0%,50.0%,8.3%,45.0%,45.7%,39.4%
Career (62 matches),,1.01,1.04,58.6,2.9,2.5%,54.4%,2.9%,54.3%,46.2%,47.9%
