Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
30-Mar-2026,Bogota,Clay,F,92,26,(1) Marie Bouzkova [CZE] d. (8) Udvardy,6-7(7) 6-2 6-2,0.84,2.1%,2.1%,59.4%,56.1%,38.5%,8/16,2:50
24-Nov-2025,Buenos Aires 125,Clay,F,107,157,(3) Udvardy d. Varvara Lepchenko [USA],6-3 7-5,1.34,1.6%,6.3%,58.7%,64.9%,53.8%,1/4,1:48
27-Oct-2025,Cali 125,Clay,F,108,129,(5) Sinja Kraus [AUT] d. (3) Udvardy,6-2 6-0,0.54,2.3%,11.6%,46.5%,50.0%,21.7%,1/7,1:04
01-Sep-2025,Guadalajara 125,Hard,F,134,75,(2) Alexandra Eala [PHI] d. Udvardy,1-6 7-5 6-3,1.11,4.9%,3.9%,49.5%,68.6%,40.4%,15/20,2:30
16-Jun-2025,W75 Blois,clay,F,169,277,Udvardy d. Julie Belgraver [FRA],7-5 6-3,1.00,0.0%,0.0%,40.0%,100.0%,33.3%,0/0,1:40
13-Jan-2025,W50 New Delhi,Hard,F,156,250,Tatiana Prozorova [RUS] d. Udvardy,4-6 7-6(6) 6-4,1.04,2.5%,4.2%,46.7%,60.7%,50.0%,6/12,3:01
03-Jun-2024,Bari 125,Clay,F,132,179,Anca Alexia Todoni [ROU] d. Udvardy,6-4 6-0,0.62,2.1%,2.1%,59.6%,64.3%,36.8%,6/10,1:06
22-Apr-2024,W100 Oeiras,Clay,F,151,150,(3) Jana Fett [CRO] d. (4) Udvardy,6-0 6-2,,,,,,,,
06-Nov-2023,W100 Charleston SC,Clay,F,140,38,(1) Emma Navarro [USA] d. (3) Udvardy,6-1 6-1,,,,,,,,
16-Oct-2023,W80 Macon GA,Hard,F,123,80,(1) Taylor Townsend [USA] d. (4) Udvardy,6-3 6-4,,,,,,,,
