Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,2,0,2,0.0%,0-4,0.0%,14-25,35.9%,0-1,0.0%,2,66.7%,10.0%,8.0%,1.8%,63.4%,67.6%,34.1%,55.4%,34.6%,44.2%,0.78,R32 (2x)
2025,6,3,3,50.0%,7-9,43.8%,85-86,49.7%,0-5,0.0%,6,84.1%,19.0%,9.3%,4.2%,63.9%,76.6%,43.9%,64.8%,36.4%,50.4%,1.03,QF (Estoril)
2023,1,0,1,0.0%,0-2,0.0%,12-14,46.2%,0-2,0.0%,1,100.0%,0.0%,18.1%,1.2%,77.1%,79.7%,52.6%,73.5%,19.5%,47.5%,0.73,R32 (Canberra)
2022,29,18,11,62.1%,43-29,59.7%,396-349,53.2%,9-11,45.0%,29,88.4%,18.5%,13.6%,4.0%,61.4%,79.0%,53.1%,69.0%,36.2%,51.7%,1.17,SF (5x)
2021,57,39,18,68.4%,83-44,65.4%,696-571,54.9%,15-10,60.0%,57,86.9%,22.2%,11.5%,4.4%,62.1%,76.0%,53.5%,67.5%,37.7%,52.5%,1.16,W (2x)
2020,1,0,1,0.0%,1-2,33.3%,10-14,41.7%,0-0,-,1,58.3%,25.0%,12.5%,2.5%,66.3%,56.6%,55.6%,56.3%,40.7%,48.2%,0.93,R32 (Lima)
2019,3,2,1,66.7%,4-4,50.0%,42-36,53.8%,0-0,-,3,82.5%,23.7%,13.3%,2.5%,65.6%,75.3%,48.2%,66.0%,39.4%,52.4%,1.16,QF (Phoenix)
2018,2,1,1,50.0%,3-2,60.0%,27-24,52.9%,1-1,50.0%,2,88.0%,16.7%,13.0%,3.1%,72.8%,74.6%,59.1%,70.4%,30.1%,51.3%,1.02,R16 (Canberra)
2017,48,33,15,68.8%,65-38,63.1%,565-483,53.9%,14-9,60.9%,47,87.5%,19.8%,11.1%,4.4%,61.6%,77.2%,55.9%,69.0%,35.8%,51.9%,1.15,W (3x)
2016,19,5,14,26.3%,14-29,32.6%,213-248,46.2%,5-8,38.5%,19,77.3%,16.7%,7.4%,3.3%,66.4%,69.5%,49.4%,62.8%,34.8%,48.5%,0.94,QF (Savannah)
2015,19,9,10,47.4%,20-22,47.6%,209-215,49.3%,6-5,54.5%,19,77.2%,21.3%,8.5%,4.4%,59.0%,71.4%,52.1%,63.5%,36.5%,49.8%,1.00,SF (Cali)
2014,22,12,10,54.5%,24-24,50.0%,245-224,52.2%,2-7,22.2%,22,83.1%,22.3%,8.7%,4.1%,63.7%,72.5%,52.5%,65.2%,36.6%,50.9%,1.05,F (Quito)
2013,2,1,1,50.0%,2-2,50.0%,18-14,56.3%,0-0,-,2,68.8%,43.8%,5.2%,7.3%,55.2%,60.4%,55.8%,58.3%,43.6%,51.1%,1.05,R16 (Lima)
Career,211,123,88,58.3%,266-211,55.8%,2532-2303,52.4%,52-59,46.8%,210,84.6%,20.3%,10.8%,4.1%,62.5%,75.1%,52.9%,66.7%,36.4%,51.3%,1.09,
