Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Wimbledon R128,W vs Rune,67,53,1.3,23.3%,18.4%,35,45,0.8,15.1%,19.4%,9.1%,3.0%,0.6,9.4%,15.6%
2025 Roland Garros R128,L vs Fils,43,75,0.6,15.0%,26.1%,38,67,0.6,14.4%,25.4%,10.2%,3.4%,0.9,16.0%,18.1%
2025 Buenos Aires R32,L vs Schwartzman,39,61,0.6,18.4%,28.8%,29,58,0.5,14.9%,29.9%,9.8%,5.2%,0.5,7.1%,14.2%
2025 Australian Open R128,L vs Sinner,39,55,0.7,19.6%,27.6%,26,51,0.5,14.9%,29.3%,12.1%,2.9%,0.9,9.5%,10.6%
2025 Brisbane QF,L vs Lehecka,33,23,1.4,25.8%,18.0%,25,21,1.2,23.6%,19.8%,8.5%,4.7%,2.2,28.9%,13.3%
2024 Paris Masters R32,L vs Alcaraz,33,30,1.1,28.0%,25.4%,27,29,0.9,26.5%,28.4%,10.8%,4.9%,2.3,27.1%,11.9%
2024 Beijing R32,L vs Sinner,32,41,0.8,22.2%,28.5%,20,39,0.5,15.7%,30.7%,7.1%,3.9%,1.1,11.1%,9.7%
2024 Chengdu QF,L vs Kachmazov,16,21,0.8,14.2%,18.6%,5,20,0.3,5.1%,20.4%,3.1%,2.0%,2.2,17.7%,8.0%
2024 US Open R128,L vs Oconnell,51,54,0.9,22.0%,23.3%,38,47,0.8,19.3%,23.9%,15.2%,3.0%,1.1,12.5%,11.2%
2024 Wimbledon R128,L vs Shapovalov,19,33,0.6,11.7%,20.4%,14,30,0.5,9.9%,21.1%,6.3%,2.8%,1.7,17.9%,10.5%
2024 Rome Masters F,L vs Zverev,20,32,0.6,16.5%,26.4%,15,30,0.5,14.0%,28.0%,8.4%,1.9%,1.5,13.2%,9.1%
2024 Rome Masters SF,W vs Paul,33,45,0.7,16.0%,21.8%,20,43,0.5,10.9%,23.5%,7.7%,3.3%,0.8,9.2%,11.7%
2024 Rome Masters QF,W vs Tsitsipas,40,43,0.9,19.4%,20.9%,32,41,0.8,17.4%,22.3%,12.0%,3.8%,0.6,10.7%,17.5%
2024 Rome Masters R16,W vs Muller,51,25,2.0,38.1%,18.7%,37,24,1.5,32.5%,21.1%,20.2%,5.3%,1.7,17.9%,10.4%
2024 Miami Masters QF,L vs Medvedev,34,35,1.0,26.8%,27.6%,26,34,0.8,23.9%,31.2%,9.2%,7.3%,1.9,21.3%,11.0%
2024 Miami Masters R16,W vs Ruud,47,21,2.2,35.3%,15.8%,39,20,2.0,33.6%,17.2%,17.2%,9.5%,1.9,25.6%,13.5%
2024 Buenos Aires F,L vs Diaz Acosta,21,30,0.7,16.9%,24.2%,20,29,0.7,16.9%,24.6%,12.7%,3.4%,1.1,16.1%,15.3%
2024 Buenos Aires SF,W vs Alcaraz,42,29,1.4,32.1%,22.1%,35,27,1.3,28.9%,22.3%,13.2%,3.3%,2.4,23.7%,9.9%
2023 Paris Masters R32,L vs Bublik,45,35,1.3,27.6%,21.5%,40,29,1.4,30.1%,21.8%,13.5%,1.5%,1.9,27.6%,14.7%
2023 Basel R16,L vs Humbert,43,39,1.1,27.6%,25.0%,36,39,0.9,24.8%,26.9%,4.1%,5.5%,2.1,21.2%,10.3%
Career (78 matches),,3090,2871,1.1,22.7%,21.1%,2345,2684,0.9,19.8%,22.6%,11.2%,3.6%,1.1,14.2%,12.5%
