Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Wimbledon R128,W vs Rune,8.4%,66.7%,11.8%,67.6%,22.1%,35.3%,50.0%,12.5%,42.9%,1.4%,25.0%,81,120
2025 Roland Garros R128,L vs Fils,12.2%,57.9%,15.3%,54.5%,15.0%,23.1%,22.2%,6.1%,19.0%,2.9%,20.0%,92,71
2025 Buenos Aires R32,L vs Schwartzman,0.0%,-,14.6%,74.2%,17.4%,30.0%,6.7%,6.2%,22.2%,1.1%,0.0%,109,108
2025 Australian Open R128,L vs Sinner,5.9%,80.0%,12.1%,70.8%,14.9%,14.3%,22.2%,7.7%,16.7%,2.0%,0.0%,127,136
2025 Brisbane QF,L vs Lehecka,13.0%,71.4%,14.1%,72.2%,26.8%,42.9%,0.0%,15.8%,33.3%,1.5%,0.0%,106,33
2024 Paris R32,L vs Alcaraz,1.9%,100.0%,7.6%,88.9%,22.5%,26.3%,0.0%,10.3%,50.0%,0.8%,0.0%,250,95
2024 Beijing R32,L vs Sinner,6.1%,75.0%,11.1%,62.5%,5.6%,10.7%,0.0%,2.8%,25.0%,0.0%,-,113,113
2024 Chengdu QF,L vs Kachmazov,2.2%,100.0%,4.4%,40.0%,18.9%,30.0%,100.0%,8.7%,0.0%,1.0%,0.0%,99,121
2024 Rome F,L vs Zverev,1.5%,100.0%,10.7%,92.3%,11.9%,22.2%,0.0%,5.4%,20.0%,2.1%,50.0%,86,44
2024 Rome SF,W vs Paul,5.7%,33.3%,17.0%,71.4%,17.2%,18.2%,29.4%,8.8%,28.6%,1.0%,33.3%,94,73
2024 Rome QF,W vs Tsitsipas,8.4%,62.5%,13.1%,77.8%,21.2%,26.3%,25.0%,9.9%,45.5%,1.1%,33.3%,94,59
2024 Rome R16,W vs Muller,2.2%,0.0%,11.9%,68.8%,29.2%,32.1%,0.0%,8.5%,28.6%,0.0%,-,73,68
2024 Miami QF,L vs Medvedev,25.5%,85.7%,19.7%,80.0%,10.1%,16.7%,0.0%,6.3%,16.7%,2.8%,16.7%,72,27
2024 Miami R16,W vs Ruud,1.8%,0.0%,15.0%,65.0%,18.8%,25.7%,0.0%,14.5%,80.0%,1.4%,0.0%,62,22
2024 Buenos Aires F,L vs Diaz Acosta,17.0%,55.6%,16.9%,66.7%,21.5%,30.4%,6.7%,1.7%,0.0%,0.0%,-,36,33
2024 Buenos Aires SF,W vs Alcaraz,17.1%,91.7%,14.6%,75.0%,22.8%,26.9%,25.0%,6.8%,16.7%,3.8%,50.0%,128,67
2023 Paris R32,L vs Bublik,6.7%,80.0%,16.0%,53.8%,26.5%,34.8%,100.0%,2.9%,0.0%,0.0%,-,134,42
2023 Basel R16,L vs Humbert,24.7%,66.7%,13.5%,57.1%,17.6%,30.4%,0.0%,8.8%,0.0%,0.5%,0.0%,90,30
2023 Shanghai QF,L vs Dimitrov,4.0%,100.0%,7.9%,40.0%,22.7%,24.0%,50.0%,3.1%,0.0%,0.7%,0.0%,110,51
2023 Shanghai R32,W vs Sonego,0.0%,-,9.6%,66.7%,27.8%,29.4%,0.0%,7.7%,16.7%,0.0%,-,113,50
Career (64 matches),,6.0%,70.5%,11.9%,68.8%,20.8%,25.8%,22.0%,8.0%,27.4%,1.1%,35.5%,115,77
