Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Winnipeg CH R16,L vs Yunchaokete,23% (3/13),67% (2/3),0/3,46% (6/13),33% (2/6),2/2,1/1,1/2,0/0,1/1
2021 Wimbledon R64,L vs Garin,45% (9/20),56% (5/9),1/4,40% (8/20),38% (3/8),4/5,1/2,3/4,0/0,3/3
2021 Wimbledon R128,W vs Lu,39% (7/18),100% (7/7),1/3,21% (4/19),25% (1/4),5/5,1/1,0/0,1/1,0/0
2021 Australian Open R128,L vs Fucsovics,29% (7/24),71% (5/7),2/8,57% (13/23),31% (4/13),3/4,0/0,0/1,0/0,0/0
2020 Roland Garros R64,L vs Garin,24% (5/21),80% (4/5),1/6,62% (13/21),46% (6/13),2/4,0/1,2/3,0/0,1/1
2020 Roland Garros R128,W vs Humbert,35% (6/17),83% (5/6),0/1,35% (6/17),83% (5/6),5/5,3/3,1/1,1/1,0/0
2020 US Open R128,L vs Giron,28% (7/25),86% (6/7),3/8,54% (13/24),38% (5/13),3/5,0/1,2/2,0/0,0/0
2020 Australian Open R64,L vs Lajovic,31% (4/13),0% (0/4),0/4,50% (7/14),29% (2/7),0/0,0/0,1/2,0/0,0/1
2020 Australian Open R128,W vs Kukushkin,40% (10/25),80% (8/10),2/5,31% (8/26),25% (2/8),4/6,1/2,1/2,0/1,0/0
2019 Binghamton CH R32,L vs Leshem,20% (2/10),50% (1/2),0/2,56% (5/9),40% (2/5),0/1,0/0,2/3,0/0,1/1
2019 Savannah CH R32,L vs Blanch,22% (2/9),50% (1/2),0/3,67% (6/9),33% (2/6),0/1,0/0,0/1,0/0,0/0
2019 Tallahassee CH R16,L vs Gomez,22% (2/9),0% (0/2),0/3,44% (4/9),25% (1/4),0/0,0/0,1/1,0/0,0/0
2019 Tallahassee CH R32,W vs Korda,41% (7/17),57% (4/7),1/3,35% (6/17),50% (3/6),4/4,1/2,2/2,1/2,0/0
2019 Sarasota CH R32,L vs Brooksby,14% (1/7),0% (0/1),0/3,88% (7/8),29% (2/7),0/0,0/0,0/2,0/0,0/1
2019 Zhangjiagang CH F,W vs Giustino,44% (7/16),71% (5/7),3/4,50% (8/16),38% (3/8),4/5,1/1,2/3,0/0,2/2
2019 Zhangjiagang CH SF,W vs Bourgue,46% (6/13),67% (4/6),1/2,14% (2/14),0% (0/2),3/3,1/1,1/1,1/1,0/0
2019 Zhangjiagang CH QF,W vs Napolitano,20% (2/10),100% (2/2),0/0,0% (0/11),- (0/0),2/2,2/2,1/1,1/1,0/0
2019 Zhangjiagang CH R16,W vs Rola,30% (3/10),100% (3/3),1/2,18% (2/11),0% (0/2),1/3,1/1,2/2,0/0,0/0
2019 Shenzhen CH QF,L vs Crepatte,13% (1/8),0% (0/1),0/3,50% (4/8),0% (0/4),0/0,0/0,1/2,0/0,0/1
2019 Shenzhen CH R16,W vs Bourgue,41% (7/17),43% (3/7),1/2,24% (4/17),50% (2/4),2/2,0/0,2/2,0/0,0/0
2024 (1 matches),,23.1%,66.7%,0.0%,46.2%,33.3%,100.0%,100.0%,50.0%,-,100.0%
2021 (3 matches),,37.1%,73.9%,26.7%,40.3%,32.0%,85.7%,66.7%,60.0%,100.0%,100.0%
2020 (5 matches),,31.7%,71.9%,25.0%,46.1%,42.6%,70.0%,57.1%,70.0%,50.0%,50.0%
2019 (22 matches),,35.8%,56.7%,21.3%,38.5%,31.1%,72.3%,92.9%,65.7%,80.0%,76.9%
2018 (20 matches),,31.6%,60.8%,21.1%,41.6%,32.0%,78.0%,85.7%,66.7%,60.0%,80.0%
Career (64 matches),,32.8%,61.7%,22.1%,41.3%,32.4%,74.1%,84.1%,67.4%,73.3%,79.5%
