Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Winnipeg CH R16,L vs Yunchaokete,0.88,0.72,47.2,4.1,4.9%,58.5%,2.7%,56.8%,19.5%,51.4%
2021 Wimbledon R64,L vs Garin,0.87,0.84,39.4,3.0,6.7%,56.0%,1.5%,65.2%,44.9%,30.6%
2021 Wimbledon R128,W vs Lu,1.04,1.44,32.0,2.3,14.0%,77.2%,0.0%,58.9%,35.7%,54.2%
2021 Australian Open R128,L vs Fucsovics,1.11,0.86,59.0,5.6,1.2%,50.6%,2.7%,57.3%,29.1%,43.1%
2020 Roland Garros R64,L vs Garin,1.16,0.84,49.6,4.7,2.2%,62.2%,2.3%,45.5%,30.4%,36.7%
2020 Roland Garros R128,W vs Humbert,1.16,1.43,29.8,2.4,1.6%,72.6%,3.6%,60.7%,35.6%,46.4%
2020 US Open R128,L vs Giron,0.97,0.87,49.1,5.8,1.2%,58.3%,3.9%,55.8%,41.5%,34.7%
2020 Australian Open R64,L vs Lajovic,0.87,0.62,30.4,2.1,4.4%,53.3%,0.0%,58.5%,34.1%,29.5%
2020 Australian Open R128,W vs Kukushkin,1.02,1.11,61.5,5.6,14.4%,61.1%,11.1%,60.5%,40.7%,45.2%
2019 Binghamton CH R32,L vs Leshem,0.86,0.59,41.4,2.0,-,56.7%,-,53.8%,33.3%,28.0%
2019 Savannah CH R32,L vs Blanch,0.91,0.64,46.6,2.0,0.0%,43.8%,0.0%,62.1%,35.7%,30.8%
2019 Tallahassee CH R16,L vs Gomez,0.83,0.57,42.2,2.5,6.9%,62.1%,0.0%,60.7%,35.7%,16.0%
2019 Tallahassee CH R32,W vs Korda,1.05,1.14,66.6,3.4,1.6%,67.2%,1.9%,59.3%,32.9%,47.6%
2019 Sarasota CH R32,L vs Brooksby,1.02,0.53,35.1,2.5,5.9%,52.9%,6.1%,36.4%,29.2%,28.6%
2019 Zhangjiagang CH F,W vs Giustino,1.17,1.10,93.7,6.3,1.5%,57.6%,0.0%,57.1%,39.3%,41.2%
2019 Zhangjiagang CH SF,W vs Bourgue,1.03,1.40,61.3,4.7,6.7%,73.3%,7.1%,61.9%,38.5%,50.0%
2019 Zhangjiagang CH QF,W vs Napolitano,1.49,1.64,40.9,2.1,0.0%,71.9%,6.9%,72.4%,33.3%,28.0%
2019 Zhangjiagang CH R16,W vs Rola,1.30,1.43,52.8,2.2,2.8%,63.9%,3.3%,70.0%,34.4%,38.7%
2019 Shenzhen CH QF,L vs Crepatte,0.72,0.32,25.9,2.0,11.5%,50.0%,8.7%,47.8%,25.0%,20.0%
2019 Shenzhen CH R16,W vs Bourgue,0.99,1.16,101.0,9.5,7.9%,63.5%,1.9%,74.1%,32.9%,42.0%
2024 (1 matches),,0.88,0.72,47.2,4.1,4.9%,58.5%,2.7%,56.8%,19.5%,51.4%
2021 (3 matches),,1.01,0.97,44.9,3.1,6.5%,59.4%,1.5%,60.4%,36.6%,41.1%
2020 (5 matches),,1.05,0.96,46.7,3.4,5.1%,61.7%,4.7%,55.4%,37.1%,39.2%
2019 (22 matches),,1.00,0.93,60.3,3.0,5.2%,60.3%,4.5%,61.0%,36.1%,37.5%
2018 (20 matches),,0.94,0.85,56.5,2.7,4.2%,60.2%,2.9%,59.1%,35.2%,37.9%
Career (64 matches),,0.98,0.90,55.3,2.9,4.8%,60.4%,3.6%,58.6%,35.4%,38.4%
