Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2024 Winnipeg CH R16,L vs Yunchaokete,23.1%,34.6%,49.1%,27.9%,32.6%,41.9%,37.9%,41.4%,19.0%,36.4%,50.0%,13.3%,30.0%,61.5%,8
2020 Australian Open R128,W vs Kukushkin,33.3%,42.1%,42.0%,38.9%,39.7%,50.4%,47.9%,47.5%,43.6%,45.5%,16.7%,18.8%,22.9%,30.8%,-19
2019 Zhangjiagang CH F,W vs Giustino,14.0%,22.5%,51.9%,21.6%,16.3%,26.0%,54.0%,25.8%,57.8%,67.8%,75.0%,4.5%,9.1%,42.9%,-74
2019 Shenzhen CH R64,W vs Maamoun,37.6%,46.2%,44.6%,41.7%,44.1%,50.8%,45.5%,50.5%,50.0%,51.7%,50.0%,28.1%,40.6%,43.5%,10
2019 Bangkok CH R32,L vs Tipsarevic,23.6%,30.3%,40.6%,29.0%,31.4%,43.1%,42.9%,40.8%,60.9%,64.3%,75.0%,14.7%,14.7%,37.9%,27
2017 Nottingham CH R32,W vs Whittington,29.1%,34.5%,55.3%,34.2%,34.3%,40.0%,56.5%,42.3%,50.0%,52.4%,50.0%,21.1%,26.3%,53.3%,-3
Career (6 matches),,26.8%,35.3%,46.7%,32.4%,32.2%,41.6%,48.6%,40.6%,47.9%,54.2%,56.3%,17.3%,24.3%,43.1%,48
