Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,5,2,3,40.0%,5-8,38.5%,62-69,47.3%,1-1,50.0%,5,82.8%,12.3%,7.5%,5.8%,63.0%,74.5%,45.4%,63.7%,29.6%,47.4%,0.82,R16 (2x)
2025,5,2,3,40.0%,5-8,38.5%,57-65,46.7%,1-1,50.0%,5,69.4%,22.4%,5.8%,4.1%,65.9%,63.6%,47.5%,58.1%,36.4%,47.9%,0.87,R16 (2x)
2024,30,15,15,50.0%,34-38,47.2%,327-340,49.0%,3-3,50.0%,30,73.3%,24.4%,5.8%,6.1%,66.8%,67.6%,49.3%,61.5%,38.0%,50.0%,0.99,SF (2x)
2023,58,31,27,53.4%,70-60,53.8%,629-614,50.6%,7-6,53.8%,58,75.6%,25.3%,6.5%,4.3%,66.2%,67.6%,49.0%,61.3%,39.1%,50.2%,1.01,F (2x)
2022,19,12,7,63.2%,27-18,60.0%,237-191,55.4%,1-5,16.7%,19,80.0%,31.0%,5.4%,3.2%,65.9%,68.1%,53.5%,63.1%,41.9%,51.9%,1.14,F (Sydney)
2021,21,6,15,28.6%,20-31,39.2%,221-257,46.2%,2-4,33.3%,21,67.5%,25.6%,4.4%,4.9%,65.1%,63.7%,46.3%,57.6%,39.8%,48.5%,0.94,QF (2x)
2020,9,4,5,44.4%,10-10,50.0%,98-99,49.7%,1-2,33.3%,9,81.4%,18.6%,5.6%,4.8%,64.8%,71.5%,51.1%,64.3%,33.7%,49.6%,0.94,QF (Columbus)
2019,51,29,22,56.9%,63-61,50.8%,606-599,50.3%,8-8,50.0%,50,74.5%,26.4%,5.3%,4.6%,65.1%,67.4%,49.2%,61.1%,39.2%,50.2%,1.01,W (2x)
2018,47,26,21,55.3%,59-53,52.7%,541-499,52.0%,3-7,30.0%,47,74.8%,30.0%,4.0%,5.0%,63.0%,66.7%,51.1%,60.9%,41.5%,51.0%,1.06,W (Launceston)
2017,25,8,17,32.0%,22-38,36.7%,267-323,45.3%,5-6,45.5%,25,69.0%,21.5%,2.8%,5.0%,63.7%,64.6%,47.7%,58.5%,38.7%,48.6%,0.93,SF (Canberra)
2016,8,4,4,50.0%,9-9,50.0%,87-88,49.7%,2-1,66.7%,8,75.6%,23.3%,1.8%,4.8%,65.4%,70.6%,49.2%,63.2%,38.1%,50.5%,1.04,F (Canberra)
2015,1,0,1,0.0%,1-2,33.3%,13-16,44.8%,0-0,-,1,73.3%,14.3%,0.0%,4.1%,64.9%,63.5%,52.9%,59.8%,26.1%,45.8%,0.65,R32 (Launceston)
2014,2,1,1,50.0%,2-2,50.0%,16-18,47.1%,0-0,-,2,64.7%,29.4%,3.3%,0.8%,74.0%,60.4%,46.9%,56.9%,41.9%,49.4%,0.97,R16 (West Lakes)
Career,281,140,141,49.8%,327-338,49.2%,3161-3178,49.9%,34-44,43.6%,280,74.2%,25.6%,5.0%,4.7%,65.1%,67.1%,49.4%,60.9%,39.2%,50.0%,1.00,
