Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Winnipeg CH R16,L vs Yunchaokete,64% (9/14),40% (2/5),1/3,0/0,56% (5/9),3/5,3/4,- (0/0),- (0/0)
2021 Wimbledon R64,L vs Garin,63% (15/24),26% (5/19),1/6,0/0,64% (9/14),5/8,2/3,64% (7/11),9% (1/11)
2021 Wimbledon R128,W vs Lu,57% (16/28),70% (7/10),3/5,1/2,40% (2/5),0/1,0/0,- (0/0),- (0/0)
2021 Australian Open R128,L vs Fucsovics,64% (14/22),36% (5/14),2/3,0/0,63% (15/24),2/5,1/2,60% (3/5),80% (4/5)
2020 Roland Garros R64,L vs Garin,39% (14/36),67% (4/6),1/4,0/0,65% (13/20),5/8,1/2,45% (5/11),45% (5/11)
2020 Roland Garros R128,W vs Humbert,62% (16/26),45% (5/11),3/5,1/3,91% (10/11),2/3,0/0,- (0/0),- (0/0)
2020 US Open R128,L vs Giron,50% (16/32),46% (6/13),2/4,0/0,58% (11/19),2/5,0/1,67% (4/6),50% (3/6)
2020 Australian Open R64,L vs Lajovic,69% (9/13),0% (0/5),0/0,0/0,44% (4/9),1/4,0/1,- (0/0),- (0/0)
2020 Australian Open R128,W vs Kukushkin,67% (20/30),53% (8/15),3/7,1/4,45% (5/11),2/4,0/0,44% (4/9),44% (4/9)
2019 Binghamton CH R32,L vs Leshem,75% (6/8),50% (1/2),0/0,0/0,50% (3/6),2/4,0/1,- (0/0),- (0/0)
2019 Savannah CH R32,L vs Blanch,71% (5/7),50% (1/2),0/0,0/0,60% (6/10),4/6,4/5,- (0/0),- (0/0)
2019 Tallahassee CH R16,L vs Gomez,75% (6/8),0% (0/4),0/0,0/0,57% (4/7),1/3,0/1,- (0/0),- (0/0)
2019 Tallahassee CH R32,W vs Korda,78% (14/18),27% (4/15),2/10,1/8,70% (7/10),1/2,0/0,70% (7/10),30% (3/10)
2019 Sarasota CH R32,L vs Brooksby,25% (3/12),0% (0/4),0/0,0/0,58% (7/12),2/4,2/3,- (0/0),- (0/0)
2019 Zhangjiagang CH F,W vs Giustino,48% (11/23),36% (5/14),2/5,1/1,67% (10/15),2/3,0/0,83% (5/6),40% (2/5)
2019 Zhangjiagang CH SF,W vs Bourgue,57% (12/21),57% (4/7),2/2,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2019 Zhangjiagang CH QF,W vs Napolitano,73% (11/15),100% (2/2),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Zhangjiagang CH R16,W vs Rola,60% (9/15),60% (3/5),2/3,1/2,33% (1/3),0/0,0/0,67% (4/6),50% (3/6)
2019 Shenzhen CH QF,L vs Crepatte,50% (4/8),0% (0/1),0/0,0/0,50% (4/8),1/3,1/2,- (0/0),- (0/0)
2019 Shenzhen CH R16,W vs Bourgue,71% (15/21),38% (3/8),2/3,1/1,67% (4/6),10/11,2/2,70% (14/20),30% (6/20)
2024 (1 matches),,64.3%,40.0%,33.3%,-,55.6%,60.0%,75.0%,-,-
2021 (3 matches),,60.8%,39.5%,42.9%,50.0%,60.5%,50.0%,60.0%,62.5%,31.3%
2020 (5 matches),,54.7%,46.0%,45.0%,28.6%,61.4%,50.0%,25.0%,50.0%,46.2%
2019 (22 matches),,66.9%,35.5%,59.5%,50.0%,60.3%,56.8%,63.6%,67.4%,32.6%
2018 (20 matches),,60.5%,37.8%,45.7%,33.3%,55.7%,37.7%,40.0%,60.7%,25.0%
Career (64 matches),,61.4%,38.3%,50.8%,44.7%,58.2%,48.0%,51.1%,58.5%,36.6%
