Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2014 St. Remy CH R16,L vs Stakhovsky,70% (7/10),16% (3/19),0/0,0/0,69% (9/13),2/4,0/1,0% (0/4),40% (2/5)
2014 St. Remy CH R32,W vs Lammer,100% (8/8),50% (4/8),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2014 Blois CH R16,L vs Ortega Olmedo,69% (11/16),67% (2/3),1/1,0/0,63% (5/8),1/3,1/2,- (0/0),- (0/0)
2014 Blois CH R32,W vs Rivera,58% (7/12),71% (5/7),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2014 Bordeaux CH R32,L vs Ramirez Hidalgo,54% (7/13),40% (2/5),0/0,0/0,0% (0/4),0/2,0/1,50% (3/6),33% (2/6)
2014 Aix en Provence CH R32,L vs Marti,78% (7/9),33% (2/6),0/0,0/0,60% (6/10),5/7,0/1,- (0/0),- (0/0)
2014 Tunis CH R16,L vs Ungur,56% (5/9),0% (0/2),0/0,0/0,50% (3/6),0/2,0/1,- (0/0),- (0/0)
2014 Tunis CH R32,W vs Copil,69% (9/13),55% (6/11),2/2,1/1,33% (2/6),0/1,0/0,- (0/0),- (0/0)
2014 St. Brieuc CH R16,L vs Couacaud,60% (6/10),50% (1/2),0/0,0/0,50% (4/8),3/5,3/4,- (0/0),- (0/0)
2014 St. Brieuc CH R32,W vs Androic,46% (12/26),50% (5/10),2/6,1/4,60% (6/10),2/3,0/0,- (0/0),- (0/0)
2014 Cherbourg CH R32,L vs Muller,57% (8/14),0% (0/9),0/0,0/0,75% (6/8),4/6,4/5,- (0/0),- (0/0)
2014 Quimper CH R32,L vs Laaksonen,63% (5/8),- (0/0),0/0,0/0,25% (1/4),1/3,1/2,- (0/0),- (0/0)
2014 Montpellier QF,L vs Nieminen,81% (13/16),29% (2/7),1/1,0/0,33% (1/3),5/7,3/4,50% (3/6),33% (2/6)
2014 Montpellier R16,W vs Simon,73% (8/11),57% (4/7),2/4,1/3,40% (2/5),0/0,0/0,100% (6/6),20% (1/5)
2014 Montpellier R32,W vs Llodra,67% (10/15),40% (2/5),2/2,1/1,88% (7/8),0/0,0/0,67% (4/6),60% (3/5)
2013 Mouilleron-Le-Captif CH R16,L vs Burquier,54% (7/13),38% (3/8),0/0,0/0,64% (7/11),7/9,5/6,67% (4/6),17% (1/6)
2013 Mouilleron-Le-Captif CH R32,W vs Gigounon,79% (11/14),100% (1/1),2/2,1/1,- (0/0),0/0,0/0,83% (5/6),33% (2/6)
2013 Rennes CH SF,L vs Mahut,46% (6/13),33% (1/3),0/0,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2013 Rennes CH QF,W vs Berrer,61% (11/18),56% (5/9),2/3,1/1,50% (2/4),0/1,0/0,- (0/0),- (0/0)
2013 Rennes CH R16,W vs Viola,69% (9/13),75% (3/4),2/5,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2014 (15 matches),,64.7%,37.6%,70.0%,54.5%,55.3%,53.5%,57.1%,57.1%,37.0%
2013 (43 matches),,64.3%,45.8%,56.2%,62.2%,61.7%,50.6%,54.5%,66.7%,34.4%
2012 (31 matches),,64.6%,45.0%,56.6%,51.4%,64.6%,45.5%,36.8%,63.2%,39.1%
2011 (4 matches),,76.5%,47.4%,77.8%,75.0%,58.1%,20.0%,0.0%,-,-
Career (93 matches),,65.0%,44.3%,58.6%,57.7%,61.3%,48.9%,50.0%,64.3%,36.4%
