Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2014,16,6,10,37.5%,14-23,37.8%,170-181,48.4%,1-2,33.3%,16,75.0%,22.7%,8.2%,5.4%,55.4%,73.1%,47.8%,61.8%,37.2%,49.2%,0.97,QF (Rennes)
2013,42,29,13,69.0%,61-36,62.9%,510-438,53.8%,11-8,57.9%,42,80.0%,27.6%,7.4%,5.3%,55.0%,73.9%,50.4%,63.4%,39.4%,51.4%,1.07,W (St. Remy)
2012,31,19,12,61.3%,43-29,59.7%,385-332,53.7%,9-7,56.3%,31,83.2%,23.9%,8.8%,4.3%,53.8%,76.5%,51.4%,64.9%,38.0%,51.4%,1.08,W (Geneva)
2011,27,16,11,59.3%,35-30,53.8%,327-319,50.6%,8-5,61.5%,27,77.4%,24.8%,7.0%,4.6%,54.2%,73.6%,50.6%,63.1%,38.7%,50.8%,1.05,W (Bordeaux)
2010,13,8,5,61.5%,16-12,57.1%,149-129,53.6%,3-3,50.0%,13,86.8%,20.6%,10.3%,4.6%,63.5%,73.8%,52.3%,65.9%,36.4%,51.2%,1.07,W (Rennes)
2009,8,6,2,75.0%,14-6,70.0%,106-80,57.0%,1-1,50.0%,0,,,,,,,,,,,,W (Bordeaux)
2008,10,7,3,70.0%,14-11,56.0%,132-123,51.8%,3-4,42.9%,0,,,,,,,,,,,,W (Besancon)
2007,2,1,1,50.0%,2-2,50.0%,22-20,52.4%,1-1,50.0%,0,,,,,,,,,,,,R16 (Sunrise)
2006,28,19,9,67.9%,41-22,65.1%,336-251,57.2%,2-4,33.3%,0,,,,,,,,,,,,W (St. Brieuc)
2005,43,26,17,60.5%,61-45,57.5%,535-478,52.8%,8-7,53.3%,0,,,,,,,,,,,,W (Grenoble)
2004,22,15,7,68.2%,31-17,64.6%,237-195,54.9%,3-2,60.0%,0,,,,,,,,,,,,W (Timisoara)
2003,6,2,4,33.3%,4-6,40.0%,44-51,46.3%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2002,11,4,7,36.4%,10-15,40.0%,116-122,48.7%,0-2,0.0%,0,,,,,,,,,,,,QF (Trani)
Career,259,158,101,61.0%,346-254,57.7%,3069-2719,53.0%,51-46,52.6%,129,80.2%,24.8%,8.0%,4.9%,55.4%,74.4%,50.6%,63.7%,38.4%,51.0%,1.06,
