Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2014 St. Remy CH R16,L vs Stakhovsky,73% (8/11),38% (3/8),2/4,64% (7/11),43% (3/7),3/3,0/0,4/4,0/0,2/2
2014 St. Remy CH R32,W vs Lammer,67% (6/9),67% (4/6),0/1,11% (1/9),0% (0/1),3/4,2/2,0/0,1/1,0/0
2014 Blois CH R16,L vs Ortega Olmedo,21% (3/14),67% (2/3),0/3,43% (6/14),50% (3/6),1/2,1/1,0/0,0/0,0/0
2014 Blois CH R32,W vs Rivera,71% (5/7),100% (5/5),0/0,0% (0/7),- (0/0),5/5,2/2,0/0,1/1,0/0
2014 Bordeaux CH R32,L vs Ramirez Hidalgo,40% (4/10),50% (2/4),0/3,36% (4/11),0% (0/4),2/2,0/0,2/3,0/0,0/1
2014 Aix en Provence CH R32,L vs Marti,36% (4/11),50% (2/4),0/2,45% (5/11),20% (1/5),2/2,0/2,0/2,0/0,0/1
2014 Tunis CH R16,L vs Ungur,11% (1/9),0% (0/1),0/2,63% (5/8),40% (2/5),0/0,0/0,0/1,0/0,0/0
2014 Tunis CH R32,W vs Copil,46% (6/13),100% (6/6),1/4,31% (4/13),0% (0/4),4/6,2/3,0/0,1/2,0/0
2014 St. Brieuc CH R16,L vs Couacaud,22% (2/9),50% (1/2),1/3,40% (4/10),0% (0/4),1/1,0/0,1/2,0/0,0/1
2014 St. Brieuc CH R32,W vs Androic,44% (7/16),71% (5/7),2/3,38% (6/16),33% (2/6),4/5,2/2,1/2,1/1,0/0
2014 Cherbourg CH R32,L vs Muller,36% (4/11),0% (0/4),0/2,30% (3/10),33% (1/3),0/0,0/0,1/1,0/0,0/0
2014 Quimper CH R32,L vs Laaksonen,0% (0/9),- (0/0),0/2,38% (3/8),0% (0/3),0/0,0/0,0/1,0/0,0/0
2014 Montpellier QF,L vs Nieminen,27% (4/15),50% (2/4),1/2,20% (3/15),33% (1/3),1/2,1/1,3/3,0/0,2/2
2014 Montpellier R16,W vs Simon,60% (6/10),67% (4/6),1/2,36% (4/11),25% (1/4),3/4,1/2,2/2,1/1,0/0
2014 Montpellier R32,W vs Llodra,18% (2/11),100% (2/2),0/0,27% (3/11),67% (2/3),1/2,1/2,1/1,0/1,0/0
2013 Mouilleron-Le-Captif CH R16,L vs Burquier,45% (5/11),60% (3/5),0/3,45% (5/11),20% (1/5),2/3,0/0,3/4,0/0,3/3
2013 Mouilleron-Le-Captif CH R32,W vs Gigounon,10% (1/10),100% (1/1),0/0,0% (0/11),- (0/0),1/1,1/1,2/2,1/1,0/0
2013 Rennes CH SF,L vs Mahut,20% (2/10),50% (1/2),0/3,44% (4/9),25% (1/4),0/1,0/0,0/0,0/0,0/0
2013 Rennes CH QF,W vs Berrer,38% (5/13),100% (5/5),1/1,31% (4/13),50% (2/4),4/5,2/2,0/1,1/1,0/0
2013 Rennes CH R16,W vs Viola,44% (4/9),75% (3/4),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2014 (15 matches),,37.6%,61.3%,24.2%,35.2%,27.6%,78.9%,70.6%,68.2%,71.4%,57.1%
2013 (43 matches),,38.7%,71.8%,29.8%,33.5%,35.2%,82.6%,85.4%,75.0%,78.9%,80.0%
2012 (31 matches),,31.5%,75.2%,15.8%,29.6%,41.5%,83.8%,77.4%,86.1%,91.7%,80.0%
2011 (4 matches),,41.5%,81.8%,23.1%,34.6%,27.8%,64.3%,75.0%,100.0%,100.0%,100.0%
Career (93 matches),,36.2%,71.7%,24.4%,32.5%,35.5%,81.4%,79.6%,78.0%,82.1%,75.8%
