Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2014 St. Remy CH R16,L vs Stakhovsky,0.84,0.76,50.8,2.7,0.0%,42.5%,5.3%,60.5%,35.7%,51.9%
2014 St. Remy CH R32,W vs Lammer,1.22,2.31,33.5,2.0,8.3%,66.7%,0.0%,85.0%,55.6%,37.5%
2014 Blois CH R16,L vs Ortega Olmedo,0.86,0.86,77.4,6.2,2.1%,60.4%,4.8%,64.3%,31.1%,44.4%
2014 Blois CH R32,W vs Rivera,1.42,3.57,25.0,2.1,-,75.0%,-,76.5%,57.1%,65.0%
2014 Bordeaux CH R32,L vs Ramirez Hidalgo,0.86,0.76,60.3,2.9,7.7%,53.8%,0.0%,57.1%,47.4%,31.4%
2014 Aix en Provence CH R32,L vs Marti,0.92,0.76,53.1,2.3,2.6%,50.0%,2.9%,62.9%,40.5%,31.3%
2014 Tunis CH R16,L vs Ungur,1.11,0.49,44.5,2.0,7.1%,53.6%,3.7%,55.6%,19.2%,20.8%
2014 Tunis CH R32,W vs Copil,1.10,1.32,47.2,2.2,2.7%,73.0%,6.3%,50.0%,47.7%,42.5%
2014 St. Brieuc CH R16,L vs Couacaud,0.79,0.64,42.0,2.2,2.9%,47.1%,2.9%,64.7%,34.5%,37.0%
2014 St. Brieuc CH R32,W vs Androic,1.19,1.30,73.5,4.8,13.0%,63.0%,17.3%,59.6%,37.5%,47.6%
2014 Cherbourg CH R32,L vs Muller,0.84,0.76,56.9,2.2,5.7%,68.6%,3.1%,59.4%,32.6%,32.5%
2014 Quimper CH R32,L vs Laaksonen,0.68,0.20,33.3,2.0,8.7%,69.6%,5.0%,45.0%,18.2%,5.3%
2014 Montpellier QF,L vs Nieminen,0.74,1.02,70.3,3.0,9.8%,65.9%,15.8%,81.6%,40.7%,31.9%
2014 Montpellier R16,W vs Simon,0.96,1.30,59.4,3.8,9.1%,63.6%,10.3%,69.0%,46.3%,45.0%
2014 Montpellier R32,W vs Llodra,1.12,1.30,59.7,2.6,7.7%,76.9%,8.6%,57.1%,30.0%,45.9%
2013 Mouilleron-Le-Captif CH R16,L vs Burquier,0.94,0.80,65.4,2.9,4.9%,61.0%,5.4%,54.1%,43.2%,28.6%
2013 Mouilleron-Le-Captif CH R32,W vs Gigounon,1.00,2.77,50.1,3.0,23.3%,86.7%,7.4%,88.9%,36.4%,31.3%
2013 Rennes CH SF,L vs Mahut,1.09,0.65,53.0,2.7,3.1%,53.1%,10.0%,50.0%,26.7%,31.0%
2013 Rennes CH QF,W vs Berrer,1.02,1.30,61.9,4.6,9.5%,64.3%,0.0%,69.4%,50.0%,34.3%
2013 Rennes CH R16,W vs Viola,1.44,2.03,34.6,2.0,3.3%,70.0%,11.1%,74.1%,48.1%,28.6%
2014 (15 matches),,0.96,0.98,55.8,2.6,6.2%,61.4%,6.8%,62.8%,38.4%,39.4%
2013 (43 matches),,1.08,1.14,57.8,2.9,7.4%,64.3%,7.2%,61.0%,38.3%,40.0%
2012 (31 matches),,1.06,1.15,57.1,2.7,7.4%,65.8%,9.0%,63.9%,36.4%,39.8%
2011 (4 matches),,1.06,1.18,61.5,4.3,-,63.7%,-,62.8%,42.9%,39.2%
Career (93 matches),,1.06,1.12,57.4,2.8,7.1%,64.3%,7.4%,62.3%,37.9%,39.8%
