Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2000 Monte Carlo F,W vs Hrbaty,1.08,1.30,40.8,2.0,7.6%,65.2%,11.5%,62.3%,43.1%,43.6%
2000 Monte Carlo SF,W vs Alami,1.17,2.08,36.1,2.1,3.8%,65.4%,0.0%,81.0%,46.4%,52.0%
1999 US Open SF,L vs Martin,0.86,0.57,29.0,2.2,11.1%,61.1%,2.9%,44.1%,37.2%,25.0%
1999 US Open QF,W vs Kuerten,1.09,1.20,66.4,5.9,15.1%,77.9%,9.6%,68.5%,23.9%,34.5%
1998 Roland Garros SF,L vs Corretja,0.92,0.70,36.1,2.2,5.7%,50.9%,2.0%,56.0%,44.4%,26.7%
1998 Roland Garros R16,W vs Safin,0.97,1.27,51.3,4.8,2.6%,67.1%,4.5%,82.1%,36.6%,31.2%
1998 Monte Carlo F,L vs Moya,1.23,0.79,32.3,2.0,2.2%,43.5%,0.0%,37.2%,38.1%,38.9%
1998 Monte Carlo SF,W vs Berasategui,1.23,1.12,78.7,75.1,2.0%,51.0%,4.7%,48.8%,57.5%,32.4%
1997 Wimbledon F,L vs Sampras,0.78,0.44,24.1,2.1,14.3%,64.3%,19.4%,61.1%,17.9%,24.3%
1997 Wimbledon SF,W vs Stich,0.93,1.19,53.5,3.2,11.4%,73.4%,1.4%,70.8%,33.8%,38.0%
1996 Monte Carlo SF,L vs Muster,1.02,0.64,46.8,3.0,0.0%,53.6%,0.0%,42.3%,33.3%,32.1%
1996 Marseille F,L vs Forget,0.90,0.75,45.7,3.7,12.5%,62.5%,2.8%,41.7%,46.9%,32.3%
1993 US Open F,L vs Sampras,0.91,0.55,25.8,2.0,9.4%,52.8%,2.0%,57.1%,23.1%,32.3%
1993 US Open SF,W vs Masur,1.10,1.38,44.3,2.4,7.2%,68.1%,7.8%,70.3%,47.5%,29.3%
1993 Monte Carlo F,L vs Bruguera,1.07,0.55,35.7,2.2,0.0%,48.7%,2.7%,45.9%,25.9%,28.6%
1993 Monte Carlo SF,W vs Edberg,0.90,1.45,52.8,2.0,0.0%,74.1%,0.0%,65.2%,47.1%,50.0%
2000 (2 matches),,1.11,1.47,39.4,2.0,6.5%,65.2%,8.5%,67.1%,44.2%,46.3%
1999 (2 matches),,1.02,0.93,54.6,3.2,13.9%,73.0%,7.5%,60.7%,28.2%,31.5%
1998 (4 matches),,1.07,0.93,49.6,3.4,3.1%,54.9%,3.0%,59.1%,42.6%,31.8%
1997 (2 matches),,0.88,0.87,43.6,2.5,12.4%,70.2%,7.4%,67.6%,28.6%,33.3%
1996 (2 matches),,0.96,0.71,46.2,3.3,7.4%,58.8%,1.6%,41.9%,40.3%,32.2%
Career (16 matches),,1.02,0.94,45.8,2.6,7.3%,62.7%,5.0%,60.4%,37.0%,34.2%
