Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2000 Monte Carlo F,W vs Hrbaty,27.0%,83.9%,21.3%,76.5%,7.3%,11.4%,50.0%,3.9%,33.3%,1.7%,71.4%,-52,-17
2000 Monte Carlo SF,W vs Alami,37.0%,76.5%,34.0%,79.4%,16.7%,22.2%,0.0%,16.7%,25.0%,0.0%,-,21,6
2000 Rotterdam F,W vs Henman,54.2%,71.2%,31.4%,72.3%,11.4%,23.8%,0.0%,17.9%,50.0%,0.0%,-,53,36
1999 US Open QF,W vs Kuerten,31.7%,77.3%,22.7%,78.7%,16.2%,19.2%,16.7%,7.3%,66.7%,0.3%,0.0%,64,53
1999 US Open SF,L vs Martin,7.7%,20.0%,9.8%,73.3%,17.4%,27.8%,0.0%,3.2%,33.3%,1.3%,50.0%,117,50
1998 Roland Garros SF,L vs Corretja,21.2%,47.6%,21.8%,50.0%,5.6%,5.7%,0.0%,6.0%,29.2%,0.0%,-,-60,-39
1998 Roland Garros R16,W vs Safin,0.0%,-,9.9%,90.0%,11.3%,18.9%,0.0%,7.9%,37.0%,1.0%,16.7%,-50,-35
1998 Monte Carlo F,L vs Moya,1.1%,0.0%,15.0%,76.0%,7.6%,11.3%,12.5%,2.6%,11.8%,0.6%,66.7%,-56,-61
1998 Monte Carlo SF,W vs Berasategui,29.7%,81.5%,25.1%,72.1%,5.3%,9.5%,0.0%,4.5%,20.0%,0.3%,0.0%,-32,-19
1997 Wimbledon F,L vs Sampras,96.9%,57.1%,41.6%,56.3%,16.7%,0.0%,0.0%,33.3%,33.3%,0.0%,-,196,116
1997 Wimbledon SF,W vs Stich,93.6%,72.0%,44.4%,72.4%,41.7%,43.8%,0.0%,35.0%,40.0%,0.0%,-,122,117
1996 Monte Carlo SF,L vs Muster,9.3%,60.0%,20.5%,65.2%,5.8%,4.0%,5.6%,4.6%,13.0%,0.5%,50.0%,-27,-40
1996 Marseille F,L vs Forget,12.9%,55.6%,18.0%,68.0%,12.0%,30.0%,0.0%,4.1%,20.0%,0.0%,-,60,65
1993 US Open F,L vs Sampras,15.6%,80.0%,17.4%,83.3%,7.6%,14.3%,0.0%,4.1%,11.8%,0.0%,-,5,31
1993 US Open SF,W vs Masur,18.7%,91.3%,25.4%,76.6%,10.9%,24.5%,0.0%,11.6%,4.8%,0.3%,0.0%,27,47
1993 Wimbledon QF,L vs Edberg,85.4%,59.8%,41.5%,61.2%,75.0%,66.7%,0.0%,58.3%,75.0%,0.0%,-,99,88
1993 Monte Carlo F,L vs Bruguera,6.7%,60.0%,30.6%,65.8%,5.9%,7.1%,6.7%,1.3%,5.0%,0.2%,0.0%,-31,-39
1993 Monte Carlo SF,W vs Edberg,8.0%,75.0%,14.7%,64.7%,12.8%,26.3%,0.0%,7.9%,12.5%,0.0%,-,-2,-30
Career (18 matches),,32.5%,69.0%,25.0%,70.7%,10.2%,16.9%,5.7%,6.7%,23.2%,0.5%,41.7%,3,10
