Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2000 Monte Carlo Masters F,W vs Hrbaty,41,32,1.3,17.1%,13.3%,29,27,1.1,13.9%,12.9%,9.1%,3.8%,1.0,15.8%,16.3%
2000 Monte Carlo Masters SF,W vs Alami,26,7,3.7,26.0%,7.0%,25,6,4.2,25.5%,6.1%,17.3%,8.2%,1.1,14.0%,13.0%
2000 Rotterdam F,W vs Henman,32,27,1.2,17.7%,14.9%,25,25,1.0,15.5%,15.5%,6.2%,9.3%,1.0,15.5%,14.9%
1999 US Open SF,L vs Martin,22,28,0.8,14.4%,18.3%,17,27,0.6,13.2%,20.9%,7.8%,5.4%,1.0,15.7%,15.0%
1999 US Open QF,W vs Kuerten,80,55,1.5,24.2%,16.6%,60,51,1.2,21.3%,18.1%,12.4%,7.4%,1.3,18.1%,13.6%
1998 Roland Garros SF,L vs Corretja,22,43,0.5,11.4%,22.3%,18,38,0.5,10.4%,22.0%,6.9%,3.5%,0.9,15.5%,16.6%
1998 Roland Garros R16,W vs Safin,42,51,0.8,13.9%,16.9%,37,47,0.8,13.7%,17.3%,5.9%,5.9%,0.8,15.6%,19.2%
1998 Monte Carlo Masters F,L vs Moya,23,47,0.5,13.8%,28.1%,22,41,0.5,14.2%,26.5%,9.7%,4.5%,1.5,17.4%,11.4%
1998 Monte Carlo Masters SF,W vs Berasategui,14,39,0.4,8.3%,23.1%,11,34,0.3,6.8%,21.1%,1.9%,4.3%,0.7,13.6%,18.3%
1997 Wimbledon F,L vs Sampras,28,19,1.5,18.2%,12.3%,15,18,0.8,12.4%,14.9%,5.0%,7.4%,2.5,24.0%,9.7%
1997 Wimbledon SF,W vs Stich,54,22,2.5,17.9%,7.3%,44,18,2.4,16.9%,6.9%,9.2%,7.7%,1.5,17.9%,11.6%
1996 Monte Carlo Masters SF,L vs Muster,20,42,0.5,17.9%,37.5%,20,39,0.5,19.0%,37.1%,11.4%,6.7%,0.8,8.9%,11.6%
1996 Marseille F,L vs Forget,28,37,0.8,20.1%,26.6%,22,32,0.7,18.2%,26.4%,12.4%,5.8%,1.0,15.1%,15.8%
1993 US Open F,L vs Sampras,20,43,0.5,11.6%,25.0%,14,35,0.4,9.9%,24.6%,3.5%,6.3%,0.7,11.6%,15.7%
1993 US Open SF,W vs Masur,57,42,1.4,22.8%,16.8%,47,38,1.2,20.5%,16.6%,15.7%,4.8%,0.9,11.2%,12.4%
1993 Wimbledon QF,L vs Edberg,31,18,1.7,17.7%,10.3%,26,12,2.2,17.1%,7.9%,8.6%,8.6%,2.0,20.6%,10.3%
1993 Monte Carlo Masters F,L vs Bruguera,15,49,0.3,12.1%,39.5%,14,46,0.3,11.8%,38.7%,4.2%,7.6%,0.8,8.1%,10.5%
1993 Monte Carlo Masters SF,W vs Edberg,21,19,1.1,18.1%,16.4%,21,17,1.2,19.1%,15.5%,10.0%,9.1%,0.2,4.3%,23.3%
Career (18 matches),,576,620,0.9,17.0%,18.3%,467,551,0.8,15.6%,18.4%,8.8%,6.3%,1.1,15.2%,14.4%
