Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,25,10,15,40.0%,21-36,36.8%,257-306,45.6%,3-6,33.3%,24,75.6%,17.8%,8.3%,5.7%,51.9%,72.6%,48.8%,61.1%,35.0%,48.0%,0.90,SF (Marseille)
2001,40,17,23,42.5%,49-58,45.8%,522-553,48.6%,12-10,54.5%,39,76.9%,19.4%,9.8%,5.6%,52.8%,73.6%,50.4%,62.6%,36.0%,49.5%,0.96,QF (3x)
2000,52,32,20,61.5%,83-56,59.7%,747-649,53.5%,15-13,53.6%,49,83.5%,24.2%,9.7%,5.7%,52.8%,78.0%,50.3%,64.9%,38.9%,51.7%,1.11,W (2x)
1999,75,43,32,57.3%,113-89,55.9%,1013-990,50.6%,30-12,71.4%,66,78.3%,21.4%,6.9%,5.3%,54.3%,74.9%,48.6%,62.9%,36.7%,49.8%,0.99,W (Nottingham)
1998,70,41,29,58.6%,104-80,56.5%,928-888,51.1%,16-14,53.3%,66,77.9%,24.1%,6.5%,4.1%,58.8%,73.6%,48.7%,63.3%,38.2%,50.7%,1.04,F (2x)
1997,65,37,28,56.9%,96-77,55.5%,884-809,52.2%,11-11,50.0%,58,79.9%,26.0%,6.7%,4.0%,60.8%,73.4%,50.5%,64.4%,39.5%,51.6%,1.11,W (Prague)
1996,67,44,23,65.7%,113-64,63.8%,931-758,55.1%,11-8,57.9%,57,82.1%,27.0%,7.9%,4.2%,55.8%,75.3%,51.5%,64.8%,39.4%,52.1%,1.12,W (Copenhagen)
1995,55,27,28,49.1%,72-66,52.2%,677-680,49.9%,14-7,66.7%,47,77.9%,21.5%,6.2%,4.8%,57.6%,73.2%,48.0%,62.5%,38.1%,50.2%,1.02,SF (Toulouse)
1994,62,31,31,50.0%,85-82,50.9%,817-814,50.1%,11-9,55.0%,55,76.0%,24.7%,5.7%,3.8%,59.8%,69.9%,48.4%,61.3%,39.0%,50.3%,1.01,F (Long Island)
1993,78,51,27,65.4%,128-81,61.2%,1128-965,53.9%,19-20,48.7%,75,82.2%,25.2%,6.6%,3.4%,59.9%,73.8%,50.9%,64.6%,39.2%,51.8%,1.11,F (5x)
1992,58,31,27,53.4%,81-73,52.6%,779-743,51.2%,10-13,43.5%,58,79.2%,23.3%,6.4%,4.5%,57.0%,74.2%,46.8%,62.4%,37.4%,50.2%,1.00,F (Lyon)
1991,41,21,20,51.2%,55-54,50.5%,532-525,50.3%,6-11,35.3%,40,76.0%,23.9%,4.2%,4.1%,59.1%,68.7%,50.8%,61.4%,38.6%,50.0%,1.00,SF (2x)
1990,17,5,12,29.4%,13-24,35.1%,162-182,47.1%,2-5,28.6%,0,,,,,,,,,,,,SF (Genova)
1989,3,0,3,0.0%,1-7,12.5%,34-49,41.0%,0-0,-,0,,,,,,,,,,,,R32 (Nice)
Career,708,390,318,55.1%,1014-847,54.5%,9411-8911,51.4%,160-139,53.5%,634,79.1%,23.7%,7.0%,4.5%,57.2%,73.5%,49.5%,63.2%,38.2%,50.7%,1.04,
