Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
13,Yevgeny Kafelnikov [RUS],2,11,15.4%,3,2,1,66.7%,1994,2001,12,0.89,9.0%,3.9%,57.2%,71.0%,47.9%,61.1%,34.8%,65.0%,32.5%
11,Todd Martin [USA],5,6,45.5%,2,1,1,50.0%,1992,2001,10,0.89,6.3%,4.9%,53.9%,70.0%,48.9%,60.3%,35.4%,53.8%,45.2%
10,Fabrice Santoro [FRA],7,3,70.0%,1,1,0,100.0%,1989,1999,8,1.09,4.1%,3.3%,55.2%,66.7%,51.2%,59.7%,44.0%,44.0%,39.5%
9,Karol Kucera [SVK],5,4,55.6%,3,2,1,66.7%,1996,2001,9,0.88,4.8%,5.0%,55.0%,70.7%,42.7%,58.1%,37.0%,52.9%,50.8%
9,Andrei Medvedev [UKR],7,2,77.8%,5,2,3,40.0%,1993,2001,9,1.13,4.3%,3.1%,56.2%,73.2%,50.7%,63.3%,41.4%,64.5%,46.8%
9,Marc Rosset [SUI],3,6,33.3%,3,1,2,33.3%,1991,2000,9,0.97,6.6%,4.1%,56.1%,75.8%,47.7%,63.5%,35.5%,61.0%,43.6%
9,Jim Courier [USA],4,5,44.4%,5,1,4,20.0%,1992,1999,7,0.94,8.0%,5.7%,60.6%,78.5%,44.8%,65.2%,32.7%,64.9%,37.8%
9,Martin Damm Sr [CZE],7,2,77.8%,3,2,1,66.7%,1993,1999,9,1.21,8.6%,3.1%,59.5%,74.0%,55.1%,66.4%,40.7%,63.8%,45.1%
9,Pete Sampras [USA],0,9,0.0%,2,0,2,0.0%,1990,1999,7,0.73,6.8%,2.8%,57.9%,72.5%,43.2%,60.2%,29.1%,54.1%,35.7%
9,Boris Becker [GER],0,9,0.0%,5,3,2,60.0%,1990,1999,7,0.84,4.4%,3.3%,56.1%,66.2%,50.0%,59.1%,34.2%,58.8%,31.7%
9,Alexander Volkov [RUS],3,6,33.3%,6,5,1,83.3%,1991,1996,8,0.95,6.0%,3.6%,57.1%,69.1%,49.2%,60.6%,37.3%,56.6%,42.6%
8,Goran Ivanisevic [CRO],2,6,25.0%,5,1,4,20.0%,1992,2000,8,0.93,10.0%,3.5%,60.5%,76.8%,51.9%,66.9%,30.6%,69.8%,28.3%
8,Michael Chang [USA],1,7,12.5%,2,0,2,0.0%,1992,1999,8,0.94,5.8%,4.1%,59.7%,68.7%,43.7%,58.6%,38.9%,55.4%,42.9%
8,Richard Krajicek [NED],6,2,75.0%,6,5,1,83.3%,1990,1999,6,1.13,5.2%,5.4%,55.7%,78.9%,52.3%,67.1%,37.1%,60.0%,27.5%
8,Thomas Muster [AUT],2,6,25.0%,3,1,2,33.3%,1991,1998,8,0.88,4.7%,3.7%,61.1%,67.5%,40.0%,56.8%,38.2%,48.5%,32.8%
