Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2000 Monte Carlo F,W vs Hrbaty,35% (6/17),67% (4/6),1/3,29% (5/17),40% (2/5),3/4,1/2,2/2,0/0,0/0
2000 Monte Carlo SF,W vs Alami,50% (4/8),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,0/0,0/0
1999 US Open SF,L vs Martin,15% (2/13),50% (1/2),0/5,50% (6/12),0% (0/6),0/1,0/0,1/2,0/0,0/0
1999 US Open QF,W vs Kuerten,9% (2/23),50% (1/2),0/2,22% (5/23),60% (3/5),1/1,0/0,3/3,0/0,0/0
1998 Roland Garros SF,L vs Corretja,38% (5/13),20% (1/5),0/3,57% (8/14),25% (2/8),0/1,0/0,0/3,0/0,0/1
1998 Roland Garros R16,W vs Safin,15% (4/27),100% (4/4),0/2,15% (4/27),50% (2/4),3/3,2/2,2/2,1/1,0/0
1998 Monte Carlo F,L vs Moya,36% (5/14),80% (4/5),3/9,77% (10/13),10% (1/10),2/4,0/0,0/0,0/0,0/0
1998 Monte Carlo SF,W vs Berasategui,46% (6/13),83% (5/6),2/6,57% (8/14),13% (1/8),4/5,1/1,3/4,0/0,3/3
1997 Wimbledon F,L vs Sampras,7% (1/14),0% (0/1),0/4,29% (4/14),0% (0/4),0/0,0/0,2/2,0/0,1/1
1997 Wimbledon SF,W vs Stich,38% (9/24),56% (5/9),0/0,20% (5/25),80% (4/5),4/4,2/2,3/4,1/1,0/0
1996 Monte Carlo SF,L vs Muster,33% (3/9),67% (2/3),0/4,56% (5/9),0% (0/5),0/2,0/0,1/2,0/0,1/1
1996 Marseille F,L vs Forget,36% (4/11),75% (3/4),2/5,64% (7/11),29% (2/7),2/3,0/1,1/1,0/0,1/1
1993 US Open F,L vs Sampras,14% (2/14),100% (2/2),2/5,53% (8/15),25% (2/8),1/2,0/0,2/3,0/0,0/1
1993 US Open SF,W vs Masur,42% (8/19),63% (5/8),0/0,26% (5/19),100% (5/5),4/4,1/1,2/2,0/0,0/0
1993 Monte Carlo F,L vs Bruguera,22% (2/9),100% (2/2),0/5,89% (8/9),38% (3/8),2/2,0/0,4/4,0/0,0/0
1993 Monte Carlo SF,W vs Edberg,60% (6/10),67% (4/6),1/2,20% (2/10),0% (0/2),1/2,0/1,0/0,0/0,0/0
2000 (2 matches),,40.0%,80.0%,33.3%,28.0%,57.1%,85.7%,66.7%,100.0%,-,-
1999 (2 matches),,11.1%,50.0%,0.0%,31.4%,27.3%,50.0%,-,80.0%,-,-
1998 (4 matches),,29.9%,70.0%,25.0%,44.1%,20.0%,69.2%,100.0%,55.6%,100.0%,75.0%
1997 (2 matches),,26.3%,50.0%,0.0%,23.1%,44.4%,100.0%,100.0%,83.3%,100.0%,100.0%
1996 (2 matches),,35.0%,71.4%,22.2%,60.0%,16.7%,40.0%,0.0%,66.7%,-,100.0%
Career (16 matches),,29.0%,68.1%,20.0%,38.3%,31.5%,73.2%,72.7%,76.5%,100.0%,75.0%
