Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R32,L vs Haddad Maia,96.4,98.9,5.8,99.8,93.8,106,81,90.5,1.8,88.0,91.0,94,88
2024 US Open R64,W vs Bondar,95.5,98.5,2.7,100.1,96.6,104,93,87.6,2.4,87.7,87.0,92,82
2024 US Open R128,W vs Davis,94.0,97.2,5.3,97.1,95.7,105,77,86.9,2.1,90.5,85.0,91,84
2024 Wimbledon R16,L vs Rybakina,93.4,95.3,6.4,96.8,96.7,103,82,87.9,4.4,88.0,87.0,95,82
2024 Wimbledon R32,W vs Samsonova,94.7,97.8,3.9,99.3,95.9,105,88,86.7,3.8,87.0,89.0,92,79
2023 US Open R64,L vs Cirstea,95.2,97.9,4.2,98.7,96.6,106,87,85.8,3.6,87.0,89.0,91,78
2023 US Open R128,W vs Siniakova,91.8,95.8,9.3,96.1,95.0,105,62,83.4,4.3,83.5,80.0,94,78
2022 US Open R64,L vs Garcia,96.8,99.7,4.8,102.7,96.5,107,84,89.0,2.9,94.5,,96,84
2022 US Open R128,W vs Peterson,98.3,99.9,8.6,97.5,99.7,109,66,87.0,5.7,,79.0,92,79
2019 US Open R128,W vs Stephens,92.0,96.2,6.1,99.8,94.5,106,82,85.8,2.8,87.0,,91,81
2018 US Open R128,L vs Goerges,93.1,95.0,4.9,99.2,92.5,104,85,88.6,3.6,91.2,77.0,97,77
Career (11 matches),,94.3,97.3,5.3,99.0,95.8,109,62,87.2,3.2,88.8,86.4,97,77
