Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),22,1813,19,1910,18,1864,36,1762,24,1736,54,1470,,
2025,33,1461,23,1894,23,1850,43,1754,23,1728,39,2120
2024,14,2743,23,1898,17,1866,47,1732,23,1743,140,580
2023,76,885,31,1855,35,1797,45,1735,,,,
2022,58,886,35,1838,30,1826,92,1624,51,1656,,
2021,111,716,68,1778,58,1749,108,1618,62,1632,,
2020,114,650,100,1666,89,1647,102,1581,,,105,861
2019,105,661,86,1733,85,1692,100,1624,85,1605,79,1144
2018,166,354,120,1648,124,1603,126,1554,105,1539,121,594
2017,161,361,195,1467,195,1419,165,1432,160,1403,149,483
2016,186,296,,,,,,,,,140,490
2015,597,38,,,,,,,,,632,52
