Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R32,L vs Swiatek,3.7,4.2,3.1,44.8%,50.0%,55.6%,30.0%,46.0%,3.7%,5.0,5.9,-6.5,-6.4
2025 Hong Kong R16,W vs Zhang,2.9,2.9,2.9,59.6%,71.4%,85.7%,-,38.8%,6.7%,8.0,24.2,5.0,9.3
2025 Tokyo R16,W vs Shnaider,4.5,4.5,4.6,48.2%,47.4%,52.8%,47.4%,52.0%,13.3%,15.0,7.7,14.0,8.4
2025 US Open R128,W vs Ngounoue,3.3,3.0,3.7,51.3%,68.2%,25.0%,50.0%,47.4%,4.9%,12.0,11.5,6.0,5.3
2025 Cincinnati QF,L vs Swiatek,3.2,3.3,2.9,41.3%,44.4%,36.4%,66.7%,47.9%,3.9%,1.5,2.7,-8.5,-12.3
2025 Cincinnati R32,W vs Anisimova,2.8,2.9,2.6,57.6%,48.1%,37.5%,33.3%,42.9%,2.5%,8.5,16.7,-0.5,-0.7
2025 Washington F,L vs Fernandez,3.2,3.3,3.1,34.4%,52.4%,33.3%,33.3%,41.4%,7.7%,5.5,13.4,-4.5,-7.5
2025 Washington SF,W vs Raducanu,3.8,3.7,3.8,46.6%,59.5%,77.8%,55.6%,49.0%,2.0%,16.0,18.0,19.0,19.2
2025 Washington QF,W vs Tauson,2.9,2.7,3.0,50.0%,63.6%,85.7%,66.7%,54.8%,6.1%,14.0,21.9,13.0,21.0
2025 Washington R16,W vs Linette,3.2,3.1,3.3,57.1%,69.2%,77.8%,0.0%,45.8%,3.9%,15.5,26.7,22.0,29.7
2025 Wimbledon R64,L vs Tauson,3.1,3.4,2.7,46.3%,47.2%,85.7%,40.0%,55.9%,5.6%,15.0,19.0,10.0,14.9
2025 Charleston QF,L vs Kenin,3.0,2.6,3.4,50.0%,36.0%,14.3%,33.3%,50.0%,22.2%,3.0,7.0,-3.0,-7.1
2025 Charleston R16,W vs Keys,3.5,3.6,3.4,56.3%,53.8%,63.6%,100.0%,56.3%,17.1%,7.0,9.0,12.5,21.6
2025 Indian Wells R128,L vs Parks,2.9,2.9,2.9,50.5%,34.1%,33.3%,-,58.8%,11.1%,-3.0,-3.9,-4.0,-7.3
2024 Beijing R16,L vs Starodubtseva,4.4,4.2,4.6,43.1%,41.7%,40.0%,54.5%,54.2%,7.3%,-0.5,-0.4,-7.0,-7.1
2024 Wimbledon R16,L vs Rybakina,3.6,3.8,3.3,34.8%,50.0%,20.0%,60.0%,51.4%,3.9%,0.0,0.0,1.0,2.1
2024 Wimbledon R32,W vs Samsonova,2.8,3.2,2.5,53.3%,57.7%,85.7%,66.7%,50.7%,4.5%,3.5,6.0,6.5,10.2
2024 Wimbledon R64,W vs Bouzkova,3.9,3.9,3.9,54.1%,50.0%,73.3%,100.0%,49.5%,7.4%,16.0,21.1,9.0,10.2
2024 Wimbledon R128,W vs Udvardy,2.9,2.7,3.1,57.4%,66.7%,20.0%,50.0%,59.3%,2.2%,13.5,23.3,2.0,4.7
2024 Berlin F,L vs Pegula,3.8,3.9,3.6,45.6%,50.7%,57.7%,66.7%,56.9%,15.2%,19.0,11.3,11.0,8.6
Last 52 Weeks (13 matches),,3.4,3.4,3.4,49.5%,54.6%,54.2%,45.1%,49.1%,7.6%,9.7,12.9,6.0,7.5
Career (45 matches),,3.9,4.0,3.8,48.6%,52.0%,51.3%,49.1%,50.9%,7.4%,9.1,9.2,4.4,4.5
