Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W15 Sharm El Sheikh R32,L vs Vedder,20% (2/10),100% (2/2),0/2,45% (5/11),20% (1/5),0/2,0/1,1/2,0/0,0/1
2017 Cairo $15K R32,L vs Vasilescu,44% (4/9),75% (3/4),1/5,67% (6/9),0% (0/6),2/3,0/1,1/2,0/0,1/1
2017 Sharm El Sheikh $15K R32,L vs Kubanova,67% (8/12),63% (5/8),2/6,50% (6/12),0% (0/6),2/5,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,L vs Bovy,46% (6/13),100% (6/6),3/7,79% (11/14),18% (2/11),3/6,1/1,0/2,0/0,0/1
2017 Sharm El Sheikh $15K R32,L vs Bovy,11% (1/9),100% (1/1),0/2,50% (5/10),20% (1/5),1/1,0/0,0/2,0/0,0/1
2017 Sharm El Sheikh $15K R32,L vs Muntean,44% (7/16),86% (6/7),2/5,56% (9/16),33% (3/9),3/5,1/1,0/1,0/0,0/1
2017 Sharm El Sheikh $15K R16,L vs Pribylova,50% (4/8),50% (2/4),0/6,75% (6/8),0% (0/6),0/2,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Petrenko,67% (6/9),67% (4/6),1/2,30% (3/10),33% (1/3),3/4,2/3,0/0,1/2,0/0
2017 Jounieh $15K R32,W vs Zotova,64% (9/14),89% (8/9),4/6,50% (7/14),14% (1/7),4/7,1/2,0/0,0/1,0/0
2017 Jounieh $15K R32,W vs Ewa,100% (6/6),100% (6/6),0/0,17% (1/6),100% (1/1),4/4,0/0,0/0,0/0,0/0
2017 Cairo $15K QF,L vs Kan,29% (2/7),0% (0/2),0/5,100% (7/7),29% (2/7),0/0,0/0,0/0,0/0,0/0
2017 Cairo $15K R16,W vs Yasser Abd El Wahab,77% (10/13),80% (8/10),4/6,64% (9/14),22% (2/9),4/8,2/2,0/1,1/1,0/0
2017 Sharm El Sheikh $15K R16,L vs Shytkouskaya,29% (2/7),0% (0/2),0/4,75% (6/8),17% (1/6),0/0,0/0,0/1,0/0,0/1
2017 Sharm El Sheikh $15K R32,L vs Bhosale,63% (5/8),60% (3/5),1/5,78% (7/9),0% (0/7),1/3,0/0,0/2,0/0,0/1
2017 Sharm El Sheikh $15K R32,L vs Husrefovic,20% (2/10),100% (2/2),1/4,55% (6/11),17% (1/6),1/2,0/0,1/2,0/0,1/2
2017 Santarem $15K R32,L vs Strakhova,57% (4/7),50% (2/4),2/6,88% (7/8),0% (0/7),0/2,0/0,1/2,0/0,0/1
2017 Gyor $15K R32,L vs Schmiedlova,50% (4/8),75% (3/4),2/5,78% (7/9),0% (0/7),1/3,0/0,0/2,0/0,0/1
2017 Sharm El Sheikh $15K R16,L vs Klaffner,25% (2/8),50% (1/2),1/5,63% (5/8),0% (0/5),1/1,0/0,0/0,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Djoubri,63% (5/8),80% (4/5),0/1,22% (2/9),50% (1/2),3/3,1/1,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R16,L vs Hsu,30% (3/10),33% (1/3),1/3,33% (3/9),0% (0/3),1/1,0/0,1/1,0/0,1/1
2019 (1 matches),,20.0%,100.0%,0.0%,45.5%,20.0%,0.0%,0.0%,50.0%,-,0.0%
2017 (25 matches),,47.6%,70.1%,28.4%,54.9%,15.7%,58.1%,73.3%,30.4%,62.5%,25.0%
2016 (39 matches),,47.3%,80.5%,35.0%,49.9%,22.9%,64.2%,85.7%,32.3%,93.3%,20.0%
2015 (22 matches),,47.4%,76.4%,33.8%,48.5%,32.2%,73.3%,79.2%,52.6%,100.0%,33.3%
2014 (13 matches),,53.6%,84.0%,34.6%,51.7%,18.9%,58.9%,53.8%,64.7%,71.4%,0.0%
Career (105 matches),,47.9%,77.7%,32.2%,51.4%,22.3%,62.4%,72.4%,42.9%,81.4%,23.7%
