Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W15 Sharm El Sheikh R32,L vs Vedder,1.12,0.60,52.9,3.0,2.9%,50.0%,0.0%,57.6%,29.6%,20.0%
2017 Cairo $15K R32,L vs Vasilescu,1.12,0.69,46.6,2.0,7.7%,34.6%,0.0%,30.4%,37.9%,45.8%
2017 Sharm El Sheikh $15K R32,L vs Kubanova,0.83,0.81,63.0,2.9,2.3%,50.0%,0.0%,50.0%,48.9%,47.5%
2017 Sharm El Sheikh $15K R32,L vs Bovy,1.07,0.91,79.2,2.4,0.0%,47.9%,0.0%,38.1%,46.5%,50.0%
2017 Sharm El Sheikh $15K R32,L vs Bovy,0.90,0.63,47.4,2.2,0.0%,53.1%,0.0%,55.6%,26.7%,38.5%
2017 Sharm El Sheikh $15K R32,L vs Muntean,0.98,0.92,79.4,4.3,0.0%,56.1%,0.0%,51.6%,48.1%,38.8%
2017 Sharm El Sheikh $15K R16,L vs Pribylova,0.98,0.72,48.9,3.4,0.0%,36.4%,0.0%,50.0%,42.9%,40.0%
2017 Sharm El Sheikh $15K R32,W vs Petrenko,1.19,1.53,42.0,2.0,0.0%,63.6%,3.2%,64.5%,50.0%,41.9%
2017 Jounieh $15K R32,W vs Zotova,1.08,1.17,63.9,6.3,0.0%,58.5%,0.0%,46.0%,48.0%,55.6%
2017 Jounieh $15K R32,W vs Ewa,0.94,2.27,32.9,2.3,4.3%,73.9%,0.0%,63.2%,85.0%,62.5%
2017 Cairo $15K QF,L vs Kan,0.94,0.57,35.9,2.0,0.0%,30.8%,0.0%,52.2%,37.9%,33.3%
2017 Cairo $15K R16,W vs Yasser Abd El Wahab,1.12,1.23,61.2,8.1,0.0%,51.0%,2.2%,47.8%,59.5%,51.3%
2017 Sharm El Sheikh $15K R16,L vs Shytkouskaya,0.97,0.49,36.4,2.2,0.0%,32.0%,0.0%,52.2%,29.2%,30.0%
2017 Sharm El Sheikh $15K R32,L vs Bhosale,0.97,0.73,49.1,2.0,0.0%,35.3%,0.0%,45.2%,41.9%,48.4%
2017 Sharm El Sheikh $15K R32,L vs Husrefovic,0.89,0.75,53.9,3.1,0.0%,45.0%,8.6%,62.9%,27.8%,51.4%
2017 Santarem $15K R32,L vs Strakhova,0.86,0.61,39.1,2.2,7.4%,44.4%,0.0%,30.8%,29.6%,60.0%
2017 Gyor $15K R32,L vs Schmiedlova,1.09,0.80,57.0,2.1,2.9%,40.0%,0.0%,45.5%,42.3%,41.7%
2017 Sharm El Sheikh $15K R16,L vs Klaffner,0.87,0.64,51.5,2.1,0.0%,47.8%,4.8%,47.6%,44.4%,32.0%
2017 Sharm El Sheikh $15K R32,W vs Djoubri,1.01,1.58,51.7,2.9,3.7%,70.4%,0.0%,65.2%,58.1%,41.9%
2017 Sharm El Sheikh $15K R16,L vs Hsu,0.95,0.76,56.1,3.2,5.6%,55.6%,2.9%,57.1%,27.8%,42.4%
2019 (1 matches),,1.12,0.60,52.9,3.0,2.9%,50.0%,0.0%,57.6%,29.6%,20.0%
2017 (25 matches),,1.00,0.90,56.2,2.6,2.0%,50.4%,1.4%,52.5%,43.4%,44.0%
2016 (39 matches),,1.01,1.00,48.6,2.3,3.5%,57.6%,2.2%,52.4%,45.1%,44.5%
2015 (22 matches),,1.04,1.07,60.2,2.7,5.3%,54.8%,0.9%,58.5%,45.2%,43.9%
2014 (13 matches),,1.06,1.13,58.4,2.9,3.5%,55.6%,2.7%,54.2%,46.6%,49.8%
Career (105 matches),,1.02,1.00,55.7,2.6,3.4%,54.4%,1.6%,54.1%,44.6%,44.9%
