Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Dubai QF,L vs Medvedev,75% (3/4),- (0/0),0/0,0/0,55% (6/11),2/4,2/3,- (0/0),- (0/0)
2026 Australian Open R128,L vs Bublik,61% (11/18),13% (1/8),0/0,0/0,64% (7/11),4/7,1/2,- (0/0),- (0/0)
2025 Tokyo SF,L vs Fritz,70% (7/10),0% (0/2),0/0,0/0,50% (2/4),0/2,0/1,- (0/0),- (0/0)
2025 Washington R64,L vs Nishioka,38% (8/21),67% (4/6),1/2,0/0,57% (8/14),1/3,1/2,- (0/0),- (0/0)
2025 Wimbledon R64,L vs Fonseca,56% (14/25),23% (3/13),1/5,0/0,65% (11/17),1/4,0/1,- (0/0),- (0/0)
2025 Eastbourne F,L vs Fritz,71% (5/7),14% (1/7),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2025 Houston F,W vs Tiafoe,58% (7/12),83% (5/6),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2025 Houston SF,W vs Paul,92% (11/12),44% (4/9),2/3,1/1,55% (6/11),1/2,1/1,62% (8/13),54% (7/13)
2025 Australian Open R128,L vs Fritz,33% (5/15),0% (0/2),0/0,0/0,14% (1/7),1/4,1/2,- (0/0),- (0/0)
2023 Australian Open R64,W vs Ruud,55% (16/29),69% (9/13),3/7,1/5,67% (8/12),3/4,0/0,60% (3/5),17% (1/6)
2022 Seoul SF,L vs Shapovalov,70% (7/10),67% (2/3),0/0,0/0,20% (1/5),4/6,2/3,- (0/0),- (0/0)
2022 Seoul R16,W vs Kwon,75% (9/12),60% (3/5),2/2,1/1,86% (6/7),0/0,0/0,- (0/0),- (0/0)
2022 Seoul R32,W vs Wu,60% (12/20),43% (3/7),2/4,1/3,82% (9/11),4/5,0/0,67% (4/6),50% (3/6)
2022 San Diego R16,W vs Mcdonald,79% (11/14),67% (4/6),2/2,1/1,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2022 US Open R32,L vs Alcaraz,46% (6/13),75% (3/4),0/0,0/0,36% (4/11),1/4,0/1,- (0/0),- (0/0)
2022 US Open R64,W vs Coric,82% (14/17),33% (4/12),3/3,1/1,93% (14/15),7/7,0/0,55% (6/11),55% (6/11)
2022 Cincinnati R64,L vs Paul,71% (5/7),- (0/0),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2022 Canada R32,L vs Bautista Agut,67% (4/6),67% (2/3),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2022 Atlanta F,L vs De Minaur,50% (5/10),20% (1/5),0/0,0/0,0% (0/4),0/2,0/1,- (0/0),- (0/0)
2022 Wimbledon R32,L vs Garin,65% (11/17),33% (4/12),1/1,0/0,33% (3/9),0/3,0/1,- (0/0),- (0/0)
2026 (2 matches),,63.6%,12.5%,-,-,59.1%,54.5%,60.0%,-,-
2025 (7 matches),,55.9%,37.8%,50.0%,100.0%,53.0%,27.8%,37.5%,61.5%,53.8%
2023 (1 matches),,55.2%,69.2%,42.9%,20.0%,66.7%,75.0%,-,60.0%,16.7%
2022 (20 matches),,60.6%,40.2%,69.7%,64.3%,60.8%,53.2%,35.3%,65.5%,33.9%
2021 (13 matches),,66.0%,40.3%,40.7%,56.3%,58.0%,56.3%,42.9%,57.9%,37.8%
Career (68 matches),,61.5%,41.7%,53.5%,56.3%,59.2%,48.9%,47.5%,60.2%,38.3%
