Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Dubai QF,L vs Medvedev,9,22,0.4,10.2%,25.0%,9,20,0.5,11.3%,25.0%,2.5%,0.0%,1.6,35.2%,21.6%
2026 Australian Open R128,L vs Bublik,14,20,0.7,7.4%,10.6%,11,19,0.6,6.5%,11.2%,4.1%,2.4%,1.0,23.3%,22.8%
2025 Tokyo SF,L vs Fritz,20,19,1.1,16.7%,15.8%,18,18,1.0,17.3%,17.3%,9.6%,7.7%,2.4,28.3%,11.7%
2025 Washington R64,L vs Nishioka,32,48,0.7,16.4%,24.6%,26,43,0.6,14.6%,24.2%,9.0%,3.9%,1.0,15.4%,15.9%
2025 Wimbledon R64,L vs Fonseca,34,41,0.8,12.5%,15.1%,27,39,0.7,10.8%,15.7%,6.4%,4.4%,0.9,18.0%,19.5%
2025 Eastbourne F,L vs Fritz,13,14,0.9,11.1%,12.0%,13,14,0.9,12.0%,13.0%,5.6%,6.5%,1.7,18.8%,11.1%
2025 Houston F,W vs Tiafoe,25,15,1.7,22.1%,13.3%,20,14,1.4,19.0%,13.3%,9.5%,9.5%,0.6,14.2%,23.0%
2025 Houston SF,W vs Paul,21,25,0.8,9.5%,11.4%,21,23,0.9,10.1%,11.1%,6.3%,3.9%,0.8,17.3%,21.4%
2025 Australian Open R128,L vs Fritz,19,24,0.8,12.7%,16.0%,18,20,0.9,13.1%,14.6%,7.3%,5.8%,1.4,21.3%,15.3%
2023 Australian Open R64,W vs Ruud,48,54,0.9,17.4%,19.6%,46,52,0.9,17.5%,19.8%,10.6%,6.8%,0.5,11.2%,21.4%
2022 Seoul SF,L vs Shapovalov,12,9,1.3,10.1%,7.6%,11,9,1.2,10.4%,8.5%,0.9%,1.9%,1.0,31.9%,32.8%
2022 Seoul R16,W vs Kwon,25,15,1.7,20.8%,12.5%,19,15,1.3,17.0%,13.4%,8.9%,8.0%,1.1,15.0%,14.2%
2022 Seoul R32,W vs Wu,32,27,1.2,16.4%,13.8%,22,26,0.8,12.6%,14.9%,8.0%,2.9%,1.0,14.9%,15.4%
2022 San Diego R16,W vs Mcdonald,21,22,1.0,13.5%,14.2%,19,20,1.0,12.9%,13.6%,6.8%,6.1%,0.7,16.1%,21.9%
2022 US Open R32,L vs Alcaraz,10,25,0.4,6.0%,15.0%,8,22,0.4,5.3%,14.6%,2.0%,1.3%,1.4,27.5%,20.4%
2022 US Open R64,W vs Coric,31,34,0.9,13.6%,14.9%,25,30,0.8,12.3%,14.8%,4.9%,7.4%,0.6,18.0%,29.4%
2022 US Open R128,W vs Lajovic,16,9,1.8,16.2%,9.1%,14,8,1.8,15.1%,8.6%,4.3%,8.6%,0.2,8.1%,38.4%
2022 Cincinnati Masters R64,L vs Paul,8,22,0.4,8.3%,22.9%,6,20,0.3,7.0%,23.3%,4.7%,1.2%,1.2,24.0%,20.8%
2022 Canada Masters R32,L vs Bautista Agut,17,29,0.6,14.7%,25.0%,15,26,0.6,14.3%,24.8%,4.8%,5.7%,1.6,29.3%,18.1%
2022 Atlanta F,L vs De Minaur,9,23,0.4,8.0%,20.5%,7,22,0.3,6.7%,21.0%,2.9%,3.8%,0.8,14.3%,17.0%
Career (46 matches),,998,1142,0.9,12.9%,14.7%,859,1073,0.8,12.0%,15.0%,6.5%,4.7%,0.9,18.1%,20.6%
