Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Dubai QF,L vs Medvedev,6.5%,66.7%,8.0%,42.9%,8.5%,10.5%,0.0%,0.0%,0.0%,2.7%,0.0%,-37,-84
2026 Australian Open R128,L vs Bublik,3.2%,100.0%,10.5%,75.0%,9.8%,8.7%,0.0%,6.4%,35.7%,0.4%,100.0%,-90,-70
2025 Tokyo SF,L vs Fritz,1.8%,100.0%,10.8%,76.9%,13.8%,13.3%,0.0%,9.8%,27.8%,1.5%,66.7%,-14,-20
2025 Washington R64,L vs Nishioka,4.1%,0.0%,17.4%,50.0%,13.8%,13.0%,9.1%,9.3%,4.0%,1.1%,0.0%,7,5
2025 Wimbledon R64,L vs Fonseca,2.2%,33.3%,15.8%,65.1%,12.7%,13.3%,0.0%,11.5%,21.7%,2.6%,36.4%,-19,-40
2025 Eastbourne F,L vs Fritz,0.0%,-,14.5%,82.4%,10.3%,11.8%,0.0%,11.4%,31.8%,1.4%,0.0%,-51,-67
2025 Houston F,W vs Tiafoe,0.0%,-,12.4%,50.0%,10.8%,21.4%,0.0%,8.7%,36.8%,0.0%,-,-84,-60
2025 Houston SF,W vs Paul,0.0%,-,10.0%,68.2%,16.5%,11.1%,100.0%,6.4%,24.0%,1.0%,0.0%,-99,-87
2025 Australian Open R128,L vs Fritz,0.0%,-,8.0%,66.7%,7.7%,16.7%,0.0%,5.0%,15.8%,1.9%,20.0%,-88,-86
2023 Australian Open R64,W vs Ruud,0.0%,-,7.2%,80.0%,10.9%,9.3%,0.0%,5.5%,22.6%,1.0%,37.5%,-67,-73
2022 Seoul SF,L vs Shapovalov,0.0%,-,2.5%,33.3%,6.7%,5.3%,0.0%,0.0%,0.0%,3.0%,33.3%,-159,-183
2022 Seoul R16,W vs Kwon,0.0%,-,8.3%,100.0%,12.1%,11.1%,0.0%,9.7%,14.3%,0.3%,0.0%,-71,-56
2022 Seoul R32,W vs Wu,0.0%,-,3.6%,71.4%,15.5%,27.5%,0.0%,8.7%,29.4%,1.2%,25.0%,-28,-20
2022 San Diego R16,W vs Mcdonald,0.0%,-,8.4%,84.6%,10.1%,10.4%,0.0%,8.6%,29.2%,0.8%,0.0%,-94,-78
2022 US Open R32,L vs Alcaraz,0.0%,-,10.2%,58.8%,5.0%,6.7%,0.0%,6.6%,43.8%,0.7%,0.0%,-86,-71
2022 Cincinnati R64,L vs Paul,0.0%,-,3.1%,100.0%,19.5%,13.3%,0.0%,2.4%,0.0%,0.0%,-,-53,-37
2022 Canada R32,L vs Bautista Agut,2.0%,0.0%,5.2%,33.3%,12.8%,22.2%,0.0%,7.3%,35.3%,0.8%,0.0%,-57,-65
2022 Atlanta F,L vs De Minaur,0.0%,-,8.0%,77.8%,5.9%,11.1%,0.0%,7.5%,26.7%,0.4%,100.0%,-58,-65
2022 Rome R16,L vs Ruud,1.6%,100.0%,10.9%,64.3%,12.4%,16.2%,16.7%,7.6%,38.5%,0.8%,50.0%,-61,-81
2022 Miami R16,L vs Medvedev,2.2%,0.0%,18.3%,68.4%,7.7%,8.7%,0.0%,4.1%,20.8%,0.0%,-,-62,-76
Career (37 matches),,0.8%,50.0%,9.4%,68.5%,10.4%,14.6%,6.3%,7.0%,22.5%,1.3%,31.5%,-70,-70
