Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Dubai QF,L vs Medvedev,4.1,5.8,2.3,35.1%,40.0%,50.0%,30.0%,49.3%,10.7%,-1.5,-2.6,-5.5,-8.2
2026 Australian Open R128,L vs Bublik,3.5,3.9,3.2,49.1%,43.6%,43.8%,37.5%,41.5%,16.9%,-4.5,-5.7,3.5,3.1
2025 Tokyo SF,L vs Fritz,4.2,5.0,3.5,38.2%,41.4%,45.5%,83.3%,43.1%,8.7%,4.5,5.6,3.5,3.5
2025 Washington R64,L vs Nishioka,4.5,4.5,4.5,53.7%,49.1%,39.1%,22.7%,41.3%,7.6%,4.5,3.1,3.5,1.9
2025 Wimbledon R64,L vs Fonseca,4.1,4.6,3.5,41.3%,46.6%,81.3%,47.1%,50.1%,9.4%,9.5,5.0,13.5,7.3
2025 Eastbourne F,L vs Fritz,4.7,5.1,4.4,41.7%,39.3%,46.2%,50.0%,43.9%,12.9%,0.5,0.6,6.5,6.1
2025 Houston F,W vs Tiafoe,5.4,5.2,5.6,65.4%,58.3%,47.4%,55.6%,40.4%,5.2%,1.5,1.6,16.5,11.3
2025 Houston SF,W vs Paul,4.6,5.2,4.0,45.9%,48.2%,69.0%,34.6%,37.9%,3.9%,12.5,9.3,11.5,4.8
2025 Australian Open R128,L vs Fritz,4.5,5.7,3.2,34.2%,36.1%,46.7%,40.0%,42.9%,8.6%,-6.0,-7.2,2.0,1.5
2023 Australian Open R64,W vs Ruud,6.3,7.8,4.7,49.2%,47.3%,53.2%,71.4%,38.4%,3.2%,19.0,7.0,14.5,3.2
2022 Seoul SF,L vs Shapovalov,4.3,5.3,3.2,48.6%,45.5%,45.5%,50.0%,49.3%,7.8%,4.0,4.9,-4.5,-4.8
2022 Seoul R16,W vs Kwon,5.9,5.9,5.8,61.1%,52.2%,50.0%,60.9%,46.7%,4.9%,10.5,7.8,11.5,7.6
2022 Seoul R32,W vs Wu,4.2,4.2,4.1,52.5%,35.5%,56.0%,68.4%,44.8%,5.0%,10.5,7.8,6.0,3.6
2022 San Diego R16,W vs Mcdonald,5.4,5.3,5.5,50.7%,45.5%,65.4%,56.0%,49.0%,4.9%,3.0,1.8,10.5,6.4
2022 US Open R32,L vs Alcaraz,4.4,4.6,4.1,41.9%,39.5%,33.3%,61.1%,39.2%,6.4%,-7.0,-7.3,4.0,2.6
2022 Cincinnati R64,L vs Paul,4.1,4.9,3.3,39.3%,46.2%,46.7%,28.6%,34.9%,1.9%,-4.0,-7.3,-4.5,-4.2
2022 Canada R32,L vs Bautista Agut,5.2,5.0,5.4,34.4%,39.1%,50.0%,56.3%,42.7%,11.3%,-0.5,-0.5,0.0,0.0
2022 Atlanta F,L vs De Minaur,5.5,5.7,5.4,42.0%,27.3%,57.9%,57.1%,47.9%,6.5%,-7.0,-5.9,9.0,7.0
2022 Rome R16,L vs Ruud,4.8,5.1,4.4,47.8%,34.4%,38.5%,56.3%,45.5%,5.3%,5.0,4.7,2.5,2.0
2022 Miami R16,L vs Medvedev,6.0,9.4,3.4,38.0%,31.6%,30.8%,54.5%,37.8%,14.6%,-2.0,-2.2,-4.5,-3.1
Career (37 matches),,5.0,5.5,4.5,47.5%,47.3%,54.1%,52.8%,44.4%,9.7%,5.1,3.8,6.0,3.7
