Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,177,98,79,55.4%,246-222,52.6%,2267-2133,51.5%,44-28,61.1%,146,75.1%,26.8%,5.7%,2.8%,57.7%,70.9%,49.4%,61.8%,39.7%,50.7%,1.04
Clay,431,296,135,68.7%,683-355,65.8%,5361-4159,56.3%,57-42,57.6%,332,76.5%,36.6%,4.5%,2.3%,59.7%,68.9%,52.2%,62.1%,43.9%,53.0%,1.16
Grass,10,5,5,50.0%,18-19,48.6%,182-194,48.4%,3-3,50.0%,4,75.4%,13.8%,5.9%,6.9%,63.8%,73.9%,37.8%,60.8%,33.3%,47.6%,0.85
Carpet,101,48,53,47.5%,117-127,48.0%,1162-1201,49.2%,26-20,56.5%,83,75.1%,22.6%,6.7%,2.3%,58.6%,70.2%,48.7%,61.3%,37.0%,49.3%,0.96
Grand Slams,86,55,31,64.0%,187-122,60.5%,1557-1308,54.3%,19-15,55.9%,65,78.3%,31.4%,5.2%,2.4%,64.5%,71.8%,49.9%,64.0%,42.5%,53.0%,1.18
Masters,160,98,62,61.3%,211-152,58.1%,1826-1615,53.1%,41-19,68.3%,139,74.0%,31.7%,4.5%,2.4%,58.4%,68.2%,50.2%,60.8%,41.7%,51.3%,1.06
Other Tours,444,281,163,63.3%,621-402,60.7%,5155-4331,54.3%,64-52,55.2%,352,76.1%,31.8%,5.4%,2.5%,57.7%,69.7%,51.0%,61.8%,41.5%,51.6%,1.09
Best of 5,117,68,49,58.1%,236-186,55.9%,2065-1859,52.6%,26-22,54.2%,76,76.3%,30.2%,4.8%,2.5%,64.5%,70.5%,49.4%,63.0%,41.9%,52.2%,1.13
Best of 3,602,379,223,63.0%,828-537,60.7%,6907-5828,54.2%,104-71,59.4%,489,75.8%,31.8%,5.3%,2.5%,57.7%,69.5%,50.9%,61.6%,41.6%,51.6%,1.08
Finals,37,15,22,40.5%,42-57,42.4%,448-492,47.7%,7-7,50.0%,32,70.1%,25.9%,3.3%,2.3%,61.3%,65.5%,49.4%,59.3%,39.6%,49.3%,0.97
Semi-finals,55,35,20,63.6%,81-52,60.9%,687-578,54.3%,10-9,52.6%,47,76.7%,32.8%,4.8%,2.1%,60.2%,69.0%,52.5%,62.4%,42.9%,52.5%,1.14
Quarter-finals,90,54,36,60.0%,125-78,61.6%,1024-852,54.6%,14-9,60.9%,75,75.6%,33.0%,5.0%,2.2%,59.8%,69.8%,50.5%,62.0%,41.9%,52.1%,1.10
vs Righties,586,359,227,61.3%,863-587,59.5%,7253-6248,53.7%,106-70,60.2%,466,75.6%,31.3%,5.1%,2.5%,58.9%,69.4%,50.5%,61.7%,41.6%,51.6%,1.08
vs Lefties,133,88,45,66.2%,201-136,59.6%,1719-1439,54.4%,24-23,51.1%,99,77.0%,32.3%,5.6%,2.4%,59.5%,71.0%,51.4%,63.0%,41.9%,52.3%,1.13
vs Top 10,85,33,52,38.8%,92-132,41.1%,999-1123,47.1%,17-15,53.1%,67,70.8%,23.1%,4.9%,2.5%,60.0%,67.9%,48.2%,60.0%,37.8%,49.0%,0.94
