Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,4,1,3,25.0%,3-6,33.3%,38-48,44.2%,1-0,100.0%,4,61.4%,24.4%,5.3%,5.6%,55.6%,65.7%,40.0%,54.3%,38.4%,46.7%,0.84,R32 (3x)
2001,36,15,21,41.7%,42-47,47.2%,410-426,49.0%,5-5,50.0%,36,71.6%,26.9%,6.7%,6.0%,57.1%,72.2%,44.0%,60.1%,39.6%,49.8%,0.99,SF (Casablanca)
2000,32,17,15,53.1%,38-39,49.4%,363-367,49.7%,6-6,50.0%,32,70.7%,28.6%,4.6%,2.2%,59.9%,66.2%,50.5%,59.9%,40.8%,50.1%,1.02,F (San Marino)
1999,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-1,0.0%,1,44.4%,22.2%,1.6%,3.2%,52.4%,57.6%,43.3%,50.8%,37.3%,44.3%,0.76,R32 (Umag)
1998,39,12,27,30.8%,33-59,35.9%,376-466,44.7%,5-3,62.5%,38,63.7%,25.8%,5.1%,4.0%,55.2%,67.1%,43.1%,56.3%,38.8%,47.7%,0.89,QF (2x)
1997,73,46,27,63.0%,116-77,60.1%,995-856,53.8%,18-9,66.7%,69,78.0%,29.0%,6.3%,2.3%,59.2%,72.3%,51.2%,63.7%,40.4%,52.1%,1.11,F (4x)
1996,51,29,22,56.9%,64-59,52.0%,594-570,51.0%,14-4,77.8%,45,75.3%,26.3%,7.4%,2.6%,54.3%,71.8%,50.4%,62.0%,39.4%,50.5%,1.04,F (Atlanta Olympics)
1995,60,40,20,66.7%,91-54,62.8%,753-616,55.0%,10-12,45.5%,52,77.2%,32.6%,5.8%,2.6%,61.0%,70.6%,49.6%,62.4%,42.5%,52.4%,1.13,F (Rome Masters)
1994,91,66,25,72.5%,163-78,67.6%,1291-963,57.3%,20-14,58.8%,79,79.2%,36.1%,5.0%,2.1%,60.4%,71.1%,51.6%,63.4%,43.4%,53.3%,1.19,W (3x)
1993,90,65,25,72.2%,155-76,67.1%,1220-917,57.1%,14-14,50.0%,80,79.1%,35.9%,4.6%,2.0%,57.2%,70.2%,54.0%,63.2%,43.5%,53.2%,1.18,W (5x)
1992,68,46,22,67.6%,108-58,65.1%,837-680,55.2%,8-5,61.5%,60,78.6%,32.7%,3.9%,2.0%,57.4%,69.6%,54.0%,63.0%,42.0%,52.2%,1.13,W (4x)
1991,72,51,21,70.8%,116-62,65.2%,926-740,55.6%,17-6,73.9%,68,75.5%,33.1%,3.4%,1.2%,65.2%,65.2%,52.7%,60.9%,42.4%,51.8%,1.08,W (3x)
1990,65,36,29,55.4%,83-66,55.7%,724-641,53.0%,7-11,38.9%,1,63.6%,10.0%,2.6%,2.6%,53.2%,68.3%,41.7%,55.8%,34.7%,45.6%,0.79,F (2x)
1989,36,23,13,63.9%,52-38,57.8%,432-372,53.7%,5-3,62.5%,0,,,,,,,,,,,,SF (3x)
1988,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R64 (Barcelona)
Career,719,447,272,62.2%,1064-723,59.5%,8972-7687,53.9%,130-93,58.3%,565,75.9%,31.5%,5.2%,2.5%,59.0%,69.7%,50.7%,61.9%,41.6%,51.7%,1.09,
