Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
1997 Roland Garros F,L vs Kuerten,50% (8/16),11% (1/9),0/0,0/0,67% (12/18),2/5,0/1,- (0/0),- (0/0)
1997 Roland Garros SF,W vs Rafter,77% (17/22),73% (8/11),3/6,1/2,44% (4/9),2/3,0/0,64% (7/11),55% (6/11)
1997 Miami F,L vs Muster,59% (10/17),0% (0/2),0/2,0/0,33% (2/6),0/3,0/1,57% (4/7),29% (2/7)
1997 Miami SF,W vs Sampras,81% (13/16),100% (4/4),2/2,1/1,43% (3/7),0/1,0/0,100% (5/5),50% (2/4)
1996 Atlanta Olympics F,L vs Agassi,38% (5/13),17% (1/6),0/0,0/0,22% (2/9),2/5,2/3,- (0/0),- (0/0)
1996 Roland Garros R64,L vs Sampras,77% (20/26),10% (2/20),2/4,0/0,63% (5/8),2/5,0/1,80% (4/5),75% (3/4)
1995 Roland Garros SF,L vs Chang,76% (13/17),30% (3/10),0/0,0/0,43% (3/7),2/5,0/1,20% (2/10),33% (3/9)
1995 Rome F,L vs Muster,63% (12/19),26% (5/19),1/4,0/0,56% (10/18),3/6,1/2,50% (3/6),33% (2/6)
1995 Rome SF,W vs Ivanisevic,57% (8/14),80% (4/5),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
1995 Hamburg SF,L vs Ivanisevic,87% (13/15),60% (3/5),1/1,0/0,25% (1/4),0/2,0/1,60% (3/5),0% (0/5)
1994 Tour Finals SF,L vs Becker,58% (11/19),0% (0/5),1/3,0/0,67% (6/9),1/3,0/1,83% (5/6),33% (2/6)
1994 Paris SF,L vs Agassi,44% (7/16),17% (1/6),0/0,0/0,70% (7/10),1/3,0/1,- (0/0),- (0/0)
1994 Roland Garros F,W vs Berasategui,60% (15/25),60% (6/10),3/4,1/1,67% (6/9),0/1,0/0,- (0/0),- (0/0)
1994 Roland Garros SF,W vs Courier,75% (15/20),57% (8/14),3/4,1/1,43% (3/7),0/1,0/0,- (0/0),- (0/0)
1994 Monte Carlo F,L vs Medvedev,38% (6/16),50% (3/6),0/0,0/0,33% (4/12),0/3,0/1,- (0/0),- (0/0)
1994 Monte Carlo SF,W vs Edberg,64% (9/14),33% (3/9),2/4,1/3,67% (2/3),0/0,0/0,80% (4/5),60% (3/5)
1993 Tour Finals RR,L vs Edberg,63% (5/8),100% (1/1),0/0,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
1993 Roland Garros SF,W vs Medvedev,75% (12/16),55% (6/11),3/3,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
1993 Monte Carlo F,W vs Pioline,78% (7/9),29% (5/17),2/8,1/1,0% (0/2),0/0,0/0,100% (5/5),50% (2/4)
1993 Monte Carlo SF,W vs Muster,71% (10/14),30% (3/10),2/4,1/3,38% (3/8),3/4,3/3,50% (4/8),63% (5/8)
1997 (4 matches),,67.6%,50.0%,50.0%,66.7%,52.5%,33.3%,0.0%,69.6%,45.5%
1996 (2 matches),,64.1%,11.5%,50.0%,-,41.2%,40.0%,50.0%,80.0%,75.0%
1995 (4 matches),,70.8%,38.5%,57.1%,100.0%,48.5%,38.5%,25.0%,38.1%,25.0%
1994 (6 matches),,57.3%,42.0%,60.0%,60.0%,56.0%,18.2%,0.0%,81.8%,45.5%
1993 (4 matches),,72.3%,38.5%,46.7%,60.0%,45.0%,50.0%,75.0%,69.2%,58.3%
Career (22 matches),,63.0%,39.4%,49.2%,64.7%,55.3%,37.5%,35.3%,65.1%,43.2%
