Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2002,10,8,2,80.0%,16-6,72.7%,123-83,59.7%,3-0,100.0%,0,,,,,,,,,,,,W (Barletta)
2001,3,1,2,33.3%,3-4,42.9%,34-31,52.3%,0-1,0.0%,0,,,,,,,,,,,,R16 (Szczecin)
2000,14,9,5,64.3%,20-12,62.5%,173-125,58.1%,1-2,33.3%,0,,,,,,,,,,,,W (Segovia)
1989,17,13,4,76.5%,24-7,77.4%,168-120,58.3%,4-3,57.1%,0,,,,,,,,,,,,W (Cairo)
1988,5,2,3,40.0%,4-5,44.4%,39-41,48.8%,1-1,50.0%,0,,,,,,,,,,,,R16 (2x)
Career,49,33,16,67.3%,67-34,66.3%,537-400,57.3%,9-7,56.3%,0,,,,,,,,,,,,
