Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
1997 Roland Garros F,L vs Kuerten,25,19,1.3,12.8%,9.7%,24,18,1.3,12.7%,9.5%,7.4%,5.3%,1.5,22.6%,15.4%
1997 Roland Garros SF,W vs Rafter,42,28,1.5,15.7%,10.5%,38,26,1.5,15.4%,10.5%,6.1%,8.9%,0.7,16.5%,22.1%
1997 Miami Masters F,L vs Muster,29,47,0.6,16.6%,26.9%,23,42,0.5,14.9%,27.3%,11.0%,3.9%,0.6,10.9%,17.7%
1997 Miami Masters SF,W vs Sampras,37,17,2.2,18.8%,8.6%,27,14,1.9,15.4%,8.0%,5.1%,10.3%,1.5,18.8%,12.7%
1996 Atlanta Olympics F,L vs Agassi,13,29,0.4,9.4%,21.0%,6,26,0.2,5.0%,21.7%,4.2%,0.8%,1.0,14.5%,15.2%
1996 Roland Garros R64,L vs Sampras,57,15,3.8,18.4%,4.9%,43,15,2.9,15.6%,5.4%,9.1%,6.5%,1.2,22.7%,19.1%
1995 Roland Garros SF,L vs Chang,35,44,0.8,16.0%,20.1%,32,42,0.8,15.3%,20.1%,9.1%,6.2%,0.8,11.4%,14.6%
1995 Rome Masters F,L vs Muster,40,54,0.7,15.2%,20.5%,34,48,0.7,14.1%,19.9%,10.8%,3.3%,0.8,16.7%,22.1%
1995 Rome Masters SF,W vs Ivanisevic,10,15,0.7,8.4%,12.6%,10,11,0.9,9.1%,10.0%,5.5%,3.6%,0.5,15.1%,29.4%
1995 Hamburg Masters SF,L vs Ivanisevic,15,17,0.9,8.6%,9.7%,9,17,0.5,5.7%,10.8%,3.2%,2.5%,0.9,21.7%,24.0%
1994 Tour Finals SF,L vs Becker,31,22,1.4,15.1%,10.7%,27,20,1.4,15.2%,11.2%,7.3%,7.9%,1.0,16.6%,16.1%
1994 Paris Masters SF,L vs Agassi,27,29,0.9,18.9%,20.3%,16,27,0.6,12.5%,21.1%,8.6%,3.9%,0.7,12.6%,18.2%
1994 Roland Garros F,W vs Berasategui,29,44,0.7,12.8%,19.4%,27,43,0.6,12.1%,19.3%,9.4%,2.7%,0.5,15.4%,29.1%
1994 Roland Garros SF,W vs Courier,36,24,1.5,15.6%,10.4%,29,23,1.3,13.9%,11.0%,10.0%,3.3%,0.8,19.0%,24.7%
1994 Dusseldorf RR,W vs Edberg,40,24,1.7,19.9%,11.9%,37,24,1.5,19.2%,12.4%,9.3%,9.8%,1.1,20.4%,18.9%
1994 Monte Carlo Masters F,L vs Medvedev,12,30,0.4,7.2%,18.0%,12,26,0.5,7.4%,16.0%,6.8%,0.6%,1.0,21.6%,21.6%
1994 Monte Carlo Masters SF,W vs Edberg,28,8,3.5,19.6%,5.6%,27,7,3.9,19.7%,5.1%,9.5%,10.2%,1.0,15.4%,15.4%
1993 Tour Finals RR,L vs Edberg,19,10,1.9,17.9%,9.4%,18,9,2.0,17.8%,8.9%,8.9%,8.9%,1.4,22.6%,16.0%
1993 Roland Garros F,W vs Courier,43,32,1.3,26.4%,19.6%,37,31,1.2,24.3%,20.4%,13.8%,10.5%,0.7,18.4%,27.0%
1993 Roland Garros SF,W vs Medvedev,22,10,2.2,15.0%,6.8%,21,9,2.3,14.7%,6.3%,7.0%,7.7%,0.6,16.3%,28.6%
Career (27 matches),,757,699,1.1,15.3%,14.1%,648,648,1.0,14.1%,14.1%,8.3%,5.8%,0.8,17.1%,20.3%
