Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2002 Roland Garros R16,W vs Mauresmo,66.2%,49.0%,0.0%,0/0,2.28,1.8%,71.4%,43.3%,0.0%,2.24,3.3%,75.0%,57.1%,0.0%,2.32,0.0%
2002 Roland Garros R32,W vs Dechy,58.6%,60.8%,2.3%,0/2,2.51,1.7%,79.1%,64.7%,2.3%,2.42,3.1%,89.5%,52.9%,5.3%,2.61,0.0%
Career (2 matches),,62.2%,54.9%,1.2%,0.0%,2.39,1.7%,75.3%,54.7%,1.2%,2.33,3.2%,80.9%,55.3%,2.1%,2.47,0.0%
