Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,155,73,82,47.1%,164-175,48.4%,1571-1579,49.9%,13-18,41.9%,17,-,-,1.8%,7.3%,64.9%,62.1%,51.2%,58.3%,45.7%,51.8%,1.09
Clay,232,148,84,63.8%,311-194,61.6%,2502-2081,54.6%,26-16,61.9%,10,-,-,1.2%,7.9%,63.0%,58.4%,41.2%,52.0%,53.8%,52.9%,1.12
Grass,22,11,11,50.0%,25-26,49.0%,234-227,50.8%,0-3,0.0%,7,-,-,2.9%,6.4%,63.4%,64.3%,45.2%,57.4%,47.1%,52.2%,1.10
Carpet,13,4,9,30.8%,10-19,34.5%,101-150,40.2%,1-2,33.3%,0,,,,,,,,,,,
Grand Slams,87,46,41,52.9%,98-94,51.0%,890-863,50.8%,6-6,50.0%,25,-,-,1.9%,7.7%,63.5%,62.5%,46.6%,56.7%,49.6%,53.2%,1.15
Premiers,124,62,62,50.0%,144-144,50.0%,1338-1335,50.1%,13-9,59.1%,4,-,-,1.7%,6.8%,68.3%,57.0%,49.5%,54.6%,42.9%,48.5%,0.94
Internationals,95,64,31,67.4%,138-63,68.7%,1057-788,57.3%,10-7,58.8%,5,-,-,2.1%,5.3%,62.8%,61.0%,46.8%,55.8%,45.5%,50.8%,1.03
Finals,8,4,4,50.0%,10-10,50.0%,95-105,47.5%,3-1,75.0%,0,,,,,,,,,,,
Semi-finals,21,8,13,38.1%,21-29,42.0%,223-250,47.1%,1-1,50.0%,0,,,,,,,,,,,
Quarter-finals,43,21,22,48.8%,52-51,50.5%,482-482,50.0%,3-5,37.5%,3,-,-,2.1%,7.9%,59.7%,60.5%,36.4%,50.8%,35.7%,42.8%,0.73
vs Righties,351,190,161,54.1%,408-354,53.5%,3586-3360,51.6%,35-35,50.0%,30,-,-,1.8%,7.3%,63.6%,61.6%,46.5%,56.1%,48.8%,52.5%,1.11
vs Lefties,41,23,18,56.1%,58-41,58.6%,496-441,52.9%,2-3,40.0%,3,-,-,3.0%,6.4%,67.4%,59.7%,51.9%,57.2%,41.7%,48.8%,0.97
vs Top 10,37,9,28,24.3%,21-58,26.6%,286-421,40.5%,3-3,50.0%,4,-,-,1.5%,8.4%,63.1%,54.8%,40.2%,49.4%,36.7%,42.9%,0.73
