Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1999,7,6,1,85.7%,11-2,84.6%,71-41,63.4%,0-1,0.0%,0,,,,,,,,,,,,W (Buenos Aires 25K)
1998,25,22,3,88.0%,43-8,84.3%,286-152,65.3%,3-4,42.9%,0,,,,,,,,,,,,W (3x)
1997,12,3,9,25.0%,5-18,21.7%,79-121,39.5%,4-0,100.0%,0,,,,,,,,,,,,R16 (3x)
1996,3,0,3,0.0%,3-6,33.3%,34-43,44.2%,0-0,-,0,,,,,,,,,,,,R32 (3x)
1995,20,17,3,85.0%,34-8,81.0%,228-119,65.7%,2-0,100.0%,0,,,,,,,,,,,,W (ITF Buenos Aires 2)
1994,5,3,2,60.0%,8-6,57.1%,58-55,51.3%,0-0,-,0,,,,,,,,,,,,QF (ITF La Plata)
1993,18,11,7,61.1%,24-12,66.7%,185-134,58.0%,1-0,100.0%,0,,,,,,,,,,,,W (ITF La Plata)
1992,31,25,6,80.6%,52-20,72.2%,368-248,59.7%,0-0,-,0,,,,,,,,,,,,W (4x)
1991,21,18,3,85.7%,33-8,80.5%,221-120,64.8%,1-1,50.0%,0,,,,,,,,,,,,W (2x)
Career,142,105,37,73.9%,213-88,70.8%,1530-1033,59.7%,11-6,64.7%,0,,,,,,,,,,,,
