Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2002 Roland Garros R16,W vs Mauresmo,4.9,5.9,3.9,42.3%,48.4%,71.4%,71.4%,55.5%,5.6%,11.5,6.8,6.5,4.9
2002 Roland Garros R32,W vs Dechy,4.0,4.2,3.7,54.4%,40.0%,61.9%,50.0%,62.5%,11.4%,9.0,5.1,8.5,8.7
Career (2 matches),,4.4,4.9,3.8,49.2%,43.4%,66.7%,61.5%,58.9%,8.2%,10.3,5.9,7.5,6.5
