Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2023 Cluj Napoca R32,W vs Matoula,53% (8/15),56% (10/18),2/7,1/5,46% (6/13),0/1,0/0,67% (4/6),17% (1/6)
2023 US Open R64,L vs Pegula,67% (2/3),67% (2/3),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2023 US Open R128,W vs Marino,60% (9/15),33% (3/9),2/3,1/1,57% (4/7),1/1,0/0,73% (8/11),64% (7/11)
2021 Wimbledon R128,L vs Kasatkina,67% (8/12),17% (1/6),1/6,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2021 Roland Garros R128,L vs Osaka,53% (9/17),50% (1/2),0/0,0/0,80% (8/10),4/6,1/2,17% (1/6),60% (3/5)
2021 Phillip Island Trophy R32,W vs Jones,47% (7/15),71% (5/7),2/2,1/1,67% (4/6),0/0,0/0,- (0/0),- (0/0)
2021 Australian Open R128,L vs Cirstea,75% (3/4),0% (0/1),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2020 Roland Garros R32,L vs Ferro,35% (8/23),44% (4/9),1/4,0/0,68% (13/19),2/4,0/1,38% (3/8),50% (4/8)
2020 Roland Garros R64,W vs Mchale,53% (9/17),75% (3/4),2/4,1/3,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R128,W vs Voegele,50% (8/16),67% (6/9),2/6,1/4,69% (9/13),0/0,0/0,- (0/0),- (0/0)
2020 Istanbul F,W vs Bouchard,69% (9/13),38% (5/13),2/12,1/8,60% (6/10),0/1,0/0,60% (3/5),67% (4/6)
2020 Hua Hin R16,W vs You,67% (6/9),75% (6/8),2/3,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2019 Seoul R16,L vs Badosa,50% (5/10),11% (1/9),0/0,0/0,33% (2/6),4/6,1/2,- (0/0),- (0/0)
2019 Jurmala QF,L vs Potapova,42% (5/12),47% (9/19),1/2,0/0,27% (3/11),2/4,0/1,- (0/0),- (0/0)
2019 Bucharest F,L vs Rybakina,40% (2/5),0% (0/2),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2019 Bucharest SF,W vs Siegemund,67% (8/12),67% (4/6),2/4,1/2,100% (8/8),0/0,0/0,- (0/0),- (0/0)
2019 Bucharest QF,W vs Pliskova,57% (12/21),60% (3/5),2/3,1/1,80% (8/10),0/1,0/0,- (0/0),- (0/0)
2019 Bucharest R32,W vs Bondar,70% (7/10),38% (5/13),2/4,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R16,W vs Westby,69% (9/13),23% (3/13),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2019 W15 Cancun R32,L vs Villarreal,57% (8/14),22% (2/9),1/1,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2023 (3 matches),,57.6%,50.0%,40.0%,33.3%,48.4%,25.0%,0.0%,70.6%,47.1%
2021 (4 matches),,56.3%,43.8%,37.5%,100.0%,61.3%,45.5%,25.0%,16.7%,60.0%
2020 (5 matches),,51.3%,55.8%,31.0%,23.5%,66.7%,40.0%,0.0%,46.2%,57.1%
2019 (8 matches),,57.7%,35.5%,62.5%,66.7%,57.6%,43.8%,33.3%,-,-
2017 (12 matches),,55.2%,44.4%,53.3%,50.0%,47.5%,52.6%,47.1%,81.5%,32.0%
Career (105 matches),,56.9%,46.4%,52.1%,52.4%,55.0%,45.0%,39.8%,59.5%,46.3%
