Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2023 Cluj Napoca R32,W vs Matoula,0.0%,-,10.5%,66.7%,18.4%,23.1%,20.0%,6.0%,8.3%,1.9%,37.5%,18,26
2021 Phillip Island Trophy R32,W vs Jones,0.0%,-,2.6%,66.7%,12.2%,25.0%,0.0%,6.5%,0.0%,2.8%,100.0%,10,48
2020 Roland Garros R32,L vs Ferro,0.0%,-,6.0%,69.2%,9.4%,14.9%,10.5%,3.4%,8.3%,2.3%,41.7%,-64,-59
2020 Istanbul F,W vs Bouchard,0.0%,-,4.2%,75.0%,12.9%,27.3%,16.7%,2.8%,14.3%,2.0%,75.0%,-50,-58
2020 Hua Hin R16,W vs You,0.0%,-,10.0%,80.0%,20.8%,40.0%,0.0%,6.7%,25.0%,4.1%,87.5%,14,48
2019 Seoul R16,L vs Badosa,0.0%,-,9.1%,63.6%,13.3%,22.7%,0.0%,8.0%,25.0%,2.4%,60.0%,88,70
2019 Jurmala QF,L vs Potapova,0.0%,-,8.0%,80.0%,15.2%,25.0%,60.0%,6.9%,9.1%,2.7%,11.1%,-40,-32
2019 Bucharest F,L vs Rybakina,0.0%,-,3.2%,33.3%,13.6%,30.0%,0.0%,19.0%,50.0%,3.3%,25.0%,-48,-27
2019 Bucharest SF,W vs Siegemund,1.7%,100.0%,7.8%,100.0%,13.3%,30.0%,14.3%,14.0%,35.7%,3.4%,50.0%,-16,-33
2019 Bucharest QF,W vs Pliskova,0.0%,-,4.1%,57.1%,20.9%,16.7%,10.0%,15.2%,33.3%,5.7%,54.5%,20,60
2019 Bucharest R32,W vs Bondar,0.0%,-,7.1%,85.7%,29.8%,52.6%,0.0%,8.2%,33.3%,4.4%,62.5%,44,43
2016 Bucharest R32,W vs Minca,0.0%,-,7.5%,53.8%,28.6%,10.5%,40.0%,19.4%,20.0%,2.8%,16.7%,136,139
2016 Madrid R16,W vs Keys,0.0%,-,5.2%,66.7%,7.4%,0.0%,0.0%,7.5%,60.0%,1.5%,33.3%,-50,-36
2015 Baku F,L vs Gasparyan,0.0%,-,6.6%,75.0%,11.2%,22.9%,0.0%,8.5%,15.4%,1.5%,20.0%,33,2
2015 Baku SF,W vs Pavlyuchenkova,0.0%,-,6.2%,71.4%,16.3%,16.7%,0.0%,1.8%,20.0%,2.4%,50.0%,48,42
Career (15 matches),,0.1%,100.0%,6.6%,70.7%,15.0%,22.4%,13.4%,7.7%,21.3%,2.6%,49.5%,1,7
