Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,20,11,9,55.0%,25-17,59.5%,202-179,53.0%,5-0,100.0%,3,42.3%,8.7%,2.2%,7.5%,55.9%,55.8%,35.4%,46.8%,34.8%,41.3%,0.65
Clay,37,24,13,64.9%,50-29,63.3%,401-306,56.7%,0-3,0.0%,27,65.3%,46.6%,2.0%,9.1%,59.9%,64.9%,42.4%,55.9%,48.6%,52.2%,1.10
Finals,3,1,2,33.3%,3-3,50.0%,32-30,51.6%,1-0,100.0%,2,50.0%,42.9%,3.5%,10.4%,65.2%,57.3%,30.0%,47.8%,46.9%,47.3%,0.90
Semi-finals,6,3,3,50.0%,6-4,60.0%,47-38,55.3%,1-0,100.0%,4,57.7%,46.2%,2.8%,8.3%,60.8%,60.9%,38.0%,51.9%,50.0%,51.0%,1.04
Quarter-finals,10,6,4,60.0%,14-11,56.0%,119-107,52.7%,0-0,-,5,67.8%,50.0%,2.1%,7.0%,63.2%,62.3%,47.9%,57.0%,48.4%,52.8%,1.12
vs Righties,31,18,13,58.1%,38-26,59.4%,315-274,53.5%,3-3,50.0%,14,60.7%,38.8%,1.6%,8.2%,59.5%,61.3%,42.6%,53.7%,45.4%,49.8%,0.98
vs Lefties,2,1,1,50.0%,2-2,50.0%,17-12,58.6%,0-0,-,1,44.4%,12.5%,3.2%,7.9%,52.4%,57.6%,40.0%,49.2%,38.7%,44.0%,0.76
