Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Cluj Napoca R32,W vs Matoula,1.04,1.12,80.5,3.5,0.0%,53.4%,1.8%,52.6%,51.7%,50.0%
2023 US Open R64,L vs Pegula,0.98,0.61,39.5,2.0,3.7%,44.4%,0.0%,32.0%,36.0%,41.7%
2023 US Open R128,W vs Marino,1.10,1.21,71.4,3.1,4.3%,60.9%,0.0%,60.0%,54.0%,31.9%
2021 Wimbledon R128,L vs Kasatkina,0.87,0.74,54.7,2.4,0.0%,55.6%,0.0%,61.1%,36.6%,35.0%
2021 Roland Garros R128,L vs Osaka,1.05,0.69,58.3,2.2,4.1%,51.0%,4.5%,63.6%,20.0%,37.9%
2021 Phillip Island Trophy R32,W vs Jones,1.20,1.66,46.4,2.0,11.8%,61.8%,6.3%,56.3%,64.0%,47.8%
2021 Australian Open R128,L vs Cirstea,0.78,0.31,27.3,2.0,0.0%,50.0%,0.0%,45.0%,21.7%,20.0%
2020 Roland Garros R32,L vs Ferro,1.01,0.88,70.5,3.0,4.8%,50.0%,0.0%,51.7%,48.0%,37.5%
2020 Roland Garros R64,W vs Mchale,1.13,1.44,49.4,2.2,2.7%,64.9%,3.0%,63.6%,51.7%,39.3%
2020 Roland Garros R128,W vs Voegele,1.07,1.27,56.4,2.1,0.0%,60.0%,2.3%,53.5%,47.5%,55.3%
2020 Istanbul F,W vs Bouchard,1.06,1.17,77.4,4.4,2.1%,61.7%,2.6%,56.4%,38.9%,51.0%
2020 Hua Hin R16,W vs You,1.21,1.68,37.1,2.0,4.2%,62.5%,0.0%,54.5%,59.3%,55.6%
2019 Seoul R16,L vs Badosa,1.00,0.72,57.0,2.5,3.4%,48.3%,4.0%,56.0%,37.1%,31.3%
2019 Jurmala QF,L vs Potapova,0.73,0.76,72.2,3.0,2.4%,52.4%,0.0%,38.5%,53.7%,58.5%
2019 Bucharest F,L vs Rybakina,1.05,0.57,41.0,2.3,0.0%,44.0%,4.8%,33.3%,26.9%,39.1%
2019 Bucharest SF,W vs Siegemund,1.01,1.63,44.0,2.2,0.0%,64.5%,0.0%,69.0%,50.0%,57.9%
2019 Bucharest QF,W vs Pliskova,1.22,1.18,55.3,2.4,3.9%,66.7%,6.4%,57.4%,40.0%,32.4%
2019 Bucharest R32,W vs Bondar,1.20,2.17,32.7,2.0,0.0%,72.7%,5.0%,70.0%,51.7%,51.9%
2019 W15 Cancun R16,W vs Westby,1.07,1.43,51.7,2.2,2.9%,60.0%,0.0%,75.9%,52.6%,34.3%
2019 W15 Cancun R32,L vs Villarreal,0.92,0.81,66.0,5.8,4.8%,54.8%,0.0%,57.5%,50.0%,26.3%
2023 (3 matches),,1.05,1.01,69.2,2.7,2.3%,54.2%,0.8%,51.2%,49.6%,41.7%
2021 (4 matches),,0.97,0.78,49.4,2.1,4.3%,54.6%,3.0%,58.3%,34.7%,35.7%
2020 (5 matches),,1.08,1.19,61.7,2.5,2.8%,58.6%,1.5%,55.4%,47.5%,47.4%
2019 (8 matches),,1.01,1.05,55.2,2.5,2.5%,58.1%,2.4%,56.8%,46.2%,41.4%
2017 (12 matches),,0.91,0.80,53.4,2.6,1.5%,55.3%,1.7%,52.9%,41.6%,38.9%
Career (105 matches),,1.02,1.02,58.3,2.6,1.8%,54.0%,1.3%,56.2%,45.1%,44.8%
