Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2023 Cluj Napoca R32,W vs Matoula,38,48,0.8,16.6%,21.0%,37,34,1.1,18.3%,16.8%,15.3%,3.0%,0.5,10.0%,18.3%
2023 US Open R64,L vs Pegula,7,30,0.2,6.9%,29.7%,6,25,0.2,6.9%,28.7%,5.7%,1.1%,1.1,19.8%,17.8%
2023 US Open R128,W vs Marino,20,32,0.6,10.6%,17.0%,18,26,0.7,10.7%,15.5%,7.7%,3.0%,0.7,15.4%,21.8%
2021 Wimbledon R128,L vs Kasatkina,26,35,0.7,17.0%,22.9%,26,30,0.9,18.2%,21.0%,15.4%,2.8%,0.9,13.1%,15.0%
2021 Roland Garros R128,L vs Osaka,15,18,0.8,9.6%,11.5%,15,18,0.8,10.4%,12.5%,,,1.2,24.2%,20.4%
2021 Phillip Island Trophy R32,W vs Jones,23,21,1.1,20.2%,18.4%,17,19,0.9,17.0%,19.0%,8.0%,8.0%,0.9,14.0%,14.9%
2021 Australian Open R128,L vs Cirstea,6,11,0.5,7.1%,12.9%,6,11,0.5,7.6%,13.9%,,,1.6,21.2%,12.9%
2020 Roland Garros R32,L vs Ferro,23,42,0.5,10.6%,19.3%,23,42,0.5,11.0%,20.1%,,,0.7,16.5%,22.5%
2020 Roland Garros R64,W vs Mchale,23,27,0.9,18.1%,21.3%,23,27,0.9,18.7%,22.0%,,,0.5,9.4%,20.5%
2020 Roland Garros R128,W vs Voegele,27,24,1.1,16.3%,14.5%,27,24,1.1,16.8%,14.9%,,,1.2,16.9%,14.5%
2020 Istanbul F,W vs Bouchard,27,34,0.8,14.1%,17.8%,25,32,0.8,13.6%,17.4%,10.3%,2.7%,0.7,18.8%,26.2%
2020 Hua Hin R16,W vs You,17,22,0.8,17.0%,22.0%,16,14,1.1,18.8%,16.5%,8.2%,10.6%,0.4,9.0%,22.0%
2019 Seoul R16,L vs Badosa,18,35,0.5,14.9%,28.9%,16,30,0.5,14.5%,27.3%,10.9%,3.6%,0.9,12.4%,14.0%
2019 Jurmala QF,L vs Potapova,20,30,0.7,10.6%,16.0%,19,26,0.7,11.2%,15.3%,7.6%,3.5%,0.7,17.6%,24.5%
2019 Bucharest F,L vs Rybakina,9,17,0.5,9.5%,17.9%,8,11,0.7,9.5%,13.1%,4.8%,4.8%,1.8,29.5%,16.8%
2019 Bucharest SF,W vs Siegemund,15,13,1.2,14.6%,12.6%,15,13,1.2,15.0%,13.0%,6.0%,9.0%,0.6,18.4%,29.1%
2019 Bucharest QF,W vs Pliskova,28,27,1.0,16.3%,15.7%,23,22,1.0,15.3%,14.7%,9.3%,6.0%,1.2,23.3%,19.8%
2019 Bucharest R32,W vs Bondar,26,16,1.6,26.5%,16.3%,25,14,1.8,27.2%,15.2%,17.4%,8.7%,0.7,13.3%,19.4%
2017 Australian Open R128,L vs Puig,10,18,0.6,12.8%,23.1%,9,16,0.6,12.3%,21.9%,8.2%,2.7%,1.4,12.8%,9.0%
2016 Bucharest R32,W vs Minca,26,39,0.7,15.3%,22.9%,24,30,0.8,16.1%,20.1%,11.4%,4.7%,0.4,8.8%,20.0%
Career (24 matches),,479,664,0.7,14.1%,19.5%,449,576,0.8,14.4%,18.4%,7.6%,3.5%,0.8,15.5%,20.0%
