Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 Cluj Napoca R32,W vs Matoula,74.6%,55.3%,0.9%,1/0,2.57,5.8%,81.7%,58.6%,0.0%,2.53,8.8%,84.4%,48.1%,3.1%,2.63,0.0%
2021 Phillip Island Trophy R32,W vs Jones,79.2%,63.2%,8.3%,3/1,2.13,2.4%,78.8%,57.7%,6.1%,1.99,3.7%,100.0%,75.0%,16.7%,2.39,0.0%
2020 Roland Garros R32,L vs Ferro,89.8%,47.7%,5.1%,4/1,2.68,4.1%,92.7%,51.0%,7.3%,2.76,4.1%,86.0%,43.2%,2.3%,2.43,4.3%
2020 Istanbul F,W vs Bouchard,86.7%,50.5%,3.8%,4/0,2.60,11.3%,85.9%,50.8%,2.8%,2.53,14.3%,90.9%,50.0%,6.1%,2.75,4.5%
2020 Hua Hin R16,W vs You,81.5%,65.9%,3.7%,2/0,2.58,0.0%,74.1%,70.0%,0.0%,2.48,0.0%,96.0%,62.5%,8.0%,2.75,0.0%
2019 Seoul R16,L vs Badosa,70.1%,48.9%,1.5%,0/1,2.17,23.1%,63.0%,51.7%,0.0%,2.29,26.9%,85.7%,44.4%,4.8%,1.93,15.4%
2019 Jurmala QF,L vs Potapova,73.8%,59.5%,5.6%,3/3,2.70,0.0%,82.7%,55.8%,5.8%,2.65,0.0%,85.7%,63.9%,7.1%,2.79,0.0%
2019 Bucharest F,L vs Rybakina,77.6%,36.8%,12.2%,4/2,2.41,5.7%,72.7%,41.7%,6.1%,2.34,8.0%,100.0%,28.6%,28.6%,2.58,0.0%
2019 Bucharest SF,W vs Siegemund,86.0%,59.5%,4.7%,2/0,2.17,7.0%,87.1%,63.0%,0.0%,2.20,9.1%,90.9%,50.0%,18.2%,2.13,4.8%
2019 Bucharest QF,W vs Pliskova,70.3%,44.2%,13.5%,6/4,2.25,19.7%,70.2%,36.4%,10.6%,2.23,25.0%,82.6%,57.9%,21.7%,2.28,5.9%
2019 Bucharest R32,W vs Bondar,83.9%,61.7%,0.0%,0/0,1.98,6.7%,80.0%,57.1%,0.0%,1.75,9.1%,90.5%,68.4%,0.0%,2.64,0.0%
2016 Bucharest R32,W vs Minca,68.5%,61.9%,5.4%,4/1,2.46,7.5%,74.5%,57.9%,2.0%,2.66,6.7%,80.6%,68.0%,12.9%,2.18,8.7%
2016 Madrid R16,W vs Keys,85.7%,66.7%,5.4%,0/3,2.49,6.8%,88.6%,71.0%,8.6%,2.46,7.9%,89.5%,58.8%,0.0%,2.68,0.0%
2015 Baku F,L vs Gasparyan,69.1%,58.5%,6.4%,5/1,2.67,7.0%,60.7%,62.2%,1.6%,2.75,9.8%,90.3%,53.6%,16.1%,2.56,3.3%
2015 Baku SF,W vs Pavlyuchenkova,70.9%,66.7%,7.3%,4/0,2.60,2.3%,75.8%,60.0%,6.1%,2.58,3.2%,77.8%,78.6%,11.1%,2.63,0.0%
Career (15 matches),,77.4%,55.9%,5.3%,71.2%,2.48,7.4%,78.0%,55.7%,3.7%,2.47,9.3%,87.8%,56.1%,9.0%,2.49,3.4%
