Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Bol R32,L vs Bacsinszky,33% (3/9),50% (1/2),0/0,0/0,17% (1/6),0/2,0/1,- (0/0),- (0/0)
2017 Sumter SC $25K QF,W vs Jaksic,67% (6/9),55% (6/11),2/4,1/3,75% (6/8),0/0,0/0,- (0/0),- (0/0)
2017 Sumter SC $25K R16,W vs Di Lorenzo,60% (6/10),35% (7/20),2/2,1/1,25% (1/4),0/0,0/0,- (0/0),- (0/0)
2017 Sumter SC $25K R32,W vs Moore,50% (5/10),70% (7/10),2/3,1/2,50% (6/12),0/0,0/0,100% (4/4),75% (3/4)
2017 Templeton CA $60K R32,L vs Townsend,- (0/0),33% (1/3),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2017 Quebec City R32,L vs Safarova,25% (1/4),- (0/0),0/0,0/0,25% (2/8),2/4,1/2,- (0/0),- (0/0)
2017 Lexington KY $60K R16,L vs Kenin,33% (5/15),11% (1/9),0/0,0/0,33% (2/6),1/3,1/2,- (0/0),- (0/0)
2017 Lexington KY $60K R32,W vs Tjandramulia,55% (6/11),32% (7/22),2/5,1/3,55% (6/11),1/1,0/0,- (0/0),- (0/0)
2017 Sacramento CA $60K R32,L vs Collins,60% (3/5),0% (0/3),0/0,0/0,20% (1/5),1/3,1/2,- (0/0),- (0/0)
2017 Stockton CA $60K R32,W vs Elie,67% (6/9),50% (6/12),2/2,1/1,44% (4/9),0/0,0/0,67% (4/6),60% (3/5)
2017 Auburn AL $25K R32,L vs Elbaba,29% (2/7),25% (2/8),0/0,0/0,45% (5/11),0/2,0/1,- (0/0),- (0/0)
2017 Bethany Beach DE $25K R32,W vs Kukharchuk,64% (7/11),56% (5/9),2/4,1/1,70% (7/10),0/0,0/0,- (0/0),- (0/0)
2017 Australian Open R128,L vs Fourlis,33% (4/12),23% (3/13),0/0,0/0,58% (7/12),4/6,0/1,- (0/0),- (0/0)
2016 Birmingham Q2,W vs Savchuk,63% (10/16),30% (3/10),2/8,1/2,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2016 Birmingham Q1,W vs Dart,65% (11/17),31% (5/16),2/2,1/1,80% (8/10),1/2,0/0,- (0/0),- (0/0)
2016 Nottingham R16,L vs Pliskova,44% (4/9),0% (0/3),0/0,0/0,64% (7/11),2/4,1/2,- (0/0),- (0/0)
2016 Nottingham R32,W vs Pliskova,67% (10/15),29% (2/7),2/2,1/1,67% (2/3),0/0,0/0,83% (5/6),40% (2/5)
2016 Bol R16,L vs Kucova,78% (7/9),63% (5/8),1/1,0/0,38% (5/13),5/7,1/2,100% (4/4),75% (3/4)
2016 Bol R32,W vs Kania,64% (14/22),45% (5/11),2/8,1/5,57% (4/7),1/2,0/0,60% (3/5),17% (1/6)
2016 Trnava $100K R32,L vs Vondrousova,38% (10/26),44% (4/9),1/3,0/0,69% (11/16),0/2,0/1,- (0/0),- (0/0)
2019 (1 matches),,33.3%,50.0%,-,-,16.7%,0.0%,0.0%,-,-
2017 (12 matches),,49.5%,37.5%,60.0%,54.5%,47.1%,42.9%,33.3%,80.0%,66.7%
2016 (33 matches),,53.5%,46.3%,56.3%,51.7%,55.3%,52.4%,47.1%,61.9%,41.3%
2015 (38 matches),,59.0%,50.6%,57.0%,51.1%,52.7%,49.3%,34.8%,48.3%,43.3%
2014 (15 matches),,48.4%,41.7%,60.9%,50.0%,53.3%,52.8%,46.7%,80.0%,60.0%
Career (168 matches),,55.1%,47.0%,57.7%,56.4%,51.0%,48.8%,39.6%,58.0%,39.4%
