Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2017 Australian Open R128,L vs Fourlis,5,35,0.1,3.1%,21.6%,5,29,0.2,3.3%,19.2%,1.3%,2.0%,0.7,20.4%,30.9%
2016 Wimbledon R128,L vs Minella,10,17,0.6,11.2%,19.1%,10,12,0.8,12.8%,15.4%,10.3%,2.6%,1.3,15.7%,12.4%
2015 US Open R64,L vs Brengle,16,34,0.5,18.6%,39.5%,16,33,0.5,19.8%,40.7%,17.3%,2.5%,1.2,8.1%,7.0%
2015 US Open R128,W vs Pliskova,15,10,1.5,17.2%,11.5%,13,9,1.4,16.9%,11.7%,9.1%,7.8%,0.5,10.3%,20.7%
2015 Australian Open R128,W vs Date Krumm,17,18,0.9,13.1%,13.8%,14,17,0.8,11.7%,14.2%,5.8%,5.8%,0.9,16.9%,19.2%
2014 Wimbledon R128,L vs Williams,7,13,0.5,7.1%,13.1%,7,9,0.8,9.1%,11.7%,7.8%,1.3%,2.4,31.3%,13.1%
2014 Roland Garros R128,L vs Nara,16,34,0.5,12.4%,26.4%,15,30,0.5,12.2%,24.4%,5.7%,6.5%,1.1,24.0%,20.9%
2013 US Open R128,L vs Ivanovic,8,22,0.4,8.3%,22.9%,8,17,0.5,9.2%,19.5%,,,0.9,16.7%,17.7%
2013 Roland Garros R128,L vs Williams,4,22,0.2,5.1%,28.2%,4,19,0.2,6.1%,28.8%,,,1.9,34.6%,17.9%
2013 Australian Open R128,L vs Morita,7,24,0.3,6.9%,23.8%,7,21,0.3,7.3%,21.9%,,,0.7,17.8%,26.7%
2012 US Open R16,L vs Azarenka,14,24,0.6,11.7%,20.0%,14,22,0.6,12.4%,19.5%,,,0.9,18.3%,20.0%
2012 US Open R32,W vs Minella,18,34,0.5,14.4%,27.2%,16,28,0.6,14.0%,24.6%,,,0.3,8.8%,33.6%
2012 Australian Open R64,L vs Wozniacki,20,44,0.5,13.7%,30.1%,20,43,0.5,14.8%,31.9%,,,0.8,13.0%,16.4%
2012 Australian Open R128,W vs Barty,13,17,0.8,9.4%,12.3%,13,16,0.8,10.5%,12.9%,,,0.4,12.3%,31.2%
2011 Roland Garros R128,L vs Bartoli,16,35,0.5,11.5%,25.2%,15,29,0.5,12.5%,24.2%,7.5%,5.0%,0.5,12.2%,22.3%
Career (15 matches),,186,383,0.5,10.8%,22.2%,177,334,0.5,11.3%,21.4%,3.8%,2.2%,0.8,17.0%,21.6%
