Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2016 Miami R128,L vs Babos,18.4%,27.6%,44.6%,27.9%,41.9%,51.6%,47.4%,37.5%,33.3%,7.4%,11.1%,36.0%,64.3%,15.4%,0.0%,-49
2015 ITF Waco R16,W vs Min,20.0%,32.5%,71.4%,29.4%,58.8%,75.0%,66.7%,45.5%,-,15.8%,15.8%,68.8%,80.0%,44.4%,0.0%,38
2015 ITF Macon R32,W vs Haas,19.2%,26.9%,41.0%,22.6%,35.5%,45.8%,55.6%,23.1%,0.0%,16.7%,16.7%,33.3%,62.5%,10.0%,0.0%,46
2015 Bucharest R32,W vs Voegele,15.3%,27.8%,57.4%,8.9%,28.9%,61.0%,20.0%,24.0%,0.0%,25.9%,25.9%,50.0%,23.1%,42.9%,0.0%,-104
Career (4 matches),,17.9%,28.3%,52.2%,20.6%,38.2%,56.5%,42.9%,31.5%,12.5%,16.5%,17.6%,46.1%,55.6%,28.3%,0.0%,37
