Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Bol R32,L vs Bacsinszky,1.05,0.52,36.5,2.4,-,50.0%,-,34.6%,26.1%,30.4%
2017 Sumter SC $25K QF,W vs Jaksic,1.13,1.59,39.1,2.0,0.0%,48.1%,3.8%,69.2%,74.2%,41.9%
2017 Sumter SC $25K R16,W vs Di Lorenzo,1.00,1.29,58.9,3.2,0.0%,51.9%,0.0%,62.5%,55.1%,56.3%
2017 Sumter SC $25K R32,W vs Moore,1.08,1.27,60.3,3.0,2.4%,40.5%,10.5%,63.2%,50.0%,65.7%
2017 Templeton CA $60K R32,L vs Townsend,1.03,0.43,34.4,2.4,0.0%,23.5%,0.0%,21.4%,26.1%,40.0%
2017 Quebec City R32,L vs Safarova,0.82,0.19,29.5,2.1,4.3%,43.5%,0.0%,30.4%,13.3%,15.4%
2017 Lexington KY $60K R16,L vs Kenin,0.93,0.70,50.4,2.7,0.0%,43.8%,6.9%,58.6%,44.1%,29.0%
2017 Lexington KY $60K R32,W vs Tjandramulia,1.15,1.19,69.4,3.7,2.6%,53.8%,0.0%,48.6%,57.1%,43.9%
2017 Sacramento CA $60K R32,L vs Collins,0.97,0.53,42.4,2.0,0.0%,55.0%,10.0%,40.0%,28.0%,29.2%
2017 Stockton CA $60K R32,W vs Elie,1.12,1.21,64.9,2.1,0.0%,47.2%,0.0%,54.5%,55.8%,51.2%
2017 Auburn AL $25K R32,L vs Elbaba,0.83,0.59,35.9,2.2,0.0%,40.0%,0.0%,50.0%,44.4%,33.3%
2017 Bethany Beach DE $25K R32,W vs Kukharchuk,1.17,1.33,56.1,3.3,2.9%,50.0%,0.0%,61.3%,60.6%,40.6%
2017 Australian Open R128,L vs Fourlis,0.86,0.75,45.2,2.2,0.0%,51.3%,0.0%,48.6%,59.1%,27.9%
2016 Birmingham Q2,W vs Savchuk,1.13,1.35,58.6,2.6,5.3%,60.5%,5.6%,69.4%,45.0%,38.9%
2016 Birmingham Q1,W vs Dart,1.09,1.22,62.3,2.8,4.2%,60.4%,0.0%,61.4%,40.8%,47.6%
2016 Nottingham R16,L vs Pliskova,1.08,0.48,40.5,2.0,3.3%,50.0%,6.9%,51.7%,28.0%,14.3%
2016 Nottingham R32,W vs Pliskova,1.09,1.43,56.3,2.3,5.6%,72.2%,2.9%,73.5%,33.3%,38.2%
2016 Bol R16,L vs Kucova,0.97,0.88,77.5,4.0,0.0%,48.0%,0.0%,54.3%,36.4%,53.1%
2016 Bol R32,W vs Kania,1.01,1.17,81.4,5.3,0.0%,66.7%,3.8%,61.5%,35.6%,48.1%
2016 Trnava $100K R32,L vs Vondrousova,1.01,0.85,63.5,3.0,0.0%,55.6%,0.0%,52.6%,38.9%,37.5%
2019 (1 matches),,1.05,0.52,36.5,2.4,-,50.0%,-,34.6%,26.1%,30.4%
2017 (12 matches),,1.02,0.93,51.5,2.5,1.1%,46.4%,2.6%,52.6%,50.7%,42.0%
2016 (33 matches),,1.01,1.01,64.6,3.0,2.6%,54.0%,2.2%,53.7%,44.1%,48.0%
2015 (38 matches),,1.01,1.11,56.6,2.6,3.3%,56.7%,2.8%,57.6%,45.9%,48.8%
2014 (15 matches),,1.01,0.95,48.7,2.3,1.4%,54.2%,0.3%,51.8%,43.9%,44.6%
Career (168 matches),,1.00,1.01,57.4,2.7,2.2%,53.8%,2.0%,54.1%,45.1%,47.2%
